scenario,scenario_role,spread_usd,commission_rt_usd,sample,entry_model,risk_rule,vol_floor_k,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R,pf_net,median_risk_price,min_risk_price,median_entry_delay_minutes,sum_net_R
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,12,33.33333333333333,66.66666666666666,0.0,33.33333333333333,-0.49999999999995376,0.25000000000006944,-0.6244586493119667,0.17035469814431284,0.5821761357302648,0.21499999999991815,8.0,-7.4935037917436
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,12,25.0,75.0,0.0,25.0,-0.5,0.3333333333333333,-0.6244586493120131,0.2599155486638353,0.5821761357302648,0.21499999999991815,8.0,-7.493503791744157
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,12,16.666666666666664,83.33333333333334,0.0,25.0,-0.583333333333368,0.2999999999999584,-0.7077919826453809,0.24158268003094327,0.5821761357302648,0.21499999999991815,8.0,-8.49350379174457
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,12,16.666666666666664,83.33333333333334,0.0,25.0,-0.5,0.4,-0.6244586493120129,0.330876490755621,0.5821761357302648,0.21499999999991815,8.0,-7.493503791744155
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,12,16.666666666666664,83.33333333333334,0.0,25.0,-0.41666666666663205,0.5000000000000415,-0.541125315978645,0.4201703014802986,0.5821761357302648,0.21499999999991815,8.0,-6.4935037917437395
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,12,16.666666666666664,83.33333333333334,0.0,25.0,-0.3333333333333333,0.6,-0.45779198264534626,0.5094641122049021,0.5821761357302648,0.21499999999991815,8.0,-5.493503791744155
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,0.5,931,53.276047261009666,28.24919441460795,18.474758324382385,0.0,-0.04069016717492111,0.8723815282924634,-0.07489212217132007,0.7744515107454868,2.1735000000001037,0.40850000000000364,1.0,-69.72456574149899
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,931,31.68635875402793,36.62728249194414,31.68635875402793,0.0,-0.044306919193823915,0.8927801264367745,-0.07850887419022289,0.8178968337243273,2.1735000000001037,0.40850000000000364,1.0,-73.0917618710975
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,931,20.30075187969925,39.41997851772288,40.27926960257787,0.0,-0.03274720543471713,0.9264034376203661,-0.0669491604311161,0.8559073929884337,2.1735000000001037,0.40850000000000364,1.0,-62.32966836136909
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.0,931,13.211600429645543,41.13856068743287,45.64983888292159,0.10741138560687433,-0.03990364272645069,0.9141370994652935,-0.07410559772284964,0.8473577534163768,2.1735000000001037,0.40850000000000364,1.0,-68.99231147997301
