scenario,scenario_role,spread_usd,commission_rt_usd,sample,entry_model,risk_rule,vol_floor_k,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R,pf_net,median_risk_price,min_risk_price,median_entry_delay_minutes,sum_net_R
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,11,27.27272727272727,72.72727272727273,0.0,36.36363636363637,-0.5909090909090772,0.18750000000001893,-0.6959704044609716,0.13304165103396715,0.5605000000000473,0.24467302545326675,7.0,-7.655674449070688
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,11,27.27272727272727,72.72727272727273,0.0,36.36363636363637,-0.45454545454545453,0.375,-0.559606768097349,0.30290748481517976,0.5605000000000473,0.24467302545326675,7.0,-6.155674449070839
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,11,18.181818181818183,81.81818181818183,0.0,36.36363636363637,-0.5454545454545537,0.33333333333332327,-0.6505158590064481,0.27446211130691833,0.5605000000000473,0.24467302545326675,7.0,-7.155674449070929
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,11,18.181818181818183,81.81818181818183,0.0,36.36363636363637,-0.45454545454545453,0.4444444444444444,-0.559606768097349,0.37585547315659684,0.5605000000000473,0.24467302545326675,7.0,-6.155674449070839
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,11,18.181818181818183,81.81818181818183,0.0,36.36363636363637,-0.3636363636363554,0.5555555555555656,-0.46869767718824984,0.4772488350062753,0.5605000000000473,0.24467302545326675,7.0,-5.155674449070748
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,11,18.181818181818183,81.81818181818183,0.0,36.36363636363637,-0.2727272727272727,0.6666666666666666,-0.37778858627916717,0.5786421968559354,0.5605000000000473,0.24467302545326675,7.0,-4.155674449070839
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,0.5,889,60.51743532058492,21.25984251968504,18.222722159730033,0.11248593925759282,0.0602721440588022,1.2379815589067988,0.037451415740311356,1.1441216938216614,3.1269007379930827,0.41950000000019827,1.0,33.2943085931368
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,889,35.54555680539933,30.483689538807653,33.970753655793025,0.0,0.05997661240705509,1.1699041318269687,0.03715588408856426,1.1024191393597154,3.1269007379930827,0.41950000000019827,1.0,33.03158095473363
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,889,21.934758155230597,34.758155230596174,43.30708661417323,0.0,0.049247922778587395,1.1234571804188038,0.02642719446009656,1.0644044071285,3.1269007379930827,0.41950000000019827,1.0,23.49377587502584
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.0,889,14.510686164229472,37.232845894263214,48.25646794150732,0.0,0.03087919633895756,1.0725984930905614,0.008058468020466718,1.0184027135212812,3.1269007379930827,0.41950000000019827,1.0,7.163978070194911
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.5,889,10.011248593925758,38.582677165354326,51.40607424071991,0.0,0.01743089594736256,1.03972035160808,-0.005389832371128285,0.9880779826923946,3.1269007379930827,0.41950000000019827,1.0,-4.791560977933045
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,3.0,889,6.974128233970754,38.920134983127106,54.105736782902135,0.0,0.013253176341323985,1.0299699835404643,-0.009567551977166848,0.9790015889428039,3.1269007379930827,0.41950000000019827,1.0,-8.505553707701328
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,0.5,178,65.73033707865169,33.146067415730336,1.1235955056179776,0.0,-0.00529160040934762,0.9841541943368329,-0.05221307531435651,0.8504364991614198,1.4117011688239245,0.3322173489875695,3.0,-9.29392740595546
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,1.0,178,51.68539325842697,44.9438202247191,3.3707865168539324,0.0,0.0711644402187187,1.1569155916189855,0.024242965313709793,1.0509675893303374,1.4117011688239245,0.3322173489875695,3.0,4.315247825840343
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,1.5,178,39.8876404494382,52.24719101123596,7.865168539325842,0.0,0.10620419565996359,1.2005518023879322,0.059282720754954665,1.1067428673732014,1.4117011688239245,0.3322173489875695,3.0,10.55232429438193
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,2.0,178,30.89887640449438,59.55056179775281,9.550561797752808,0.0,0.05499358575518369,1.0905281002353928,0.008072110850174754,1.0126722662031795,1.4117011688239245,0.3322173489875695,3.0,1.4368357313311062
