scenario,scenario_role,spread_usd,commission_rt_usd,sample,entry_model,risk_rule,vol_floor_k,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R,pf_net,median_risk_price,min_risk_price,median_entry_delay_minutes,sum_net_R
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,21,52.38095238095239,47.61904761904761,0.0,28.57142857142857,-0.2142857142857355,0.5499999999999555,-0.3572366346193511,0.3536861203602293,0.41849999999999454,0.20850000000018554,6.0,-7.501969327006374
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,21,42.857142857142854,57.14285714285714,0.0,28.57142857142857,-0.14285714285714285,0.75,-0.2858080631907584,0.5646929442649046,0.41849999999999454,0.20850000000018554,6.0,-6.001969327005927
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,21,38.095238095238095,61.904761904761905,0.0,28.57142857142857,-0.047619047619020846,0.9230769230769662,-0.1905699679526365,0.7304911921491102,0.41849999999999454,0.20850000000018554,6.0,-4.001969327005367
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,21,38.095238095238095,61.904761904761905,0.0,28.57142857142857,0.14285714285714285,1.2307692307692308,-9.377747647281482e-05,0.9998673775508337,0.41849999999999454,0.20850000000018554,6.0,-0.0019693270059291113
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,21,28.57142857142857,66.66666666666666,4.761904761904762,28.57142857142857,0.06745847472464295,1.1011877120869644,-0.07549244560897268,0.9013002703276327,0.41849999999999454,0.20850000000018554,6.0,-1.5853413577884263
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,21,28.57142857142857,66.66666666666666,4.761904761904762,28.57142857142857,0.21031561758181258,1.3154734263727188,0.06736469724819692,1.088073413892259,0.41849999999999454,0.20850000000018554,6.0,1.4146586422121354
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,0.5,936,58.333333333333336,22.863247863247864,18.803418803418804,0.0,0.034043687622934325,1.1274677596766174,-0.0033497410242337724,0.9879874718774896,1.9121698337743283,0.3749753379145204,1.0,-3.135357598682811
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,936,33.22649572649573,32.05128205128205,34.72222222222222,0.10683760683760685,0.01905480837684859,1.0515122614780932,-0.018338620270319503,0.9526808314782241,1.9121698337743283,0.3749753379145204,1.0,-17.164948573019053
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,936,22.32905982905983,35.47008547008547,42.2008547008547,0.10683760683760685,0.0327664047036715,1.0805141233273106,-0.004627023943496576,0.989160126127422,1.9121698337743283,0.3749753379145204,1.0,-4.330894411112795
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.0,936,14.102564102564102,37.17948717948718,48.717948717948715,0.10683760683760685,0.022294350575832556,1.0522119626636453,-0.015099078071335537,0.9663348468769246,1.9121698337743283,0.3749753379145204,1.0,-14.132737074770063
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.5,936,9.935897435897436,37.82051282051282,52.243589743589745,0.10683760683760685,0.026899899331227547,1.0620095706860584,-0.01049352931594055,0.9769777009748463,1.9121698337743283,0.3749753379145204,1.0,-9.821943439720354
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,3.0,936,7.158119658119658,38.034188034188034,54.807692307692314,0.0,0.03473788391574975,1.0796171135642654,-0.0026555447314183375,0.9942085828369394,1.9121698337743283,0.3749753379145204,1.0,-2.4855898686075637
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,0.5,219,56.62100456621004,42.00913242009132,1.36986301369863,0.91324200913242,-0.13677482185978793,0.6746517555643584,-0.2039450172516745,0.5458991189954213,1.0319999999999254,0.3450000000000273,3.0,-44.663958778116715
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,1.0,219,41.55251141552511,54.337899543378995,4.10958904109589,0.45662100456621,-0.1279763429457247,0.7669853327036494,-0.19514653833761125,0.6671557144115225,1.0319999999999254,0.3450000000000273,3.0,-42.737091895936864
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,1.5,219,33.33333333333333,59.3607305936073,7.30593607305936,0.45662100456621,-0.07042183498851574,0.8825222793122868,-0.1375920303804023,0.7852105736016414,1.0319999999999254,0.3450000000000273,3.0,-30.1326546533081
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,2.0,219,25.11415525114155,63.4703196347032,11.415525114155251,0.0,-0.08831288540238023,0.8647715473005999,-0.15548308079426676,0.7771063422525984,1.0319999999999254,0.3450000000000273,3.0,-34.05079469394442
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,219,18.2648401826484,64.84018264840182,16.894977168949772,0.0,-0.06672694865692277,0.8999240392705223,-0.13389714404880929,0.8120772208933881,1.0319999999999254,0.3450000000000273,3.0,-29.323474546689233
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,219,14.61187214611872,65.75342465753424,19.63470319634703,0.0,-0.05565580162750454,0.9176561946253746,-0.12282599701939105,0.830001542769277,1.0319999999999254,0.3450000000000273,3.0,-26.89889334724664
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,0.5,467,47.96573875802998,51.82012847965739,0.21413276231263384,32.54817987152035,-0.2790476610530424,0.46220779103074017,-0.4263742939135432,0.2908163305535967,0.42000000000007276,0.20050000000014734,2.0,-199.1167952576247
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.0,467,39.61456102783726,59.314775160599574,1.070663811563169,31.905781584582442,-0.1982291462823977,0.6672211005807234,-0.3455557791428985,0.4979822069647539,0.42000000000007276,0.20050000000014734,2.0,-161.37454885973358
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.5,467,30.83511777301927,66.80942184154176,2.355460385438972,31.69164882226981,-0.2021765058728399,0.6993149265151375,-0.34950313873334066,0.5490821587737686,0.42000000000007276,0.20050000000014734,2.0,-163.21796578847008
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.0,467,26.76659528907923,69.80728051391864,3.4261241970021414,31.049250535331907,-0.14928699844288695,0.7874509188931691,-0.2966136313033877,0.6335276881546196,0.42000000000007276,0.20050000000014734,2.0,-138.51856581868205
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.5,467,23.768736616702355,71.5203426124197,4.710920770877944,31.049250535331907,-0.09049219061862968,0.8742282651633834,-0.23781882347913044,0.7131900338269701,0.42000000000007276,0.20050000000014734,2.0,-111.06139056475392
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,3.0,467,21.627408993576015,73.01927194860814,5.353319057815846,31.049250535331907,-0.04439469043118018,0.939646120826511,-0.19172132329168098,0.773711632269521,0.42000000000007276,0.20050000000014734,2.0,-89.53385797721502
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,0.5,774,52.84237726098191,33.0749354005168,14.082687338501293,3.359173126614987,-0.08929095586220895,0.7525518105415354,-0.14409321441377357,0.6260855375099917,1.4407500000000937,0.22849999999993997,3.0,-111.52814795626074
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.0,774,33.59173126614987,41.86046511627907,24.54780361757106,3.359173126614987,-0.07808196734803927,0.8282082950522607,-0.13288422589960386,0.7260729821564424,1.4407500000000937,0.22849999999993997,3.0,-102.85239084629339
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.5,774,24.289405684754524,45.348837209302324,30.361757105943155,3.359173126614987,-0.05629850650653009,0.8857580416634675,-0.11110076505809464,0.7886885042829141,1.4407500000000937,0.22849999999993997,3.0,-85.99199215496526
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.0,774,17.700258397932817,48.06201550387597,34.23772609819121,3.229974160206718,-0.057064567524806854,0.8903662361973997,-0.11186682607637143,0.798766730529331,1.4407500000000937,0.22849999999993997,3.0,-86.58492338311149
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.5,774,12.144702842377262,49.87080103359173,37.98449612403101,3.229974160206718,-0.08222507664243754,0.8485951971984659,-0.13702733519400212,0.7638779350284552,1.4407500000000937,0.22849999999993997,3.0,-106.05915744015763
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,3.0,774,8.2687338501292,50.775193798449614,40.95607235142119,3.229974160206718,-0.09694793176495436,0.8244094385345243,-0.15175019031651896,0.7429370708858587,1.4407500000000937,0.22849999999993997,3.0,-117.45464730498567
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,0.5,1194,60.050251256281406,25.4606365159129,14.489112227805695,0.6700167504187605,0.024666445814981054,1.0870838930397264,-0.02903566833893335,0.9039050622061763,1.5585000000000946,0.17298267621694213,1.0,-34.66858799668642
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,1.0,1194,36.18090452261307,36.348408710217754,27.470686767169177,0.33500837520938026,0.0046577165005827585,1.0115614147323282,-0.04904439765333164,0.8860124537880025,1.5585000000000946,0.17298267621694213,1.0,-58.55901079807798
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,1.5,1194,26.298157453936348,40.36850921273032,33.33333333333333,0.25125628140703515,0.03383329412104723,1.0759952920279432,-0.019868820032867173,0.9582452171889753,1.5585000000000946,0.17298267621694213,1.0,-23.723371119243403
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,2.0,1194,17.922948073701843,43.551088777219434,38.52596314907873,0.25125628140703515,0.01462345703501573,1.0305431765089124,-0.03907865711889868,0.9237584493377219,1.5585000000000946,0.17298267621694213,1.0,-46.65991659996502
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,2.5,1194,13.986599664991624,44.472361809045225,41.541038525963145,0.25125628140703515,0.035989862361644476,1.0737040571141778,-0.01771225179226993,0.9661300010332692,1.5585000000000946,0.17298267621694213,1.0,-21.148428639970295
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,3.0,1194,10.720268006700168,45.142378559463985,44.13735343383585,0.25125628140703515,0.04671259722773509,1.0943684083398308,-0.006989516926179317,0.9868220746651628,1.5585000000000946,0.17298267621694213,1.0,-8.345483209858104
