scenario,scenario_role,spread_usd,commission_rt_usd,sample,entry_model,risk_rule,vol_floor_k,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R,pf_net,median_risk_price,min_risk_price,median_entry_delay_minutes,sum_net_R
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,12,50.0,50.0,0.0,33.33333333333333,-0.24999999999997713,0.5000000000000457,-0.3487054079437963,0.36349208667960314,0.5382786362586103,0.42207881681474646,8.0,-4.184464895325555
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,12,41.66666666666667,58.333333333333336,0.0,25.0,-0.16666666666666666,0.7142857142857143,-0.2653720746104858,0.5864056859020991,0.5382786362586103,0.42207881681474646,8.0,-3.1844648953258297
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,12,41.66666666666667,58.333333333333336,0.0,16.666666666666664,0.041666666666643794,1.0714285714285323,-0.0570387412771754,0.9111025562498699,0.5382786362586103,0.42207881681474646,8.0,-0.6844648953261048
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,12,41.66666666666667,58.333333333333336,0.0,16.666666666666664,0.25,1.4285714285714286,0.15129459205618087,1.2357994265977121,0.5382786362586103,0.42207881681474646,8.0,1.8155351046741703
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,12,33.33333333333333,66.66666666666666,0.0,16.666666666666664,0.16666666666669627,1.2500000000000444,0.06796125872287716,1.0932878480752644,0.5382786362586103,0.42207881681474646,8.0,0.8155351046745258
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,12,33.33333333333333,66.66666666666666,0.0,16.666666666666664,0.3333333333333333,1.5,0.23462792538951419,1.3220648744485874,0.5382786362586103,0.42207881681474646,8.0,2.8155351046741703
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,0.5,935,61.283422459893046,22.780748663101605,15.935828877005347,0.10695187165775401,0.05408130144660939,1.2079860634808675,0.031880660320982364,1.119635749146414,3.4544351434656164,0.4514999999998963,1.0,29.808417400118508
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,935,39.25133689839572,31.122994652406415,29.62566844919786,0.10695187165775401,0.08543783777405385,1.2390164432930157,0.06323719664842685,1.1723227575886266,3.4544351434656164,0.4514999999998963,1.0,59.1267788662791
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,935,25.56149732620321,35.82887700534759,38.6096256684492,0.0,0.08366752601255457,1.2046378414207246,0.06146688488692756,1.1463993960592107,3.4544351434656164,0.4514999999998963,1.0,57.471537369277264
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.0,935,18.502673796791445,37.4331550802139,44.06417112299465,0.0,0.1082412087823332,1.2541606322386163,0.0860405676567062,1.196653291644334,3.4544351434656164,0.4514999999998963,1.0,80.4479307590203
