scenario,scenario_role,spread_usd,commission_rt_usd,sample,entry_model,risk_rule,vol_floor_k,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R,pf_net,median_risk_price,min_risk_price,median_entry_delay_minutes,sum_net_R
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,15,60.0,40.0,0.0,13.333333333333334,-0.10377617576381694,0.7429858867539263,-0.23559715673726223,0.48266449041712317,0.4855000000002292,0.25900000000001455,8.0,-3.5339573510589335
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,15,46.666666666666664,53.333333333333336,0.0,13.333333333333334,-0.07044284243043979,0.8688482679279764,-0.20226382340388507,0.6623196843387464,0.4855000000002292,0.25900000000001455,8.0,-3.0339573510582762
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,15,33.33333333333333,66.66666666666666,0.0,13.333333333333334,-0.17044284243040633,0.7457757296467964,-0.3022638234038517,0.5995158951023942,0.4855000000002292,0.25900000000001455,8.0,-4.533957351057776
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,15,26.666666666666668,66.66666666666666,6.666666666666667,13.333333333333334,-0.13777176075274475,0.7947091119307257,-0.26959274172619013,0.6462180907858427,0.4855000000002292,0.25900000000001455,8.0,-4.043891125892852
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,15,26.666666666666668,66.66666666666666,6.666666666666667,13.333333333333334,-0.0044384274194448166,0.9933863899133574,-0.13625940839289005,0.8211891264543449,0.4855000000002292,0.25900000000001455,8.0,-2.0438911258933508
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,15,26.666666666666668,66.66666666666666,6.666666666666667,13.333333333333334,0.12889490591392191,1.1920636678960885,-0.0029260750595234103,0.9961601621229349,0.4855000000002292,0.25900000000001455,8.0,-0.04389112589285116
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,0.5,804,57.08955223880597,23.00995024875622,19.900497512437813,0.0,0.027548130467806034,1.1024070613576653,-0.0053466930198724704,0.9809203133226347,2.2757500000000164,0.3369999999999891,1.0,-4.298741187977466
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,804,34.701492537313435,29.726368159203982,35.57213930348259,0.0,0.05981017879932038,1.1721398867625574,0.026915355311641884,1.0742613766382847,2.2757500000000164,0.3369999999999891,1.0,21.639945670560074
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,804,23.6318407960199,33.83084577114428,42.53731343283582,0.0,0.06418252415829805,1.164241692687657,0.03128770067061956,1.0766899872490303,2.2757500000000164,0.3369999999999891,1.0,25.155311339178127
S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.0,804,15.671641791044777,35.44776119402985,48.88059701492538,0.0,0.06338130116189561,1.1555605764091297,0.030486477674217107,1.0715939147365463,2.2757500000000164,0.3369999999999891,1.0,24.511128050070553
