date,gap,direction,entry,exit,gross_return,net_return,scenario,asset,gross_points,net_points,net_usd
2015-01-07 00:00:00,0.008007111622404306,short,169.6691,169.5007,0.0009925201465675881,0.0007925201465675882,PRIMARY,SPY,,,
2015-01-08 00:00:00,0.008204321102844858,short,172.1199,172.7339,-0.0035672807153617203,-0.0037672807153617204,PRIMARY,SPY,,,
2015-01-09 00:00:00,0.002331263085605162,short,173.2906,172.0694,0.007047122002001305,0.006847122002001305,PRIMARY,SPY,,,
2015-01-13 00:00:00,0.007403040561724028,short,172.4652,172.6505,-0.0010744196510368287,-0.0012744196510368288,PRIMARY,SPY,,,
2015-01-14 00:00:00,-0.01197594586526951,long,168.4732,168.549,0.000449923192531676,0.000249923192531676,PRIMARY,SPY,,,
2015-01-15 00:00:00,0.0036336234282421387,short,169.0038,169.3154,-0.0018437455252484636,-0.0020437455252484637,PRIMARY,SPY,,,
2015-01-20 00:00:00,0.004217505209287653,short,170.0734,169.1722,0.005298888597511375,0.005098888597511376,PRIMARY,SPY,,,
2015-01-21 00:00:00,-0.0026728162597497995,long,170.4187,170.4018,-9.916752093519499e-05,-0.00029916752093519497,PRIMARY,SPY,,,
2015-01-22 00:00:00,0.004431662651081414,short,171.3956,171.8268,-0.0025158172088430852,-0.0027158172088430853,PRIMARY,SPY,,,
2015-01-27 00:00:00,-0.012119310278268625,long,171.1766,170.3681,-0.0047231923054904534,-0.004923192305490453,PRIMARY,SPY,,,
2015-01-28 00:00:00,0.007004166776472864,short,171.5472,170.9577,0.003436372030554913,0.0032363720305549127,PRIMARY,SPY,,,
2015-01-30 00:00:00,-0.006980896153070626,long,169.3743,168.7343,-0.0037786134023876095,-0.003978613402387609,PRIMARY,SPY,,,
2015-03-02 00:00:00,0.05685907843105764,short,177.67,178.2385,-0.0031997523498621394,-0.0033997523498621395,PRIMARY,SPY,,,
2015-03-03 00:00:00,-0.002500197428224271,long,178.1669,177.7289,-0.0024583690910039424,-0.0026583690910039425,PRIMARY,SPY,,,
2015-03-04 00:00:00,-0.0035046361071995324,long,176.592,176.4606,-0.000744088067409665,-0.000944088067409665,PRIMARY,SPY,,,
2015-03-06 00:00:00,-0.0049887931272788455,long,176.4656,176.6316,0.0009406932569293591,0.0007406932569293591,PRIMARY,SPY,,,
2015-03-10 00:00:00,-0.008014377445553222,long,173.8885,173.2906,-0.00343841024564584,-0.00363841024564584,PRIMARY,SPY,,,
2015-03-12 00:00:00,0.0036676037431968567,short,173.3242,173.7243,-0.002308390865211063,-0.002508390865211063,PRIMARY,SPY,,,
2015-03-16 00:00:00,0.004226516357200838,short,174.3517,174.8234,-0.0027054511083057786,-0.0029054511083057787,PRIMARY,SPY,,,
2015-03-17 00:00:00,-0.004600952058477992,long,175.0844,174.9581,-0.0007213663810138327,-0.0009213663810138326,PRIMARY,SPY,,,
2015-03-18 00:00:00,-0.0029327438539120676,long,174.6549,174.6297,-0.00014428452909132083,-0.0003442845290913208,PRIMARY,SPY,,,
2015-03-19 00:00:00,-0.0022806265234269762,long,176.7773,176.7267,-0.00028623584589204665,-0.00048623584589204663,PRIMARY,SPY,,,
2015-03-20 00:00:00,0.0054788619429950725,short,177.517,177.83,-0.001763211410738208,-0.001963211410738208,PRIMARY,SPY,,,
2015-03-26 00:00:00,-0.0038397299146731845,long,173.4227,173.3973,-0.00014646294862197262,-0.0003464629486219726,PRIMARY,SPY,,,
2015-03-30 00:00:00,0.006125041876576365,short,175.5967,175.7236,-0.000722678729156101,-0.000922678729156101,PRIMARY,SPY,,,
2015-03-31 00:00:00,-0.0048021251958313416,long,175.5544,175.6517,0.0005542441545185461,0.00035424415451854616,PRIMARY,SPY,,,
2015-04-06 00:00:00,-0.004893986536954609,long,174.1502,175.5714,0.008160771563856972,0.007960771563856972,PRIMARY,SPY,,,
2015-04-15 00:00:00,0.0027211575359473716,short,178.0245,178.0838,-0.0003331002193518451,-0.0005331002193518451,PRIMARY,SPY,,,
2015-04-17 00:00:00,-0.006702504771045947,long,176.8233,176.172,-0.0036833381121152975,-0.0038833381121152976,PRIMARY,SPY,,,
2015-04-20 00:00:00,0.005434560141176936,short,177.0517,177.4493,-0.002245671744467659,-0.002445671744467659,PRIMARY,SPY,,,
2015-04-21 00:00:00,0.003907231420089419,short,177.9907,177.6185,0.0020911204911266967,0.0018911204911266966,PRIMARY,SPY,,,
2015-04-23 00:00:00,-0.0022790881178189615,long,177.9738,178.0415,0.0003803930690922108,0.0001803930690922108,PRIMARY,SPY,,,
2015-04-24 00:00:00,0.0022727005560279068,short,178.7943,178.9212,-0.0007097541700156196,-0.0009097541700156196,PRIMARY,SPY,,,
2015-04-27 00:00:00,0.0032132556149588876,short,179.3357,179.5049,-0.000943481972635718,-0.001143481972635718,PRIMARY,SPY,,,
2015-04-29 00:00:00,-0.004966308833733835,long,178.3967,178.236,-0.0009008014161697719,-0.001100801416169772,PRIMARY,SPY,,,
2015-04-30 00:00:00,-0.0031817576979504825,long,177.83,176.9418,-0.004994657819265669,-0.005194657819265668,PRIMARY,SPY,,,
2015-05-01 00:00:00,0.004557074580415765,short,177.3309,177.3393,-4.7369071041636346e-05,-0.00024736907104163633,PRIMARY,SPY,,,
2015-05-04 00:00:00,0.0025630149314697093,short,178.9635,179.0735,-0.0006146504734205749,-0.0008146504734205749,PRIMARY,SPY,,,
2015-05-06 00:00:00,0.0031593529409768006,short,176.8149,176.1542,0.003736676038048836,0.003536676038048836,PRIMARY,SPY,,,
2015-05-08 00:00:00,0.009575070180204648,short,178.4052,178.8028,-0.0022286345913682393,-0.0024286345913682394,PRIMARY,SPY,,,
2015-05-12 00:00:00,-0.004747982009419616,long,177.1279,177.4451,0.001790796368048131,0.0015907963680481308,PRIMARY,SPY,,,
2015-05-13 00:00:00,0.002429480322053923,short,178.4898,177.9569,0.002985604779656925,0.002785604779656925,PRIMARY,SPY,,,
2015-05-14 00:00:00,0.005713153648432057,short,178.6421,178.9296,-0.0016093630784679291,-0.0018093630784679292,PRIMARY,SPY,,,
2015-05-22 00:00:00,-0.00201407471070858,long,180.4016,180.4693,0.0003752738334914518,0.00017527383349145182,PRIMARY,SPY,,,
2015-05-26 00:00:00,-0.0026765647385075253,long,179.3357,178.5321,-0.00448098175656042,-0.00468098175656042,PRIMARY,SPY,,,
2015-05-27 00:00:00,0.002467724364332291,short,178.6251,179.2004,-0.00322071198280649,-0.00342071198280649,PRIMARY,SPY,,,
2015-06-01 00:00:00,0.00397929378455153,short,178.9212,178.5152,0.002269155360013264,0.002069155360013264,PRIMARY,SPY,,,
2015-06-02 00:00:00,-0.002505419842210088,long,178.0245,178.8028,0.004371870163938141,0.004171870163938141,PRIMARY,SPY,,,
2015-06-03 00:00:00,0.0028858608478168346,short,178.9381,179.7756,-0.004680389475466784,-0.004880389475466784,PRIMARY,SPY,,,
2015-06-04 00:00:00,-0.004057977481711217,long,178.439,178.4983,0.0003323264532977266,0.00013232645329772658,PRIMARY,SPY,,,
2015-06-10 00:00:00,0.004413248365164213,short,177.3816,177.8892,-0.002861627136072631,-0.003061627136072631,PRIMARY,SPY,,,
2015-06-11 00:00:00,0.0026074895977810097,short,179.1242,178.7943,0.0018417388605225238,0.0016417388605225237,PRIMARY,SPY,,,
2015-06-12 00:00:00,-0.004536937408029296,long,177.8977,177.6566,-0.00135527328346563,-0.0015552732834656301,PRIMARY,SPY,,,
2015-06-15 00:00:00,-0.006476439663844369,long,176.155,176.3327,0.0010087706849080114,0.0008087706849080114,PRIMARY,SPY,,,
2015-06-18 00:00:00,0.00327611589716037,short,178.9128,179.5514,-0.003569336570664605,-0.0037693365706646053,PRIMARY,SPY,,,
2015-06-22 00:00:00,0.006890098292624103,short,180.0675,180.365,-0.0016521582184458872,-0.0018521582184458873,PRIMARY,SPY,,,
2015-06-25 00:00:00,0.002945312203093353,short,179.1324,179.1494,-9.490187146510287e-05,-0.00029490187146510285,PRIMARY,SPY,,,
2015-06-26 00:00:00,0.002287631538813395,short,178.3546,178.7584,-0.0022640290746636094,-0.0024640290746636095,PRIMARY,SPY,,,
2015-06-29 00:00:00,-0.00853070684441215,long,176.9478,176.8288,-0.0006725147190301817,-0.0008725147190301817,PRIMARY,SPY,,,
2015-06-30 00:00:00,0.008859018436103483,short,175.8002,175.2052,0.003384524022156943,0.0031845240221569427,PRIMARY,SPY,,,
2015-07-01 00:00:00,0.008936784860088753,short,176.6843,176.2762,0.002309769458859745,0.002109769458859745,PRIMARY,SPY,,,
2015-07-02 00:00:00,0.0026507380514126933,short,176.9223,176.4122,0.002883186573993224,0.0026831865739932238,PRIMARY,SPY,,,
2015-07-06 00:00:00,-0.007380685258548181,long,175.1117,175.9957,0.00504820637341763,0.00484820637341763,PRIMARY,SPY,,,
2015-07-08 00:00:00,-0.007548501639958016,long,175.6812,174.9195,-0.0043356944283167165,-0.004535694428316716,PRIMARY,SPY,,,
2015-07-09 00:00:00,0.012519301620760759,short,176.0552,175.1797,0.00497287214464559,0.004772872144645591,PRIMARY,SPY,,,
2015-07-10 00:00:00,0.011713396425637068,short,176.1794,175.8001,0.0021529191267537495,0.0019529191267537494,PRIMARY,SPY,,,
2015-07-13 00:00:00,0.007374993408096442,short,177.7553,177.9338,-0.0010041894672057072,-0.0012041894672057073,PRIMARY,SPY,,,
2015-07-16 00:00:00,0.005887267840806176,short,179.923,180.0165,-0.0005196667463303051,-0.0007196667463303051,PRIMARY,SPY,,,
2015-07-22 00:00:00,-0.0038727885355237524,long,179.5405,179.532,-4.734307858111908e-05,-0.00024734307858111906,PRIMARY,SPY,,,
2015-07-27 00:00:00,-0.005000712690644837,long,175.5112,176.3697,0.004891425732374888,0.004691425732374888,PRIMARY,SPY,,,
2015-07-28 00:00:00,0.004933496512528279,short,176.2677,176.1062,0.0009162200448521451,0.0007162200448521452,PRIMARY,SPY,,,
2015-07-30 00:00:00,-0.002752023686383165,long,178.4524,178.4949,0.00023815874709431917,3.815874709431916e-05,PRIMARY,SPY,,,
2015-07-31 00:00:00,0.0029891161792887644,short,179.1579,179.3704,-0.0011861045479990562,-0.0013861045479990563,PRIMARY,SPY,,,
2015-08-05 00:00:00,0.005254572253318379,short,179.1367,179.5065,-0.002064345273748991,-0.002264345273748991,PRIMARY,SPY,,,
2015-08-10 00:00:00,0.0064921361702223734,short,178.1889,178.3504,-0.0009063415285688325,-0.0011063415285688326,PRIMARY,SPY,,,
2015-08-11 00:00:00,-0.007598116029225999,long,177.7128,177.7128,0.0,-0.0002,PRIMARY,SPY,,,
2015-08-12 00:00:00,-0.007285704377794189,long,175.8087,175.1117,-0.003964536453542777,-0.004164536453542777,PRIMARY,SPY,,,
2015-08-17 00:00:00,-0.0032954704416077174,long,177.1603,177.7468,0.0033105611132968615,0.0031105611132968614,PRIMARY,SPY,,,
2015-08-19 00:00:00,-0.0041437330799433125,long,177.3303,177.0838,-0.0013900613713505594,-0.0015900613713505595,PRIMARY,SPY,,,
2015-08-20 00:00:00,-0.008688541809019235,long,175.8682,175.1202,-0.004253185055626885,-0.004453185055626884,PRIMARY,SPY,,,
2015-08-21 00:00:00,-0.010690858741742915,long,172.026,170.9804,-0.0060781509771778985,-0.006278150977177898,PRIMARY,SPY,,,
2015-08-24 00:00:00,-0.05168586030745559,long,158.9648,163.7124,0.029865731281390584,0.029665731281390585,PRIMARY,SPY,,,
2015-08-25 00:00:00,0.03140212840856105,short,165.268,164.3372,0.005632064283466853,0.005432064283466854,PRIMARY,SPY,,,
2015-08-26 00:00:00,0.025849340871022752,short,162.7433,161.9953,0.004596195357965738,0.004396195357965738,PRIMARY,SPY,,,
2015-08-27 00:00:00,0.01264428280336416,short,167.7077,167.6992,5.068342121439251e-05,-0.0001493165787856075,PRIMARY,SPY,,,
2015-08-28 00:00:00,-0.003914419953329307,long,169.1698,169.1103,-0.00035171762335839407,-0.000551717623358394,PRIMARY,SPY,,,
2015-08-31 00:00:00,-0.00587133476938817,long,168.2262,168.6342,0.00242530592737622,0.00222530592737622,PRIMARY,SPY,,,
2015-09-01 00:00:00,-0.02267233906764976,long,164.911,165.132,0.0013401167902686861,0.001140116790268686,PRIMARY,SPY,,,
2015-09-02 00:00:00,0.015865736161685406,short,165.0895,163.8569,0.007466253153592395,0.007266253153592395,PRIMARY,SPY,,,
2015-09-03 00:00:00,0.004092635603161199,short,167.1551,167.7077,-0.0033059116951859036,-0.0035059116951859036,PRIMARY,SPY,,,
2015-09-04 00:00:00,-0.013807491610950184,long,164.4094,164.5965,0.001138012790022902,0.000938012790022902,PRIMARY,SPY,,,
2015-09-08 00:00:00,0.01755302348569132,short,166.5941,166.2243,0.0022197664863281563,0.0020197664863281562,PRIMARY,SPY,,,
2015-09-09 00:00:00,0.009265331186749881,short,169.2378,168.1837,0.0062285139608291296,0.00602851396082913,PRIMARY,SPY,,,
2015-09-11 00:00:00,-0.002578237465699962,long,166.0416,165.829,-0.0012804020197346722,-0.0014804020197346722,PRIMARY,SPY,,,
2015-09-15 00:00:00,0.0030610205442496152,short,166.9086,167.6057,-0.004176537338399511,-0.0043765373383995105,PRIMARY,SPY,,,
2015-09-18 00:00:00,-0.015141869636935534,long,167.8343,167.9625,0.000763848629272923,0.000563848629272923,PRIMARY,SPY,,,
2015-09-21 00:00:00,0.005219261686451482,short,167.9539,168.8085,-0.005088301015933494,-0.005288301015933494,PRIMARY,SPY,,,
2015-09-22 00:00:00,-0.0131321644811494,long,165.903,165.1125,-0.004764832462342383,-0.004964832462342383,PRIMARY,SPY,,,
2015-09-24 00:00:00,-0.007336054151988902,long,164.0059,163.3479,-0.004012050785977772,-0.004212050785977772,PRIMARY,SPY,,,
2015-09-25 00:00:00,0.00886340063929536,short,165.903,166.0824,-0.0010813547675450064,-0.0012813547675450065,PRIMARY,SPY,,,
2015-09-28 00:00:00,-0.005342108585245531,long,163.6555,162.6899,-0.005900198893407205,-0.006100198893407204,PRIMARY,SPY,,,
2015-09-30 00:00:00,0.012337374228914122,short,163.2966,163.553,-0.0015701490416824004,-0.0017701490416824005,PRIMARY,SPY,,,
2015-10-01 00:00:00,0.002139296010432501,short,163.7153,163.7495,-0.00020889922933275962,-0.0004088992293327596,PRIMARY,SPY,,,
2015-10-02 00:00:00,-0.012385933457732756,long,161.9806,162.5019,0.003218286634325329,0.003018286634325329,PRIMARY,SPY,,,
2015-10-05 00:00:00,0.0075902888474908,short,168.3983,168.5606,-0.0009637864515259498,-0.0011637864515259499,PRIMARY,SPY,,,
2015-10-07 00:00:00,0.005459997385353299,short,170.2356,170.2499,-8.40012312348648e-05,-0.0002840012312348648,PRIMARY,SPY,,,
2015-10-08 00:00:00,-0.0025070303043814857,long,169.8168,170.1415,0.0019120605264026924,0.0017120605264026923,PRIMARY,SPY,,,
2015-10-13 00:00:00,-0.004465405445576609,long,171.6456,172.2267,0.00338546400257278,0.00318546400257278,PRIMARY,SPY,,,
2015-10-15 00:00:00,0.004064906968713977,short,170.9961,171.1713,-0.0010245847712315737,-0.0012245847712315737,PRIMARY,SPY,,,
2015-10-16 00:00:00,0.002470766643262179,short,173.3034,173.0043,0.0017258749684080366,0.0015258749684080365,PRIMARY,SPY,,,
2015-10-19 00:00:00,-0.0031510305655725324,long,172.8334,173.1667,0.0019284467006954742,0.001728446700695474,PRIMARY,SPY,,,
2015-10-20 00:00:00,-0.002360777709930484,long,173.2094,173.876,0.0038485209232295148,0.0036485209232295147,PRIMARY,SPY,,,
2015-10-21 00:00:00,0.0026594196760176825,short,173.7478,173.2137,0.0030739957570686816,0.0028739957570686815,PRIMARY,SPY,,,
2015-10-22 00:00:00,0.005747802899007892,short,173.6196,174.346,-0.0041838594260095174,-0.004383859426009517,PRIMARY,SPY,,,
2015-10-23 00:00:00,0.009892148890868313,short,176.9951,177.0122,-9.661284408446491e-05,-0.0002966128440844649,PRIMARY,SPY,,,
2015-10-27 00:00:00,-0.003720311714628277,long,176.3285,176.2003,-0.0007270520647540968,-0.0009270520647540968,PRIMARY,SPY,,,
2015-10-29 00:00:00,-0.0029675052851162453,long,178.3367,178.106,-0.0012936204381936989,-0.001493620438193699,PRIMARY,SPY,,,
2015-11-02 00:00:00,0.002261020645888401,short,178.3538,178.7341,-0.0021322786506370317,-0.002332278650637032,PRIMARY,SPY,,,
2015-11-09 00:00:00,-0.003380447119432195,long,178.9691,177.9607,-0.0056344922112252505,-0.00583449221122525,PRIMARY,SPY,,,
2015-11-10 00:00:00,-0.0026918127497210786,long,177.7385,177.3839,-0.0019950657848467612,-0.0021950657848467613,PRIMARY,SPY,,,
2015-11-12 00:00:00,-0.00582537508598624,long,176.3798,176.4653,0.0004847493874016173,0.00028474938740161734,PRIMARY,SPY,,,
2015-11-13 00:00:00,-0.0026352252049526292,long,174.6878,173.7307,-0.005478917245508863,-0.005678917245508863,PRIMARY,SPY,,,
2015-11-18 00:00:00,0.0032135250660654258,short,176.2858,176.2431,0.00024222030362053282,4.222030362053281e-05,PRIMARY,SPY,,,
2015-11-20 00:00:00,0.004411896745230015,short,179.1571,179.3621,-0.0011442471439868651,-0.0013442471439868652,PRIMARY,SPY,,,
2015-11-24 00:00:00,-0.005692043062273222,long,178.0804,177.5078,-0.0032154015826558746,-0.0034154015826558747,PRIMARY,SPY,,,
2015-12-01 00:00:00,0.0036900037909459726,short,179.2938,179.2084,0.0004763131798198872,0.0002763131798198872,PRIMARY,SPY,,,
2015-12-04 00:00:00,0.0023341426849299296,short,176.3542,177.8454,-0.008455710156038299,-0.008655710156038299,PRIMARY,SPY,,,
2015-12-08 00:00:00,-0.008689574813660284,long,176.226,176.5422,0.001794286881617868,0.001594286881617868,PRIMARY,SPY,,,
2015-12-09 00:00:00,-0.003720492620363447,long,176.9267,178.0804,0.0065207795092543375,0.006320779509254338,PRIMARY,SPY,,,
2015-12-11 00:00:00,-0.011952182174407855,long,173.8332,173.9614,0.0007374885810074172,0.0005374885810074172,PRIMARY,SPY,,,
2015-12-15 00:00:00,0.008424138936897085,short,175.3372,175.286,0.00029200876938828557,9.200876938828556e-05,PRIMARY,SPY,,,
2015-12-16 00:00:00,0.006217038313867995,short,176.4567,175.7902,0.0037771305935111466,0.0035771305935111465,PRIMARY,SPY,,,
2015-12-17 00:00:00,0.002019355201710482,short,177.4907,176.9054,0.003297637566362699,0.003097637566362699,PRIMARY,SPY,,,
2015-12-18 00:00:00,-0.004450869098871824,long,173.9491,173.2183,-0.004201228980201588,-0.0044012289802015875,PRIMARY,SPY,,,
2015-12-21 00:00:00,0.007351456999677097,short,173.0893,173.3301,-0.0013911894033886707,-0.0015911894033886708,PRIMARY,SPY,,,
2015-12-22 00:00:00,0.005306741176389185,short,173.7169,173.9176,-0.0011553280078102635,-0.0013553280078102635,PRIMARY,SPY,,,
2015-12-23 00:00:00,0.005896658445904368,short,175.9866,176.2875,-0.0017097892680464355,-0.0019097892680464356,PRIMARY,SPY,,,
2015-12-28 00:00:00,-0.0030656754165208078,long,175.9866,175.6771,-0.0017586566249930824,-0.0019586566249930825,PRIMARY,SPY,,,
2015-12-29 00:00:00,0.006432818484886305,short,177.9296,177.9769,-0.0002658354765030513,-0.00046583547650305126,PRIMARY,SPY,,,
2015-12-31 00:00:00,-0.0039332921779785535,long,176.2187,175.7029,-0.0029270446326071786,-0.0031270446326071787,PRIMARY,SPY,,,
2016-01-04 00:00:00,-0.016819088707460406,long,172.1522,171.6364,-0.0029961859331451013,-0.0031961859331451014,PRIMARY,SPY,,,
2016-01-05 00:00:00,0.0020399659716314744,short,173.0549,172.7626,0.001689059367865453,0.001489059367865453,PRIMARY,SPY,,,
2016-01-06 00:00:00,-0.015340524890096852,long,171.0165,171.1291,0.0006584160007951922,0.00045841600079519226,PRIMARY,SPY,,,
2016-01-07 00:00:00,-0.017404929973037664,long,168.507,169.3151,0.004795646471659865,0.004595646471659865,PRIMARY,SPY,,,
2016-01-08 00:00:00,0.006082276504066897,short,167.8622,167.1228,0.004404803463793461,0.004204803463793461,PRIMARY,SPY,,,
2016-01-11 00:00:00,0.005836694984345803,short,165.7214,165.4978,0.0013492524200252598,0.0011492524200252597,PRIMARY,SPY,,,
2016-01-12 00:00:00,0.009059155802946472,short,166.9036,166.1341,0.004610445790264706,0.004410445790264706,PRIMARY,SPY,,,
2016-01-13 00:00:00,0.004286895172917582,short,167.4839,165.8934,0.009496435179739637,0.009296435179739637,PRIMARY,SPY,,,
2016-01-14 00:00:00,0.0038127197010433544,short,162.3513,164.2255,-0.011544102203062234,-0.011744102203062235,PRIMARY,SPY,,,
2016-01-15 00:00:00,-0.026681861026164877,long,161.5174,162.059,0.0033531990980537607,0.0031531990980537606,PRIMARY,SPY,,,
2016-01-19 00:00:00,0.011609266600594692,short,162.8671,162.6866,0.0011082655735872304,0.0009082655735872305,PRIMARY,SPY,,,
2016-01-20 00:00:00,-0.015902621959178687,long,158.8608,157.2187,-0.010336722463943238,-0.010536722463943238,PRIMARY,SPY,,,
2016-01-21 00:00:00,0.002260702652178148,short,159.7893,160.8554,-0.00667191107289411,-0.00687191107289411,PRIMARY,SPY,,,
2016-01-22 00:00:00,0.01660619722943424,short,162.8671,163.4776,-0.0037484550286706053,-0.003948455028670605,PRIMARY,SPY,,,
2016-01-25 00:00:00,-0.0029401007144781444,long,163.1165,162.8585,-0.0015816916130496628,-0.0017816916130496629,PRIMARY,SPY,,,
2016-01-26 00:00:00,0.004049912977076353,short,162.1622,163.1423,-0.006043948589745218,-0.006243948589745218,PRIMARY,SPY,,,
2016-01-27 00:00:00,-0.0031546763887945195,long,163.0649,162.8757,-0.001160274222104185,-0.0013602742221041852,PRIMARY,SPY,,,
2016-01-28 00:00:00,0.009780977578381034,short,163.0391,161.5947,0.008859224566377,0.008659224566377,PRIMARY,SPY,,,
2016-01-29 00:00:00,0.004652873269163305,short,163.8128,164.2255,-0.0025193391481008742,-0.0027193391481008743,PRIMARY,SPY,,,
2016-02-01 00:00:00,-0.005989034416079675,long,165.6699,165.5409,-0.0007786568350679479,-0.000978656835067948,PRIMARY,SPY,,,
2016-02-02 00:00:00,-0.008931606223839483,long,164.5006,164.4662,-0.00020911777829379918,-0.00040911777829379917,PRIMARY,SPY,,,
2016-02-03 00:00:00,0.006731905709272734,short,164.1739,161.3583,0.01715010729476485,0.01695010729476485,PRIMARY,SPY,,,
2016-02-04 00:00:00,-0.0025107728398501283,long,163.7699,165.5108,0.010630158533405654,0.010430158533405653,PRIMARY,SPY,,,
2016-02-05 00:00:00,-0.0029238310141047608,long,163.9074,162.9273,-0.005979595796162918,-0.006179595796162917,PRIMARY,SPY,,,
2016-02-08 00:00:00,-0.011598769943701681,long,158.8866,158.9554,0.0004330132308201229,0.00023301323082012288,PRIMARY,SPY,,,
2016-02-09 00:00:00,-0.010788866020782106,long,158.6803,159.0242,0.0021672507551349085,0.0019672507551349084,PRIMARY,SPY,,,
2016-02-10 00:00:00,0.00555665009794426,short,160.2278,161.4228,-0.007458131485297725,-0.007658131485297725,PRIMARY,SPY,,,
2016-02-11 00:00:00,-0.01592097391513947,long,156.8318,156.935,0.0006580298128313622,0.0004580298128313622,PRIMARY,SPY,,,
2016-02-12 00:00:00,0.010488486301809319,short,158.7318,158.9726,-0.0015170243139686068,-0.001717024313968607,PRIMARY,SPY,,,
2016-02-16 00:00:00,0.011412197066058116,short,162.0762,161.9214,0.0009551063018505834,0.0007551063018505834,PRIMARY,SPY,,,
2016-02-17 00:00:00,0.007324507557114224,short,164.621,165.2314,-0.00370791089836664,-0.0039079108983666394,PRIMARY,SPY,,,
2016-02-19 00:00:00,-0.004529915979416321,long,163.8292,164.6382,0.004938069648145804,0.0047380696481458045,PRIMARY,SPY,,,
2016-02-22 00:00:00,0.00963441907572582,short,167.1142,167.2432,-0.0007719272210260364,-0.0009719272210260364,PRIMARY,SPY,,,
2016-02-23 00:00:00,-0.004055731676805063,long,166.7316,166.2803,-0.0027067454519718037,-0.002906745451971804,PRIMARY,SPY,,,
2016-02-24 00:00:00,-0.00904549472688776,long,163.5893,163.6108,0.00013142668866494844,-6.857331133505157e-05,PRIMARY,SPY,,,
2016-02-25 00:00:00,0.002639707338627284,short,166.5038,166.2975,0.0012390107613159396,0.0010390107613159395,PRIMARY,SPY,,,
2016-02-26 00:00:00,0.0053187660653089,short,168.9325,168.7305,0.0011957438621934546,0.0009957438621934545,PRIMARY,SPY,,,
2016-03-01 00:00:00,0.007907274536267606,short,167.3721,168.5328,-0.006934847564199931,-0.00713484756419993,PRIMARY,SPY,,,
2016-03-02 00:00:00,-0.002220315386908811,long,170.1233,169.6891,-0.002552266503177414,-0.002752266503177414,PRIMARY,SPY,,,
2016-03-07 00:00:00,-0.005190030219547448,long,171.6708,172.1608,0.0028543002071406143,0.002654300207140614,PRIMARY,SPY,,,
2016-03-08 00:00:00,-0.006330996659381638,long,171.1549,170.9336,-0.0012929808027698497,-0.0014929808027698498,PRIMARY,SPY,,,
2016-03-09 00:00:00,0.005041753671807481,short,171.2151,171.5547,-0.0019834699159126945,-0.0021834699159126946,PRIMARY,SPY,,,
2016-03-10 00:00:00,0.002708122384034173,short,172.1608,171.4988,0.003845242354821754,0.003645242354821754,PRIMARY,SPY,,,
2016-03-11 00:00:00,0.008619624320316488,short,173.2699,173.5106,-0.0013891622260993053,-0.0015891622260993054,PRIMARY,SPY,,,
2016-03-14 00:00:00,-0.00281193163236626,long,173.9577,173.7685,-0.0010876207261880655,-0.0012876207261880656,PRIMARY,SPY,,,
2016-03-15 00:00:00,-0.005605117786168012,long,173.0206,173.3988,0.0021858668852148266,0.0019858668852148265,PRIMARY,SPY,,,
2016-03-16 00:00:00,-0.002868482989021426,long,173.7556,173.9577,0.001163127979760148,0.0009631279797601479,PRIMARY,SPY,,,
2016-03-18 00:00:00,0.002778163002234768,short,176.5361,176.4411,0.0005381335602180348,0.00033813356021803484,PRIMARY,SPY,,,
2016-03-22 00:00:00,-0.004494747929447707,long,176.13,176.8213,0.0039249418043492135,0.0037249418043492134,PRIMARY,SPY,,,
2016-03-23 00:00:00,-0.0023462148902064772,long,176.2553,176.104,-0.0008584139030145543,-0.0010584139030145544,PRIMARY,SPY,,,
2016-03-24 00:00:00,-0.006101504992347628,long,174.6004,174.756,0.0008911777979889735,0.0006911777979889735,PRIMARY,SPY,,,
2016-03-28 00:00:00,0.002313972187899971,short,175.6201,175.3609,0.001475913064620804,0.001275913064620804,PRIMARY,SPY,,,
2016-03-29 00:00:00,-0.0024594923880987274,long,175.0498,175.3998,0.0019994310190585285,0.0017994310190585284,PRIMARY,SPY,,,
2016-03-30 00:00:00,0.005556768331102413,short,178.394,178.5841,-0.0010656187988384858,-0.0012656187988384858,PRIMARY,SPY,,,
2016-04-01 00:00:00,-0.005886562075474777,long,176.4411,177.7113,0.007199002953393485,0.0069990029533934855,PRIMARY,SPY,,,
2016-04-05 00:00:00,-0.007756647934244021,long,176.8558,176.9509,0.000537726215368739,0.000337726215368739,PRIMARY,SPY,,,
2016-04-07 00:00:00,-0.006249390364906571,long,177.4607,176.8645,-0.0033596170870509035,-0.0035596170870509035,PRIMARY,SPY,,,
2016-04-08 00:00:00,0.00686474834268358,short,177.2966,177.5212,-0.0012668037627341366,-0.0014668037627341367,PRIMARY,SPY,,,
2016-04-11 00:00:00,0.0035203557698020305,short,177.5558,177.8064,-0.001411387293459354,-0.0016113872934593542,PRIMARY,SPY,,,
2016-04-13 00:00:00,0.0051471691412599,short,179.0637,178.8261,0.0013269021024362448,0.0011269021024362448,PRIMARY,SPY,,,
2016-04-18 00:00:00,-0.0032721175601230224,long,179.2409,180.2433,0.005592473592801683,0.005392473592801684,PRIMARY,SPY,,,
2016-04-19 00:00:00,0.0021979759820667244,short,181.1766,181.3926,-0.0011922069406313796,-0.0013922069406313796,PRIMARY,SPY,,,
