sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.5,1.5,35,45.714285714285715,-0.07142857142857506,0.886363636363631,-0.12096523061438655,0.8166801601791341,-0.14573356020729222,0.7842590870464092,4.987520713993515,3.5650000000005093,0.044110092491996024
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.5,2.0,35,45.714285714285715,-0.14681136296848207,0.7885390416176533,-0.19634802215429353,0.7308841172881724,-0.22111635174719924,0.7041011763492268,4.987520713993515,3.5650000000005093,0.044110092491996024
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.5,2.5,35,45.714285714285715,-0.018239934397050878,0.9737279599450379,-0.06777659358286232,0.9071049577727873,-0.09254492317576804,0.8761559980246564,4.987520713993515,3.5650000000005093,0.044110092491996024
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.5,3.0,35,45.714285714285715,0.08176006560294095,1.117763785310767,0.032223406417129494,1.0441656114830293,0.0074550768242237974,1.0099764148833101,4.987520713993515,3.5650000000005093,0.044110092491996024
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.75,0.5,35,71.42857142857143,-0.18571428571428794,0.5937499999999966,-0.22524482042981164,0.5284402502598198,-0.24501008778757352,0.49784501667419573,5.690953588615146,3.5650000000005093,0.03865784469585447
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.75,1.0,35,71.42857142857143,-0.08571428571428877,0.8421052631578899,-0.1252448204298125,0.7789850705859617,-0.14501008778757438,0.749374179845572,5.690953588615146,3.5650000000005093,0.03865784469585447
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.75,1.5,35,71.42857142857143,-0.0714285714285805,0.8863636363636227,-0.11095910614410417,0.830601652626696,-0.13072437350186608,0.8043758523344925,5.690953588615146,3.5650000000005093,0.03865784469585447
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.75,2.0,35,71.42857142857143,-0.0013334851114145151,0.9979070401729931,-0.040864019826938255,0.9385000356419475,-0.0606292871847001,0.910592038636457,5.690953588615146,3.5650000000005093,0.03865784469585447
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.75,2.5,35,71.42857142857143,-0.033583591995267725,0.9472891685921263,-0.07311412671079145,0.8899639290058383,-0.09287939406855332,0.8630338956311193,5.690953588615146,3.5650000000005093,0.03865784469585447
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,0.75,3.0,35,71.42857142857143,0.023559265147588944,1.0369772373801749,-0.015971269567934765,0.9759633899616179,-0.03573653692569662,0.9473005364060125,5.690953588615146,3.5650000000005093,0.03865784469585447
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.0,0.5,35,85.71428571428571,-0.09999999999999999,0.7499999999999979,-0.13127700432238226,0.6829477845830921,-0.1469155064835734,0.6511002232920035,7.534113696190572,3.5650000000005093,0.029200515000355948
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.0,1.0,35,85.71428571428571,-0.03293944087591401,0.9344983824067761,-0.06421644519829627,0.8765909526321821,-0.07985494735948738,0.8490716450725883,7.534113696190572,3.5650000000005093,0.029200515000355948
