date,direction,prior_close,signal_px,entry,exit,gross_return,net_return,scenario,asset,gross_points,net_points,net_usd
2000-02-11 00:00:00,short,86.8561,86.2443,83.9565,84.4619,-0.00601978405483794,-0.00621978405483794,PRIMARY,QQQ,,,
2000-02-14 00:00:00,short,84.4619,84.2757,84.4885,84.7014,-0.002519869568047728,-0.002719869568047728,PRIMARY,QQQ,,,
2000-02-15 00:00:00,short,84.7014,83.7437,85.393,85.0206,0.004361013197803132,0.004161013197803132,PRIMARY,QQQ,,,
2000-02-16 00:00:00,long,85.0206,85.8186,85.4462,84.9142,-0.006226139957072552,-0.006426139957072551,PRIMARY,QQQ,,,
2000-02-17 00:00:00,long,84.9142,86.1379,86.9359,87.7872,0.009792272237361122,0.009592272237361121,PRIMARY,QQQ,,,
2000-02-18 00:00:00,short,87.7872,87.3483,85.2866,84.3821,0.010605417498176894,0.010405417498176894,PRIMARY,QQQ,,,
2000-02-22 00:00:00,long,84.3821,84.4619,84.728,84.1427,-0.006907987914266722,-0.007107987914266722,PRIMARY,QQQ,,,
2000-02-23 00:00:00,long,84.1427,84.9142,89.3035,88.7183,-0.00655293465541662,-0.00675293465541662,PRIMARY,QQQ,,,
2000-02-24 00:00:00,long,88.7183,89.9154,90.1149,90.3543,0.0026566083966135245,0.0024566083966135245,PRIMARY,QQQ,,,
2000-02-25 00:00:00,long,90.3543,90.4474,89.7292,88.8513,-0.009783883061478482,-0.009983883061478483,PRIMARY,QQQ,,,
2000-02-28 00:00:00,short,88.8513,87.3882,89.0641,88.266,0.008960961824124314,0.008760961824124313,PRIMARY,QQQ,,,
2000-02-29 00:00:00,long,88.266,90.075,90.2479,90.7401,0.005453866516561545,0.0052538665165615455,PRIMARY,QQQ,,,
2000-03-01 00:00:00,long,90.7401,91.7243,91.8839,91.5647,-0.0034739491902280317,-0.003673949190228032,PRIMARY,QQQ,,,
2000-03-02 00:00:00,short,91.5647,90.9795,90.6602,90.1282,0.005868065589972216,0.005668065589972216,PRIMARY,QQQ,,,
2000-03-03 00:00:00,long,90.1282,91.4849,94.0387,94.491,0.004809721954897261,0.004609721954897262,PRIMARY,QQQ,,,
2000-03-06 00:00:00,long,94.491,95.023,95.3954,94.9033,-0.005158529656566158,-0.005358529656566157,PRIMARY,QQQ,,,
2000-03-07 00:00:00,long,94.9033,95.7945,93.9589,93.4269,-0.005662050109143446,-0.005862050109143446,PRIMARY,QQQ,,,
2000-03-08 00:00:00,long,93.4269,94.0121,94.5309,94.5841,0.0005627789431816854,0.00036277894318168544,PRIMARY,QQQ,,,
2000-03-09 00:00:00,short,94.5841,93.2939,96.6191,97.63,-0.010462734593884582,-0.010662734593884582,PRIMARY,QQQ,,,
2000-03-10 00:00:00,long,97.63,98.6941,98.5345,97.5768,-0.009719438369302003,-0.009919438369302003,PRIMARY,QQQ,,,
2000-03-13 00:00:00,short,97.5768,95.3422,94.5176,94.2781,0.0025339196086232585,0.0023339196086232584,PRIMARY,QQQ,,,
2000-03-14 00:00:00,long,94.2781,95.4752,90.6602,89.9952,-0.007335081987465353,-0.0075350819874653524,PRIMARY,QQQ,,,
2000-03-15 00:00:00,short,89.9952,89.8622,88.7316,87.6808,0.011842455224519766,0.011642455224519765,PRIMARY,QQQ,,,
2000-03-16 00:00:00,long,87.6808,89.0109,92.1899,92.5756,0.004183755487314755,0.003983755487314756,PRIMARY,QQQ,,,
2000-03-17 00:00:00,long,92.5756,93.1076,94.0653,94.3712,0.003251996219647557,0.003051996219647557,PRIMARY,QQQ,,,
2000-03-20 00:00:00,short,94.3712,94.2781,91.3519,90.8731,0.005241270296512779,0.005041270296512779,PRIMARY,QQQ,,,
2000-03-21 00:00:00,short,90.8731,88.9577,93.3737,94.757,-0.014814664086354234,-0.015014664086354235,PRIMARY,QQQ,,,
2000-03-22 00:00:00,long,94.757,94.9166,98.2685,97.63,-0.006497504286724687,-0.0066975042867246865,PRIMARY,QQQ,,,
2000-03-23 00:00:00,long,97.63,98.2153,99.3326,99.1729,-0.0016077299899529551,-0.0018077299899529552,PRIMARY,QQQ,,,
2000-03-24 00:00:00,long,99.1729,100.7691,99.3858,99.8114,0.004282301898259178,0.004082301898259178,PRIMARY,QQQ,,,
2000-03-27 00:00:00,long,99.8114,100.1306,100.4232,100.1838,-0.0023839112874314283,-0.0025839112874314284,PRIMARY,QQQ,,,
2000-03-28 00:00:00,short,100.1838,99.705,97.9492,97.8428,0.0010862773764360734,0.0008862773764360734,PRIMARY,QQQ,,,
2000-03-29 00:00:00,short,97.8428,96.5659,95.6615,93.6663,0.020856875545543385,0.020656875545543386,PRIMARY,QQQ,,,
2000-03-30 00:00:00,long,93.6663,94.3846,88.5055,90.607,0.023744287078204307,0.023544287078204308,PRIMARY,QQQ,,,
2000-03-31 00:00:00,long,90.607,91.4583,91.9371,93.6131,0.0182298549769353,0.0180298549769353,PRIMARY,QQQ,,,
2000-04-03 00:00:00,short,93.6131,91.1923,87.468,86.9891,0.005475145195957487,0.005275145195957487,PRIMARY,QQQ,,,
2000-04-04 00:00:00,long,86.9891,87.6808,86.8295,86.0315,-0.009190424913191997,-0.009390424913191997,PRIMARY,QQQ,,,
2000-04-05 00:00:00,short,86.0315,82.9988,86.2443,85.2334,0.01172135433877941,0.01152135433877941,PRIMARY,QQQ,,,
2000-04-06 00:00:00,long,85.2334,87.2552,85.9783,86.6699,0.008043890144373567,0.007843890144373566,PRIMARY,QQQ,,,
2000-04-07 00:00:00,long,86.6699,87.8404,90.075,91.0859,0.011222869830696647,0.011022869830696646,PRIMARY,QQQ,,,
2000-04-10 00:00:00,short,91.0859,90.341,85.7654,85.127,0.007443561156363798,0.007243561156363799,PRIMARY,QQQ,,,
2000-04-11 00:00:00,short,85.127,83.9565,82.9988,82.9988,-0.0,-0.0002,PRIMARY,QQQ,,,
2000-04-12 00:00:00,short,82.9988,81.8283,78.3168,77.2527,0.013587123069379703,0.013387123069379702,PRIMARY,QQQ,,,
2000-04-13 00:00:00,long,77.2527,78.104,78.5296,75.763,-0.03523002791304164,-0.03543002791304164,PRIMARY,QQQ,,,
2000-04-14 00:00:00,short,75.763,74.7521,69.6977,68.3144,0.0198471398625778,0.019647139862577802,PRIMARY,QQQ,,,
2000-04-17 00:00:00,long,68.3144,70.4426,71.9855,74.5925,0.036215626758166586,0.03601562675816659,PRIMARY,QQQ,,,
2000-04-18 00:00:00,long,74.5925,76.2419,76.7207,78.7425,0.026352731401043217,0.026152731401043218,PRIMARY,QQQ,,,
2000-04-19 00:00:00,short,78.7425,77.6784,76.0822,76.3483,-0.003497532931487246,-0.003697532931487246,PRIMARY,QQQ,,,
2000-04-20 00:00:00,short,76.3483,75.763,75.0182,74.3265,0.009220429175853306,0.009020429175853306,PRIMARY,QQQ,,,
2000-04-24 00:00:00,short,74.3265,71.8791,68.208,71.8259,-0.05304216514191884,-0.05324216514191884,PRIMARY,QQQ,,,
2000-04-25 00:00:00,long,71.8259,74.8585,75.6034,76.7739,0.015482107947526247,0.015282107947526246,PRIMARY,QQQ,,,
2000-04-26 00:00:00,short,76.7739,76.6143,75.3374,74.2733,0.014124458768154935,0.013924458768154934,PRIMARY,QQQ,,,
2000-04-27 00:00:00,short,74.2733,73.422,77.9976,78.5296,-0.0068207226889032135,-0.007020722688903213,PRIMARY,QQQ,,,
2000-04-28 00:00:00,long,78.5296,79.2745,79.3809,80.2322,0.010724242229554148,0.010524242229554148,PRIMARY,QQQ,,,
2000-05-01 00:00:00,long,80.2322,81.4559,80.8706,81.3495,0.005921805946784264,0.005721805946784265,PRIMARY,QQQ,,,
2000-05-02 00:00:00,short,81.3495,80.8706,79.0617,77.0399,0.02557243266967446,0.025372432669674462,PRIMARY,QQQ,,,
2000-05-03 00:00:00,short,77.0399,76.4015,73.0496,75.7098,-0.0364163527247241,-0.0366163527247241,PRIMARY,QQQ,,,
2000-05-04 00:00:00,long,75.7098,76.1887,75.3906,75.8694,0.006350924385798651,0.006150924385798651,PRIMARY,QQQ,,,
2000-05-05 00:00:00,long,75.8694,76.7207,77.6784,78.3168,0.008218500896002068,0.008018500896002067,PRIMARY,QQQ,,,
2000-05-08 00:00:00,short,78.3168,76.6675,75.763,74.965,0.010532845848237327,0.010332845848237326,PRIMARY,QQQ,,,
2000-05-09 00:00:00,short,74.965,74.9118,73.8477,73.3422,0.00684516917927025,0.00664516917927025,PRIMARY,QQQ,,,
2000-05-10 00:00:00,short,73.3422,71.6131,70.2298,68.9263,0.01856049711091301,0.01836049711091301,PRIMARY,QQQ,,,
2000-05-11 00:00:00,long,68.9263,69.4317,70.8682,71.9323,0.01501519722527167,0.01481519722527167,PRIMARY,QQQ,,,
2000-05-12 00:00:00,long,71.9323,73.7945,72.6772,72.1983,-0.006589411810031143,-0.006789411810031142,PRIMARY,QQQ,,,
2000-05-15 00:00:00,short,72.1983,71.7727,73.8477,74.8585,-0.013687630081911761,-0.013887630081911762,PRIMARY,QQQ,,,
2000-05-16 00:00:00,long,74.8585,76.9335,77.0931,77.572,0.006211969683408647,0.006011969683408647,PRIMARY,QQQ,,,
2000-05-17 00:00:00,short,77.572,75.8694,76.9867,75.5502,0.01865906708561338,0.01845906708561338,PRIMARY,QQQ,,,
2000-05-18 00:00:00,short,75.5502,75.4438,73.5018,72.89,0.008323605680405133,0.008123605680405132,PRIMARY,QQQ,,,
2000-05-19 00:00:00,short,72.89,71.1874,70.0169,69.4583,0.007978073865024249,0.007778073865024249,PRIMARY,QQQ,,,
2000-05-22 00:00:00,short,69.4583,67.1439,69.1125,69.4849,-0.005388316151202721,-0.005588316151202721,PRIMARY,QQQ,,,
2000-05-23 00:00:00,short,69.4849,68.2346,65.9734,64.4837,0.022580312671470648,0.02238031267147065,PRIMARY,QQQ,,,
2000-05-24 00:00:00,short,64.4837,63.4196,66.6651,67.6228,-0.014365837597183573,-0.014565837597183573,PRIMARY,QQQ,,,
2000-05-25 00:00:00,long,67.6228,69.4051,66.3991,66.0266,-0.00561001579840692,-0.0058100157984069195,PRIMARY,QQQ,,,
2000-05-26 00:00:00,short,66.0266,65.5478,65.1754,65.9734,-0.012243883428410207,-0.012443883428410208,PRIMARY,QQQ,,,
2000-05-30 00:00:00,long,65.9734,68.5272,71.4535,72.3579,0.012657182643257547,0.012457182643257547,PRIMARY,QQQ,,,
2000-05-31 00:00:00,short,72.3579,71.9323,72.3047,70.7352,0.021706749353776367,0.021506749353776368,PRIMARY,QQQ,,,
2000-06-01 00:00:00,long,70.7352,72.9964,74.0605,74.5925,0.007183316342719737,0.006983316342719737,PRIMARY,QQQ,,,
2000-06-02 00:00:00,long,74.5925,78.9553,79.5405,79.4873,-0.0006688416592803836,-0.0008688416592803836,PRIMARY,QQQ,,,
2000-06-05 00:00:00,long,79.4873,79.7533,78.7425,79.2213,0.006080579102771599,0.0058805791027716,PRIMARY,QQQ,,,
2000-06-06 00:00:00,long,79.2213,79.8066,78.4232,77.572,-0.010853930979607962,-0.011053930979607962,PRIMARY,QQQ,,,
2000-06-07 00:00:00,long,77.572,77.8912,78.37,79.1149,0.009504912594104908,0.009304912594104908,PRIMARY,QQQ,,,
2000-06-08 00:00:00,long,79.1149,79.5937,78.5296,78.9553,0.005420885882520654,0.005220885882520654,PRIMARY,QQQ,,,
2000-06-09 00:00:00,long,78.9553,79.5937,79.913,79.7533,-0.001998423285322848,-0.002198423285322848,PRIMARY,QQQ,,,
2000-06-12 00:00:00,short,79.7533,79.5405,78.5296,77.439,0.01388775697316691,0.013687756973166909,PRIMARY,QQQ,,,
2000-06-13 00:00:00,short,77.439,76.6941,79.2213,79.913,-0.008731237684814541,-0.008931237684814542,PRIMARY,QQQ,,,
2000-06-14 00:00:00,short,79.913,79.5405,78.7425,78.104,0.008108708765914296,0.007908708765914296,PRIMARY,QQQ,,,
2000-06-15 00:00:00,short,78.104,77.4124,78.5829,79.6469,-0.013539841364978988,-0.013739841364978989,PRIMARY,QQQ,,,
2000-06-16 00:00:00,long,79.6469,80.2322,79.8066,80.5514,0.009332561467347178,0.009132561467347177,PRIMARY,QQQ,,,
2000-06-19 00:00:00,short,80.5514,79.78,83.2116,83.5309,-0.0038372053896331693,-0.004037205389633169,PRIMARY,QQQ,,,
2000-06-20 00:00:00,long,83.5309,84.5417,83.318,83.6373,0.003832305144146453,0.0036323051441464528,PRIMARY,QQQ,,,
2000-06-21 00:00:00,short,83.6373,83.318,84.3821,84.2225,0.0018913963980512483,0.0016913963980512482,PRIMARY,QQQ,,,
2000-06-22 00:00:00,short,84.2225,83.4777,81.5623,80.8706,0.008480633822243844,0.008280633822243843,PRIMARY,QQQ,,,
2000-06-23 00:00:00,short,80.8706,79.8598,78.3168,78.1572,0.002037876930620186,0.001837876930620186,PRIMARY,QQQ,,,
2000-06-26 00:00:00,long,78.1572,79.3277,79.5937,79.9662,0.004680018644691808,0.004480018644691808,PRIMARY,QQQ,,,
2000-06-27 00:00:00,long,79.9662,80.7642,79.5405,78.8755,-0.008360520741006017,-0.008560520741006017,PRIMARY,QQQ,,,
2000-06-28 00:00:00,long,78.8755,79.4873,80.977,80.1258,-0.010511626758215376,-0.010711626758215376,PRIMARY,QQQ,,,
2000-06-29 00:00:00,short,80.1258,78.8223,79.2213,77.9976,0.015446603375607215,0.015246603375607215,PRIMARY,QQQ,,,
2000-06-30 00:00:00,long,77.9976,78.4232,79.0617,79.8066,0.00942175541380963,0.009221755413809629,PRIMARY,QQQ,,,
2000-07-05 00:00:00,short,79.8066,79.5405,77.9976,77.6784,0.004092433613342106,0.0038924336133421057,PRIMARY,QQQ,,,
2000-07-06 00:00:00,long,77.6784,77.8912,80.179,80.445,0.0033175769216378104,0.0031175769216378103,PRIMARY,QQQ,,,
2000-07-07 00:00:00,long,80.445,81.4027,81.9879,81.6155,-0.004542133656307845,-0.004742133656307845,PRIMARY,QQQ,,,
2000-07-10 00:00:00,short,81.6155,80.711,80.445,80.179,0.0033066069985703272,0.003106606998570327,PRIMARY,QQQ,,,
2000-07-11 00:00:00,long,80.179,80.8174,79.2479,79.5937,0.00436352256652861,0.004163522566528611,PRIMARY,QQQ,,,
2000-07-12 00:00:00,long,79.5937,80.6578,82.786,82.6796,-0.001285241465948439,-0.0014852414659484391,PRIMARY,QQQ,,,
2000-07-13 00:00:00,long,82.6796,83.2648,84.1427,84.0629,-0.0009483888679588937,-0.0011483888679588937,PRIMARY,QQQ,,,
2000-07-14 00:00:00,long,84.0629,84.8078,85.393,85.8452,0.005295516025903835,0.005095516025903835,PRIMARY,QQQ,,,
2000-07-17 00:00:00,short,85.8452,85.4196,86.5635,86.4039,0.0018437332131904238,0.0016437332131904237,PRIMARY,QQQ,,,
2000-07-18 00:00:00,short,86.4039,85.5526,84.4087,84.2757,0.0015756669632395193,0.0013756669632395192,PRIMARY,QQQ,,,
2000-07-19 00:00:00,short,84.2757,82.9456,81.8283,81.7751,0.0006501418213503696,0.0004501418213503696,PRIMARY,QQQ,,,
2000-07-20 00:00:00,long,81.7751,82.8392,84.7014,84.7014,0.0,-0.0002,PRIMARY,QQQ,,,
2000-07-21 00:00:00,short,84.7014,84.0629,83.5841,83.1584,0.005093073921954128,0.004893073921954128,PRIMARY,QQQ,,,
2000-07-24 00:00:00,long,83.1584,83.4245,80.9238,80.5514,-0.004601860021402837,-0.004801860021402837,PRIMARY,QQQ,,,
2000-07-25 00:00:00,long,80.5514,81.5623,81.7485,81.9347,0.0022777176339627836,0.0020777176339627835,PRIMARY,QQQ,,,
2000-07-26 00:00:00,short,81.9347,81.4027,81.2963,81.1367,0.001963188976620067,0.001763188976620067,PRIMARY,QQQ,,,
2000-07-27 00:00:00,short,81.1367,80.1258,79.1415,78.2902,0.010756682650695182,0.010556682650695181,PRIMARY,QQQ,,,
2000-07-28 00:00:00,short,78.2902,78.2636,74.6457,73.9541,0.009265101673639697,0.009065101673639697,PRIMARY,QQQ,,,
2000-08-01 00:00:00,short,76.7207,75.7098,74.9118,74.8851,0.0003564191489191515,0.0001564191489191515,PRIMARY,QQQ,,,
2000-08-02 00:00:00,short,74.8851,74.5127,75.0182,74.1403,0.011702493528237157,0.011502493528237156,PRIMARY,QQQ,,,
2000-08-03 00:00:00,short,74.1403,71.7993,76.4015,77.0399,-0.008355856887626523,-0.008555856887626523,PRIMARY,QQQ,,,
2000-08-04 00:00:00,long,77.0399,78.3434,76.5079,76.8271,0.0041721181734173385,0.003972118173417339,PRIMARY,QQQ,,,
2000-08-07 00:00:00,long,76.8271,77.0931,78.6627,78.9021,0.0030433737972381802,0.00284337379723818,PRIMARY,QQQ,,,
2000-08-08 00:00:00,short,78.9021,78.8755,78.1306,78.37,-0.0030641003652858156,-0.0032641003652858157,PRIMARY,QQQ,,,
2000-08-09 00:00:00,long,78.37,79.913,79.1149,78.7159,-0.005043297785878531,-0.005243297785878531,PRIMARY,QQQ,,,
2000-08-10 00:00:00,short,78.7159,78.1838,76.8271,76.4015,0.0055397118985358595,0.00533971189853586,PRIMARY,QQQ,,,
2000-08-11 00:00:00,short,76.4015,75.3108,77.2261,77.4124,-0.002412396845108189,-0.002612396845108189,PRIMARY,QQQ,,,
2000-08-14 00:00:00,short,77.4124,76.9867,78.7425,79.0617,-0.004053719401847733,-0.004253719401847733,PRIMARY,QQQ,,,
2000-08-15 00:00:00,short,79.0617,78.8489,79.2213,79.1415,0.0010073048536189955,0.0008073048536189955,PRIMARY,QQQ,,,
2000-08-16 00:00:00,long,79.1415,80.4982,78.7957,79.0617,0.0033758187312251664,0.0031758187312251663,PRIMARY,QQQ,,,
2000-08-17 00:00:00,long,79.0617,79.3277,81.2963,81.3495,0.0006543963255400964,0.00045439632554009643,PRIMARY,QQQ,,,
2000-08-18 00:00:00,short,81.3495,81.0835,81.1367,80.8174,0.003935333825506815,0.003735333825506815,PRIMARY,QQQ,,,
2000-08-21 00:00:00,long,80.8174,81.6155,80.844,81.2963,0.005594725644451071,0.005394725644451071,PRIMARY,QQQ,,,
2000-08-22 00:00:00,long,81.2963,81.9081,82.2274,81.2963,-0.011323476116233744,-0.011523476116233744,PRIMARY,QQQ,,,
2000-08-23 00:00:00,short,81.2963,80.5248,82.5732,82.8126,-0.0028992457601255683,-0.0030992457601255684,PRIMARY,QQQ,,,
2000-08-24 00:00:00,long,82.8126,83.1584,83.7969,83.9299,0.0015871708857966293,0.0013871708857966293,PRIMARY,QQQ,,,
2000-08-25 00:00:00,long,83.9299,84.3023,83.4777,83.5309,0.0006372959484988172,0.00043729594849881723,PRIMARY,QQQ,,,
2000-08-28 00:00:00,short,83.5309,83.4777,84.2225,84.0097,0.0025266407432693594,0.0023266407432693593,PRIMARY,QQQ,,,
2000-08-29 00:00:00,long,84.0097,84.0363,84.1427,83.9565,-0.002212907358570604,-0.002412907358570604,PRIMARY,QQQ,,,
2000-08-30 00:00:00,long,83.9565,84.2225,84.1693,84.3821,0.0025282377303836867,0.0023282377303836866,PRIMARY,QQQ,,,
2000-08-31 00:00:00,long,84.3821,85.0738,86.4039,86.5635,0.0018471388444272208,0.0016471388444272207,PRIMARY,QQQ,,,
2000-09-01 00:00:00,long,86.5635,87.5478,86.8827,87.0956,0.0024504302927972343,0.0022504302927972343,PRIMARY,QQQ,,,
2000-09-05 00:00:00,short,87.0956,86.4039,85.3664,84.7812,0.006855156127000828,0.006655156127000828,PRIMARY,QQQ,,,
2000-09-06 00:00:00,short,84.7812,84.4885,82.2007,81.6155,0.007119160785735379,0.006919160785735379,PRIMARY,QQQ,,,
2000-09-07 00:00:00,long,81.6155,82.52,83.8501,83.9565,0.001268931104435378,0.0010689311044353778,PRIMARY,QQQ,,,
2000-09-08 00:00:00,short,83.9565,82.3338,81.7219,81.1367,0.007160871198540475,0.006960871198540475,PRIMARY,QQQ,,,
2000-09-11 00:00:00,short,81.1367,79.5405,79.0617,78.8489,0.00269156873682197,0.0024915687368219698,PRIMARY,QQQ,,,
2000-09-12 00:00:00,long,78.8489,79.5937,78.6361,77.971,-0.00845794743126882,-0.00865794743126882,PRIMARY,QQQ,,,
2000-09-13 00:00:00,short,77.971,77.6252,79.0617,79.4341,-0.0047102452894385305,-0.00491024528943853,PRIMARY,QQQ,,,
2000-09-14 00:00:00,long,79.4341,81.1899,79.8066,79.3543,-0.0056674510629447505,-0.00586745106294475,PRIMARY,QQQ,,,
2000-09-15 00:00:00,long,79.3543,79.4607,77.4656,77.9444,0.00618080799735643,0.00598080799735643,PRIMARY,QQQ,,,
2000-09-18 00:00:00,long,77.9444,78.37,76.0822,76.1887,0.0013998017933234408,0.0011998017933234407,PRIMARY,QQQ,,,
2000-09-19 00:00:00,long,76.1887,77.9178,79.5937,79.6469,0.000668394609121048,0.000468394609121048,PRIMARY,QQQ,,,
2000-09-20 00:00:00,short,79.6469,79.0617,80.0726,80.445,-0.004650779417678441,-0.004850779417678441,PRIMARY,QQQ,,,
2000-09-21 00:00:00,short,80.445,79.78,78.8223,78.8489,-0.0003374679500598443,-0.0005374679500598443,PRIMARY,QQQ,,,
2000-09-22 00:00:00,short,78.8489,76.2153,78.104,78.4764,-0.004768001638840502,-0.004968001638840502,PRIMARY,QQQ,,,
2000-09-25 00:00:00,long,78.4764,79.5671,77.4922,77.0133,-0.006179976823473821,-0.00637997682347382,PRIMARY,QQQ,,,
2000-09-26 00:00:00,long,77.0133,77.3059,76.1887,76.0822,-0.001397845087263594,-0.001597845087263594,PRIMARY,QQQ,,,
2000-09-27 00:00:00,long,76.0822,77.1197,75.497,75.8694,0.004932646330317647,0.0047326463303176474,PRIMARY,QQQ,,,
2000-09-28 00:00:00,short,75.8694,75.763,79.1149,78.9553,0.0020173191143515457,0.0018173191143515456,PRIMARY,QQQ,,,
2000-09-29 00:00:00,short,78.9553,78.2636,76.4547,75.8694,0.007655513657106816,0.007455513657106816,PRIMARY,QQQ,,,
2000-10-02 00:00:00,long,75.8694,76.4015,73.9541,73.4486,-0.006835320827378033,-0.007035320827378033,PRIMARY,QQQ,,,
2000-10-03 00:00:00,long,73.4486,74.6989,72.2515,71.1874,-0.014727721915807956,-0.014927721915807957,PRIMARY,QQQ,,,
2000-10-04 00:00:00,short,71.1874,71.1076,73.3156,73.2092,0.0014512600319714908,0.0012512600319714907,PRIMARY,QQQ,,,
2000-10-05 00:00:00,long,73.2092,73.8211,72.757,72.7836,0.00036560056077084013,0.00016560056077084012,PRIMARY,QQQ,,,
2000-10-06 00:00:00,short,72.7836,72.624,69.5647,70.416,-0.012237528516618301,-0.012437528516618302,PRIMARY,QQQ,,,
2000-10-09 00:00:00,short,70.416,69.3519,70.5224,70.4958,0.00037718512132323134,0.00017718512132323133,PRIMARY,QQQ,,,
2000-10-10 00:00:00,long,70.4958,70.8682,67.8356,67.676,-0.0023527469352374597,-0.00255274693523746,PRIMARY,QQQ,,,
2000-10-11 00:00:00,short,67.676,66.9843,66.1596,65.9468,0.0032164644284428112,0.003016464428442811,PRIMARY,QQQ,,,
2000-10-12 00:00:00,short,65.9468,65.7606,64.7497,63.7388,0.01561242754792691,0.01541242754792691,PRIMARY,QQQ,,,
2000-10-13 00:00:00,long,63.7388,65.4414,68.7134,69.3253,0.008905104390118934,0.008705104390118934,PRIMARY,QQQ,,,
2000-10-16 00:00:00,long,69.3253,69.6445,69.3519,68.8465,-0.007287471576121085,-0.007487471576121085,PRIMARY,QQQ,,,
2000-10-17 00:00:00,long,68.8465,69.6977,67.1971,67.5163,0.00475020499396539,0.00455020499396539,PRIMARY,QQQ,,,
2000-10-18 00:00:00,short,67.5163,64.6433,67.8888,66.7449,0.016849612896383537,0.016649612896383538,PRIMARY,QQQ,,,
2000-10-19 00:00:00,long,66.7449,69.9105,72.2515,72.1983,-0.0007363168930747399,-0.0009363168930747399,PRIMARY,QQQ,,,
2000-10-20 00:00:00,long,72.1983,72.3313,73.8211,73.156,-0.009009619201014285,-0.009209619201014286,PRIMARY,QQQ,,,
2000-10-23 00:00:00,long,73.156,73.6348,72.1451,72.7836,0.008850219904054546,0.008650219904054545,PRIMARY,QQQ,,,
2000-10-24 00:00:00,long,72.7836,73.0496,70.9214,71.3471,0.006002419579985707,0.0058024195799857075,PRIMARY,QQQ,,,
