event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,confirm_idx,entry_idx,direction,anchor_side,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass
e1cd4803a6031e59bd254ca8,2015,DOZ_LAST_00005409,NY_AM_H_00001758,NY_AM_H_00001758,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00005409,DISPLACEMENT_ORIGIN,DOZ_LAST,2015-01-15T16:13:00+00:00,2015-01-15T16:15:00+00:00,2015-01-15T16:15:00+00:00,2015-01-15T16:15:00+00:00,2015-01-15T16:16:00+00:00,546735,546735,546736,SHORT,RESISTANCE,1266.3555000000001,1267.5274999999997,1266.3555000000001,1266.9505,0.5076791808873873,2014-09-08T11:30:00+00:00,2014-09-08T14:00:00+00:00,30min,DOZ_LAST,2014-09-08T15:59:00+00:00,2014-09-08T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_AM,True
7da851197a0ee31669590e96,2015,DOZ_LAST_00002379,NY_AM_L_00002749,NY_AM_L_00002749,OBJECTIVE_LIQUIDITY,NY_AM_LOW,DOZ_LAST_00002379,DISPLACEMENT_ORIGIN,DOZ_LAST,2015-01-28T19:20:00+00:00,2015-01-28T19:20:00+00:00,2015-01-28T19:20:00+00:00,2015-01-28T19:20:00+00:00,2015-01-28T19:21:00+00:00,565640,565640,565641,LONG,SUPPORT,1279.6475,1280.5275000000001,1280.0875,1280.5275000000001,0.5,2015-01-27T13:30:00+00:00,2015-01-27T13:45:00+00:00,15min,DOZ_LAST,2015-01-27T16:59:00+00:00,2015-01-27T17:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_PM,True
be66be1f3a0b04fc6a3467dd,2015,DOZ_BODY_00005929,NY_AM_H_00002858,NY_AM_H_00002858,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_BODY_00005929,DISPLACEMENT_ORIGIN,DOZ_BODY,2015-02-16T07:44:00+00:00,2015-02-16T07:44:00+00:00,2015-02-16T07:44:00+00:00,2015-02-16T07:44:00+00:00,2015-02-16T07:45:00+00:00,592304,592304,592305,SHORT,RESISTANCE,1236.6929999999998,1237.7850000000003,1236.6929999999998,1237.2485,0.5086996336995276,2015-02-11T12:30:00+00:00,2015-02-11T15:00:00+00:00,30min,DOZ_BODY,2015-02-11T16:59:00+00:00,2015-02-11T17:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,ASIA_CME,True
645bf383e07eb415251105c4,2015,DOZ_BODY_00005983,PDH_00000612,DOZ_BODY_00005983,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000612,OBJECTIVE_LIQUIDITY,PDH,2015-02-27T14:15:00+00:00,2015-02-27T14:15:00+00:00,2015-02-27T14:15:00+00:00,2015-02-27T14:24:00+00:00,2015-02-27T14:25:00+00:00,608535,608544,608545,SHORT,RESISTANCE,1215.8285,1219.8545,1216.6109999999996,1219.8545,0.8056383507204163,2015-02-26T13:30:00+00:00,2015-02-26T15:00:00+00:00,30min,DOZ_BODY,2015-02-26T21:59:00+00:00,2015-02-26T22:00:00+00:00,D1,PDH,NY_AM,TRANSITION,NY_AM,True
2eaf0be1d0a52e4ac3fae2f8,2015,DOZ_LAST_00002568,NY_PM_H_00002992,NY_PM_H_00002992,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,DOZ_LAST_00002568,DISPLACEMENT_ORIGIN,DOZ_LAST,2015-03-03T00:54:00+00:00,2015-03-03T00:56:00+00:00,2015-03-03T00:56:00+00:00,2015-03-03T00:56:00+00:00,2015-03-03T00:57:00+00:00,613496,613496,613497,SHORT,RESISTANCE,1208.8165,1210.2404999999999,1208.8165,1209.357,0.805514157973213,2015-03-02T19:15:00+00:00,2015-03-02T19:45:00+00:00,15min,DOZ_LAST,2015-03-02T20:59:00+00:00,2015-03-02T21:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,ASIA_CME,True
c7233478d49936c7f8ad94ac,2015,DOZ_LAST_00002616,NY_AM_H_00003040,NY_AM_H_00003040,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00002616,DISPLACEMENT_ORIGIN,DOZ_LAST,2015-03-18T19:13:00+00:00,2015-03-18T19:13:00+00:00,2015-03-18T19:13:00+00:00,2015-03-18T19:13:00+00:00,2015-03-18T19:14:00+00:00,636193,636193,636194,SHORT,RESISTANCE,1174.7440000000001,1176.016,1174.7440000000001,1175.38,0.5,2015-03-09T12:15:00+00:00,2015-03-09T12:45:00+00:00,15min,DOZ_LAST,2015-03-09T15:59:00+00:00,2015-03-09T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_PM,True
6b393fd76688bd130de6fc8f,2015,DOZ_BODY_00007990,ASIA_CME_L_00003117,DOZ_BODY_00007990,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_L_00003117,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2015-03-19T07:41:00+00:00,2015-03-19T07:41:00+00:00,2015-03-19T07:41:00+00:00,2015-03-19T07:41:00+00:00,2015-03-19T07:42:00+00:00,636941,636941,636942,LONG,SUPPORT,1167.591,1167.634,1167.591,1167.634,1.0,2015-03-18T23:00:00+00:00,2015-03-19T01:00:00+00:00,1h,DOZ_BODY,2015-03-19T06:59:00+00:00,2015-03-19T07:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,LONDON,True
e37f0e3bbcbbef9098ec0559,2015,DOZ_BODY_00002701,LONDON_H_00003118,LONDON_H_00003118,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_BODY_00002701,DISPLACEMENT_ORIGIN,DOZ_BODY,2015-03-19T16:05:00+00:00,2015-03-19T16:07:00+00:00,2015-03-19T16:07:00+00:00,2015-03-19T16:07:00+00:00,2015-03-19T16:08:00+00:00,637447,637447,637448,SHORT,RESISTANCE,1172.926,1174.1979999999999,1172.926,1173.4450000000002,0.5553772070628074,2015-03-19T07:00:00+00:00,2015-03-19T07:30:00+00:00,15min,DOZ_BODY,2015-03-19T11:59:00+00:00,2015-03-19T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_PM,True
a2f540dd714defc5e86e450c,2015,DOZ_LAST_00002751,NY_AM_L_00003201,DOZ_LAST_00002751,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_AM_L_00003201,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2015-03-31T16:55:00+00:00,2015-03-31T16:55:00+00:00,2015-03-31T16:55:00+00:00,2015-03-31T16:55:00+00:00,2015-03-31T16:56:00+00:00,654775,654775,654776,LONG,SUPPORT,1183.5525,1184.6460000000002,1183.7404999999999,1184.6460000000002,0.8280749885689582,2015-03-31T11:45:00+00:00,2015-03-31T12:15:00+00:00,15min,DOZ_LAST,2015-03-31T15:59:00+00:00,2015-03-31T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_PM,True
3165e25bbb704e342976a905,2015,DOZ_BASE_00002795,LONDON_H_00003238,DOZ_BASE_00002795,DISPLACEMENT_ORIGIN,DOZ_BASE,LONDON_H_00003238,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2015-04-07T13:00:00+00:00,2015-04-07T13:00:00+00:00,2015-04-07T13:00:00+00:00,2015-04-07T13:01:00+00:00,2015-04-07T13:02:00+00:00,664620,664621,664622,SHORT,RESISTANCE,1212.59,1213.702,1213.126,1213.702,0.5179856115107737,2015-04-07T07:45:00+00:00,2015-04-07T08:30:00+00:00,15min,DOZ_BASE,2015-04-07T11:59:00+00:00,2015-04-07T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True
