event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,confirm_idx,entry_idx,direction,anchor_side,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass
069df9c0f3b9e41eadd1c4d0,2014,DOZ_BASE_00008105,LONDON_L_00003211,LONDON_L_00003211,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_BASE_00008105,DISPLACEMENT_ORIGIN,DOZ_BASE,2014-04-03T11:04:00+00:00,2014-04-03T11:04:00+00:00,2014-04-03T11:04:00+00:00,2014-04-03T11:04:00+00:00,2014-04-03T11:05:00+00:00,658744,658744,658745,LONG,SUPPORT,1282.0590000000002,1283.0990000000002,1282.5790000000002,1283.0990000000002,0.5,2014-04-02T11:00:00+00:00,2014-04-02T12:00:00+00:00,1h,DOZ_BASE,2014-04-02T11:59:00+00:00,2014-04-02T12:00:00+00:00,SESSION,LONDON_LOW,NY_AM,NY_AM,LONDON,True
1fcf60b7ff4bdaf0dbf5606c,2014,DOZ_BODY_00008098,NY_AM_H_00003162,DOZ_BODY_00008098,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00003162,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2014-04-08T09:31:00+00:00,2014-04-08T09:31:00+00:00,2014-04-08T09:31:00+00:00,2014-04-08T09:31:00+00:00,2014-04-08T09:32:00+00:00,665851,665851,665852,SHORT,RESISTANCE,1314.3490000000002,1314.561,1314.3490000000002,1314.561,1.0,2014-03-26T11:00:00+00:00,2014-03-26T15:00:00+00:00,1h,DOZ_BODY,2014-03-26T15:59:00+00:00,2014-03-26T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,LONDON,True
30109ae348e739a0fefbd3e5,2014,DOZ_BODY_00006151,NY_AM_H_00003142,DOZ_BODY_00006151,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00003142,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2014-04-10T11:54:00+00:00,2014-04-10T11:54:00+00:00,2014-04-10T11:54:00+00:00,2014-04-10T11:54:00+00:00,2014-04-10T11:55:00+00:00,668874,668874,668875,SHORT,RESISTANCE,1324.326,1324.431,1324.326,1324.431,1.0,2014-03-24T12:00:00+00:00,2014-03-24T12:30:00+00:00,30min,DOZ_BODY,2014-03-24T15:59:00+00:00,2014-03-24T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,LONDON,True
a1801ab1242c234031d626b8,2014,DOZ_LAST_00002871,LONDON_L_00003271,LONDON_L_00003271,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_LAST_00002871,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-04-10T12:35:00+00:00,2014-04-10T12:35:00+00:00,2014-04-10T12:35:00+00:00,2014-04-10T12:35:00+00:00,2014-04-10T12:36:00+00:00,668915,668915,668916,LONG,SUPPORT,1317.2160000000001,1317.872,1317.2160000000001,1317.6,0.5853658536582577,2014-04-10T06:45:00+00:00,2014-04-10T07:30:00+00:00,15min,DOZ_LAST,2014-04-10T11:59:00+00:00,2014-04-10T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True
05beea0d7714d3cebfa597c1,2014,DOZ_BODY_00006334,LONDON_L_00003503,DOZ_BODY_00006334,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_L_00003503,OBJECTIVE_LIQUIDITY,LONDON_LOW,2014-05-15T12:30:00+00:00,2014-05-15T12:30:00+00:00,2014-05-15T12:30:00+00:00,2014-05-15T12:30:00+00:00,2014-05-15T12:31:00+00:00,719310,719310,719311,LONG,SUPPORT,1294.138,1294.915,1294.138,1294.915,1.0,2014-05-14T06:00:00+00:00,2014-05-14T08:00:00+00:00,30min,DOZ_BODY,2014-05-14T11:59:00+00:00,2014-05-14T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True
6d1e59be560bc5c6ce762c3e,2014,DOZ_BODY_00003085,TRANSITION_H_00003528,DOZ_BODY_00003085,DISPLACEMENT_ORIGIN,DOZ_BODY,TRANSITION_H_00003528,OBJECTIVE_LIQUIDITY,TRANSITION_HIGH,2014-05-18T22:00:00+00:00,2014-05-18T22:00:00+00:00,2014-05-18T22:00:00+00:00,2014-05-18T22:00:00+00:00,2014-05-18T22:01:00+00:00,724200,724200,724201,SHORT,RESISTANCE,1293.1795,1293.594,1293.1795,1293.594,1.0,2014-05-16T21:00:00+00:00,2014-05-18T22:00:00+00:00,15min,DOZ_BODY,2014-05-16T20:59:00+00:00,2014-05-18T22:00:00+00:00,SESSION,TRANSITION_HIGH,ASIA_CME,ASIA_CME,ASIA_CME,True
56d940cf3908c3ef24b9ba46,2014,DOZ_LAST_00006342,NY_AM_H_00003514,NY_AM_H_00003514,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00006342,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-05-19T12:25:00+00:00,2014-05-19T12:25:00+00:00,2014-05-19T12:25:00+00:00,2014-05-19T12:25:00+00:00,2014-05-19T12:26:00+00:00,725065,725065,725066,SHORT,RESISTANCE,1305.188,1306.228,1305.188,1306.228,1.0,2014-05-15T11:30:00+00:00,2014-05-15T12:30:00+00:00,30min,DOZ_LAST,2014-05-15T15:59:00+00:00,2014-05-15T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_AM,True
e986d9cc4ba391db8094d7ed,2014,DOZ_BODY_00003088,LONDON_L_00003533,LONDON_L_00003533,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_BODY_00003088,DISPLACEMENT_ORIGIN,DOZ_BODY,2014-05-19T15:48:00+00:00,2014-05-19T15:50:00+00:00,2014-05-19T15:50:00+00:00,2014-05-19T15:50:00+00:00,2014-05-19T15:51:00+00:00,725270,725270,725271,LONG,SUPPORT,1295.2935000000002,1296.3335000000002,1296.015,1296.3335000000002,0.5268817204303219,2014-05-19T06:30:00+00:00,2014-05-19T07:45:00+00:00,15min,DOZ_BODY,2014-05-19T11:59:00+00:00,2014-05-19T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True
78ed6c816c6b6724c81674be,2014,DOZ_LAST_00003159,LONDON_H_00003620,DOZ_LAST_00003159,DISPLACEMENT_ORIGIN,DOZ_LAST,LONDON_H_00003620,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2014-06-05T12:49:00+00:00,2014-06-05T12:49:00+00:00,2014-06-05T12:49:00+00:00,2014-06-05T12:50:00+00:00,2014-06-05T12:51:00+00:00,749569,749570,749571,SHORT,RESISTANCE,1257.54,1258.124,1257.7565,1258.124,0.6292808219178525,2014-05-30T07:30:00+00:00,2014-05-30T08:15:00+00:00,15min,DOZ_LAST,2014-05-30T11:59:00+00:00,2014-05-30T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True
a55edc3c0e3452198d2af57b,2014,DOZ_BODY_00003148,LONDON_H_00003700,DOZ_BODY_00003148,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_H_00003700,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2014-06-11T12:20:00+00:00,2014-06-11T12:19:00+00:00,2014-06-11T12:20:00+00:00,2014-06-11T12:20:00+00:00,2014-06-11T12:21:00+00:00,758180,758180,758181,SHORT,RESISTANCE,1265.109,1265.4825,1265.109,1265.4254999999996,0.8473895582317313,2014-05-28T13:00:00+00:00,2014-05-28T13:30:00+00:00,15min,DOZ_BODY,2014-06-11T11:59:00+00:00,2014-06-11T12:00:00+00:00,SESSION,LONDON_HIGH,NY_AM,NY_AM,NY_AM,True
1568a77afd68da0b07760824,2014,DOZ_LAST_00006387,NY_PM_H_00003704,NY_PM_H_00003704,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,DOZ_LAST_00006387,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-06-11T23:52:00+00:00,2014-06-11T23:54:00+00:00,2014-06-11T23:54:00+00:00,2014-06-11T23:54:00+00:00,2014-06-11T23:55:00+00:00,758874,758874,758875,SHORT,RESISTANCE,1261.6365,1262.6765,1261.6365,1262.577,0.9202544031309002,2014-06-11T15:30:00+00:00,2014-06-11T16:30:00+00:00,30min,DOZ_LAST,2014-06-11T19:59:00+00:00,2014-06-11T20:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,ASIA_CME,True
2f1f357ca339ae6d738ea324,2014,DOZ_BASE_00008198,NY_AM_H_00003592,NY_AM_H_00003592,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_BASE_00008198,DISPLACEMENT_ORIGIN,DOZ_BASE,2014-06-16T01:04:00+00:00,2014-06-16T01:04:00+00:00,2014-06-16T01:04:00+00:00,2014-06-16T01:04:00+00:00,2014-06-16T01:05:00+00:00,764704,764704,764705,SHORT,RESISTANCE,1281.6864999999998,1282.6225000000004,1281.768,1282.6225000000004,0.9129273504271579,2014-05-27T10:00:00+00:00,2014-05-27T15:00:00+00:00,1h,DOZ_BASE,2014-05-27T15:59:00+00:00,2014-05-27T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,ASIA_CME,True
5c586e839df90220c35afba4,2014,DOZ_LAST_00003075,LONDON_H_00003512,DOZ_LAST_00003075,DISPLACEMENT_ORIGIN,DOZ_LAST,LONDON_H_00003512,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2014-06-19T16:42:00+00:00,2014-06-19T16:42:00+00:00,2014-06-19T16:42:00+00:00,2014-06-19T16:42:00+00:00,2014-06-19T16:43:00+00:00,769962,769962,769963,SHORT,RESISTANCE,1305.513,1306.5459999999998,1306.0259999999998,1306.5459999999998,0.5033881897386556,2014-05-15T11:30:00+00:00,2014-05-15T12:30:00+00:00,15min,DOZ_LAST,2014-05-15T11:59:00+00:00,2014-05-15T12:00:00+00:00,SESSION,LONDON_HIGH,NY_AM,NY_AM,NY_PM,True
d931473e01324021ad9ca1e6,2014,DOZ_BODY_00006460,LONDON_H_00003810,LONDON_H_00003810,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_BODY_00006460,DISPLACEMENT_ORIGIN,DOZ_BODY,2014-06-26T12:30:00+00:00,2014-06-26T12:30:00+00:00,2014-06-26T12:30:00+00:00,2014-06-26T12:30:00+00:00,2014-06-26T12:31:00+00:00,779790,779790,779791,SHORT,RESISTANCE,1315.8995,1316.9355,1315.8995,1316.9355,1.0,2014-06-26T06:00:00+00:00,2014-06-26T07:30:00+00:00,30min,DOZ_BODY,2014-06-26T11:59:00+00:00,2014-06-26T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True
4b5a92c4952d90bc2a363f16,2014,DOZ_LAST_00006144,ASIA_CME_H_00003138,ASIA_CME_H_00003138,OBJECTIVE_LIQUIDITY,ASIA_CME_HIGH,DOZ_LAST_00006144,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-07-01T01:04:00+00:00,2014-07-01T01:04:00+00:00,2014-07-01T01:04:00+00:00,2014-07-01T01:04:00+00:00,2014-07-01T01:05:00+00:00,786304,786304,786305,SHORT,RESISTANCE,1333.8015,1335.0014999999999,1333.8015,1334.4015,0.5,2014-03-24T01:00:00+00:00,2014-03-24T01:30:00+00:00,30min,DOZ_LAST,2014-03-24T06:59:00+00:00,2014-03-24T07:00:00+00:00,SESSION,ASIA_CME_HIGH,ASIA_CME,LONDON,ASIA_CME,True
aec3e2857a6b03e9eb90c760,2014,DOZ_LAST_00003342,ASIA_CME_H_00003876,DOZ_LAST_00003342,DISPLACEMENT_ORIGIN,DOZ_LAST,ASIA_CME_H_00003876,OBJECTIVE_LIQUIDITY,ASIA_CME_HIGH,2014-07-08T10:59:00+00:00,2014-07-08T10:59:00+00:00,2014-07-08T10:59:00+00:00,2014-07-08T10:59:00+00:00,2014-07-08T11:00:00+00:00,796979,796979,796980,SHORT,RESISTANCE,1320.4255,1320.9215,1320.5034999999998,1320.9215,0.8427419354843386,2014-07-06T22:00:00+00:00,2014-07-06T22:15:00+00:00,15min,DOZ_LAST,2014-07-07T06:59:00+00:00,2014-07-07T07:00:00+00:00,SESSION,ASIA_CME_HIGH,ASIA_CME,LONDON,LONDON,True
c75fe3c9fdac0e7c6a5de760,2014,DOZ_BASE_00008267,NY_PM_H_00003892,NY_PM_H_00003892,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,DOZ_BASE_00008267,DISPLACEMENT_ORIGIN,DOZ_BASE,2014-07-08T19:59:00+00:00,2014-07-08T20:00:00+00:00,2014-07-08T20:00:00+00:00,2014-07-08T20:00:00+00:00,2014-07-08T20:01:00+00:00,797520,797520,797521,SHORT,RESISTANCE,1319.7470000000003,1320.4269999999997,1319.8939999999998,1320.4269999999997,0.7838235294123331,2014-07-08T14:00:00+00:00,2014-07-08T15:00:00+00:00,1h,DOZ_BASE,2014-07-08T19:59:00+00:00,2014-07-08T20:00:00+00:00,SESSION,NY_PM_HIGH,NY_AM,TRANSITION,TRANSITION,True
b4e09490962ba33aaca94a68,2014,DOZ_BODY_00008308,LONDON_L_00004039,DOZ_BODY_00008308,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_L_00004039,OBJECTIVE_LIQUIDITY,LONDON_LOW,2014-07-29T12:16:00+00:00,2014-07-29T12:16:00+00:00,2014-07-29T12:16:00+00:00,2014-07-29T12:18:00+00:00,2014-07-29T12:19:00+00:00,827296,827298,827299,LONG,SUPPORT,1304.9319999999998,1305.942,1304.9319999999998,1305.4455,0.5084158415842953,2014-07-29T05:00:00+00:00,2014-07-29T08:00:00+00:00,1h,DOZ_BODY,2014-07-29T11:59:00+00:00,2014-07-29T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True
5ca3bbf2e3bced8e4d1ab6a4,2014,DOZ_BODY_00006433,NY_AM_L_00003763,DOZ_BODY_00006433,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_L_00003763,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2014-07-31T16:55:00+00:00,2014-07-31T16:55:00+00:00,2014-07-31T16:55:00+00:00,2014-07-31T16:55:00+00:00,2014-07-31T16:56:00+00:00,830455,830455,830456,LONG,SUPPORT,1281.5415,1282.2045,1281.5415,1282.2045,1.0,2014-06-19T11:00:00+00:00,2014-06-19T12:30:00+00:00,30min,DOZ_BODY,2014-06-19T15:59:00+00:00,2014-06-19T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_PM,True
9e359252c9934dea00777eb7,2014,DOZ_LAST_00003519,NY_PM_H_00004062,NY_PM_H_00004062,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,DOZ_LAST_00003519,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-08-01T12:30:00+00:00,2014-08-01T12:32:00+00:00,2014-08-01T12:32:00+00:00,2014-08-01T12:32:00+00:00,2014-08-01T12:33:00+00:00,831632,831632,831633,SHORT,RESISTANCE,1288.7025,1289.7425,1288.7025,1289.2225,0.5,2014-07-31T16:15:00+00:00,2014-07-31T17:00:00+00:00,15min,DOZ_LAST,2014-07-31T19:59:00+00:00,2014-07-31T20:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,NY_AM,True
f25d7b1b537d8c37f6e492b6,2014,DOZ_LAST_00008313,LONDON_H_00004058,LONDON_H_00004058,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_LAST_00008313,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-08-01T13:06:00+00:00,2014-08-01T13:06:00+00:00,2014-08-01T13:06:00+00:00,2014-08-01T13:06:00+00:00,2014-08-01T13:07:00+00:00,831666,831666,831667,SHORT,RESISTANCE,1296.9135,1297.9294999999997,1296.9135,1297.4215,0.5,2014-07-31T09:00:00+00:00,2014-07-31T13:00:00+00:00,1h,DOZ_LAST,2014-07-31T11:59:00+00:00,2014-07-31T12:00:00+00:00,SESSION,LONDON_HIGH,NY_AM,NY_AM,NY_AM,True
a633d7ef4b5acf7e85a3ec90,2014,DOZ_LAST_00003579,NY_AM_L_00004141,NY_AM_L_00004141,OBJECTIVE_LIQUIDITY,NY_AM_LOW,DOZ_LAST_00003579,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-08-12T17:01:00+00:00,2014-08-12T17:02:00+00:00,2014-08-12T17:02:00+00:00,2014-08-12T17:04:00+00:00,2014-08-12T17:05:00+00:00,847742,847744,847745,LONG,SUPPORT,1310.6730000000002,1311.8089999999997,1311.241,1311.8089999999997,0.5,2014-08-12T12:15:00+00:00,2014-08-12T12:30:00+00:00,15min,DOZ_LAST,2014-08-12T15:59:00+00:00,2014-08-12T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_PM,True
084fefd11de28eaf6da39b4d,2014,DOZ_LAST_00003546,LONDON_L_00004099,LONDON_L_00004099,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_LAST_00003546,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-08-20T18:18:00+00:00,2014-08-20T18:19:00+00:00,2014-08-20T18:19:00+00:00,2014-08-20T18:19:00+00:00,2014-08-20T18:20:00+00:00,859339,859339,859340,LONG,SUPPORT,1287.718,1288.57,1288.144,1288.57,0.5,2014-08-06T11:15:00+00:00,2014-08-06T12:15:00+00:00,15min,DOZ_LAST,2014-08-06T11:59:00+00:00,2014-08-06T12:00:00+00:00,SESSION,LONDON_LOW,NY_AM,NY_AM,NY_PM,True
695afceacc15c0a3134293c7,2014,DOZ_LAST_00008382,NY_AM_H_00004368,NY_AM_H_00004368,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00008382,DISPLACEMENT_ORIGIN,DOZ_LAST,2014-09-15T11:42:00+00:00,2014-09-15T11:43:00+00:00,2014-09-15T11:43:00+00:00,2014-09-15T11:46:00+00:00,2014-09-15T11:47:00+00:00,896383,896386,896387,SHORT,RESISTANCE,1237.8919999999998,1239.268,1237.8919999999998,1239.242,0.9811046511627446,2014-09-12T12:00:00+00:00,2014-09-12T15:00:00+00:00,1h,DOZ_LAST,2014-09-12T15:59:00+00:00,2014-09-12T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,LONDON,True
2c48112023ae44d1e3ce9946,2014,DOZ_BODY_00003844,ASIA_CME_H_00004454,DOZ_BODY_00003844,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_H_00004454,OBJECTIVE_LIQUIDITY,ASIA_CME_HIGH,2014-09-25T13:51:00+00:00,2014-09-25T13:51:00+00:00,2014-09-25T13:51:00+00:00,2014-09-25T13:51:00+00:00,2014-09-25T13:52:00+00:00,910911,910911,910912,SHORT,RESISTANCE,1216.3555,1216.9054999999998,1216.4765000000002,1216.9054999999998,0.7799999999993964,2014-09-24T23:15:00+00:00,2014-09-25T00:00:00+00:00,15min,DOZ_BODY,2014-09-25T06:59:00+00:00,2014-09-25T07:00:00+00:00,SESSION,ASIA_CME_HIGH,ASIA_CME,LONDON,NY_AM,True
