event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,confirm_idx,entry_idx,direction,anchor_side,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass
acc8b20223469f54725bc7ec,2011,DOZ_BODY_00006508,NY_AM_L_00002807,DOZ_BODY_00006508,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_L_00002807,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2011-01-04T08:05:00+00:00,2011-01-04T08:05:00+00:00,2011-01-04T08:05:00+00:00,2011-01-04T08:07:00+00:00,2011-01-04T08:08:00+00:00,530405,530407,530408,LONG,SUPPORT,1411.289,1412.168,1411.289,1412.0879999999997,0.9089874857791089,2010-12-31T14:30:00+00:00,2010-12-31T16:00:00+00:00,30min,DOZ_BODY,2010-12-31T16:59:00+00:00,2010-12-31T17:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,LONDON,True
ca1f09875349c6ce55630f4f,2011,DOZ_LAST_00002376,NY_AM_L_00002777,DOZ_LAST_00002376,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_AM_L_00002777,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2011-01-04T13:31:00+00:00,2011-01-04T13:31:00+00:00,2011-01-04T13:31:00+00:00,2011-01-04T13:31:00+00:00,2011-01-04T13:32:00+00:00,530731,530731,530732,LONG,SUPPORT,1396.0235,1396.94,1396.0235,1396.94,1.0,2010-12-28T13:15:00+00:00,2010-12-28T13:30:00+00:00,15min,DOZ_LAST,2010-12-28T16:59:00+00:00,2010-12-28T17:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_AM,True
7d502135b64a7e4d9fab110c,2011,DOZ_LAST_00006522,NY_PM_H_00002832,NY_PM_H_00002832,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,DOZ_LAST_00006522,DISPLACEMENT_ORIGIN,DOZ_LAST,2011-01-04T23:59:00+00:00,2011-01-05T00:01:00+00:00,2011-01-05T00:01:00+00:00,2011-01-05T00:01:00+00:00,2011-01-05T00:02:00+00:00,531361,531361,531362,SHORT,RESISTANCE,1384.4995000000001,1386.9635,1384.4995000000001,1385.833,0.878169245966311,2011-01-04T17:00:00+00:00,2011-01-04T17:30:00+00:00,30min,DOZ_LAST,2011-01-04T20:59:00+00:00,2011-01-04T21:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,ASIA_CME,True
a2a0a2610b2877e5034c1214,2011,DOZ_BODY_00002425,LONDON_H_00002838,DOZ_BODY_00002425,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_H_00002838,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2011-01-11T11:50:00+00:00,2011-01-11T11:50:00+00:00,2011-01-11T11:50:00+00:00,2011-01-11T11:50:00+00:00,2011-01-11T11:51:00+00:00,540710,540710,540711,SHORT,RESISTANCE,1384.961,1385.463,1384.961,1385.4350000000002,0.944223107570129,2011-01-04T17:15:00+00:00,2011-01-04T17:30:00+00:00,15min,DOZ_BODY,2011-01-05T12:59:00+00:00,2011-01-05T13:00:00+00:00,SESSION,LONDON_HIGH,NY_PM,NY_AM,LONDON,True
28a6e3b7328da99b3104c0c8,2011,DOZ_LAST_00001782,LONDON_L_00002105,DOZ_LAST_00001782,DISPLACEMENT_ORIGIN,DOZ_LAST,LONDON_L_00002105,OBJECTIVE_LIQUIDITY,LONDON_LOW,2011-01-28T01:39:00+00:00,2011-01-28T01:39:00+00:00,2011-01-28T01:39:00+00:00,2011-01-28T01:39:00+00:00,2011-01-28T01:40:00+00:00,564579,564579,564580,LONG,SUPPORT,1308.458,1309.267,1308.458,1309.267,1.0,2010-10-01T06:30:00+00:00,2010-10-01T07:15:00+00:00,15min,DOZ_LAST,2010-10-01T11:59:00+00:00,2010-10-01T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,ASIA_CME,True
d34aca5f964d4f0b21cf1165,2011,DOZ_LAST_00006510,LONDON_H_00002828,LONDON_H_00002828,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_LAST_00006510,DISPLACEMENT_ORIGIN,DOZ_LAST,2011-02-23T15:23:00+00:00,2011-02-23T15:24:00+00:00,2011-02-23T15:24:00+00:00,2011-02-23T15:25:00+00:00,2011-02-23T15:26:00+00:00,602844,602845,602846,SHORT,RESISTANCE,1413.8365000000003,1415.4364999999998,1413.8365000000003,1415.009,0.860234776228631,2011-01-04T07:30:00+00:00,2011-01-04T08:30:00+00:00,30min,DOZ_LAST,2011-01-04T12:59:00+00:00,2011-01-04T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True
12923f4381a0d99e03bb20a8,2011,DOZ_LAST_00008682,ASIA_CME_H_00002826,ASIA_CME_H_00002826,OBJECTIVE_LIQUIDITY,ASIA_CME_HIGH,DOZ_LAST_00008682,DISPLACEMENT_ORIGIN,DOZ_LAST,2011-02-23T17:53:00+00:00,2011-02-23T17:54:00+00:00,2011-02-23T17:54:00+00:00,2011-02-23T17:55:00+00:00,2011-02-23T17:56:00+00:00,602994,602995,602996,SHORT,RESISTANCE,1416.5919999999999,1418.1920000000002,1416.5919999999999,1417.326,0.5938511326861565,2011-01-04T06:00:00+00:00,2011-01-04T09:00:00+00:00,1h,DOZ_LAST,2011-01-04T07:59:00+00:00,2011-01-04T08:00:00+00:00,SESSION,ASIA_CME_HIGH,LONDON,LONDON,NY_PM,True
4f0cb13a0ff792a8511ed5e3,2011,DOZ_BODY_00006727,LONDON_H_00003234,DOZ_BODY_00006727,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_H_00003234,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2011-02-25T15:47:00+00:00,2011-02-25T15:47:00+00:00,2011-02-25T15:47:00+00:00,2011-02-25T15:47:00+00:00,2011-02-25T15:48:00+00:00,605747,605747,605748,SHORT,RESISTANCE,1408.567,1408.601,1408.567,1408.601,1.0,2011-02-25T08:00:00+00:00,2011-02-25T09:30:00+00:00,30min,DOZ_BODY,2011-02-25T12:59:00+00:00,2011-02-25T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True
60b1b1aea66951e363b16906,2011,DOZ_BODY_00002848,ASIA_CME_L_00003301,DOZ_BODY_00002848,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_L_00003301,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2011-03-07T14:39:00+00:00,2011-03-07T14:39:00+00:00,2011-03-07T14:39:00+00:00,2011-03-07T14:40:00+00:00,2011-03-07T14:41:00+00:00,620079,620080,620081,LONG,SUPPORT,1430.9905,1431.94,1430.9905,1431.6185,0.6614007372300856,2011-03-06T23:00:00+00:00,2011-03-06T23:15:00+00:00,15min,DOZ_BODY,2011-03-07T07:59:00+00:00,2011-03-07T08:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,NY_AM,True
b7545562f9bff0cc2130cebc,2011,DOZ_LAST_00002880,NY_AM_H_00003334,NY_AM_H_00003334,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00002880,DISPLACEMENT_ORIGIN,DOZ_LAST,2011-03-11T16:59:00+00:00,2011-03-11T16:59:00+00:00,2011-03-11T16:59:00+00:00,2011-03-11T16:59:00+00:00,2011-03-11T17:00:00+00:00,625979,625979,625980,SHORT,RESISTANCE,1421.518,1423.79,1421.518,1422.654,0.5,2011-03-10T13:45:00+00:00,2011-03-10T14:45:00+00:00,15min,DOZ_LAST,2011-03-10T16:59:00+00:00,2011-03-10T17:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_PM,True
d5889167bc4b13410d15500b,2011,DOZ_BASE_00002873,PDH_00000734,DOZ_BASE_00002873,DISPLACEMENT_ORIGIN,DOZ_BASE,PDH_00000734,OBJECTIVE_LIQUIDITY,PDH,2011-03-13T22:15:00+00:00,2011-03-13T22:15:00+00:00,2011-03-13T22:15:00+00:00,2011-03-13T22:16:00+00:00,2011-03-13T22:17:00+00:00,629175,629176,629177,SHORT,RESISTANCE,1429.624,1431.582,1429.624,1431.582,1.0,2011-03-10T07:30:00+00:00,2011-03-10T08:00:00+00:00,15min,DOZ_BASE,2011-03-10T21:59:00+00:00,2011-03-10T22:00:00+00:00,D1,PDH,LONDON,TRANSITION,ASIA_CME,True
e0618fd6141a9d88b1767dee,2011,DOZ_BASE_00008813,LONDON_H_00003332,DOZ_BASE_00008813,DISPLACEMENT_ORIGIN,DOZ_BASE,LONDON_H_00003332,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2011-03-13T22:13:00+00:00,2011-03-13T22:12:00+00:00,2011-03-13T22:13:00+00:00,2011-03-13T22:16:00+00:00,2011-03-13T22:17:00+00:00,629173,629176,629177,SHORT,RESISTANCE,1428.365,1431.582,1428.365,1429.378,0.7235714285715594,2011-03-10T07:00:00+00:00,2011-03-10T12:00:00+00:00,1h,DOZ_BASE,2011-03-10T12:59:00+00:00,2011-03-10T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,ASIA_CME,True
f5ad226877d89d6fc4659b0b,2011,DOZ_LAST_00002958,ASIA_CME_L_00003409,DOZ_LAST_00002958,DISPLACEMENT_ORIGIN,DOZ_LAST,ASIA_CME_L_00003409,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2011-03-22T13:01:00+00:00,2011-03-22T13:01:00+00:00,2011-03-22T13:01:00+00:00,2011-03-22T13:01:00+00:00,2011-03-22T13:02:00+00:00,641581,641581,641582,LONG,SUPPORT,1419.2575000000002,1419.6615000000002,1419.2575000000002,1419.6615000000002,1.0,2011-03-20T21:45:00+00:00,2011-03-20T22:15:00+00:00,15min,DOZ_LAST,2011-03-21T06:59:00+00:00,2011-03-21T07:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,NY_AM,True
f34d9e2fbb6550cc565b480d,2011,DOZ_LAST_00002997,NY_AM_H_00003466,NY_AM_H_00003466,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00002997,DISPLACEMENT_ORIGIN,DOZ_LAST,2011-03-28T15:59:00+00:00,2011-03-28T16:00:00+00:00,2011-03-28T16:00:00+00:00,2011-03-28T16:10:00+00:00,2011-03-28T16:11:00+00:00,650400,650410,650411,SHORT,RESISTANCE,1422.2495,1424.0095000000001,1423.0735,1424.0095000000001,0.5318181818182006,2011-03-28T06:45:00+00:00,2011-03-28T07:00:00+00:00,15min,DOZ_LAST,2011-03-28T15:59:00+00:00,2011-03-28T16:00:00+00:00,SESSION,NY_AM_HIGH,LONDON,NY_PM,NY_PM,True
351c511cd8ece8ee13f0d3aa,2011,DOZ_BODY_00006856,NY_PM_H_00003454,DOZ_BODY_00006856,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_PM_H_00003454,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,2011-03-31T12:52:00+00:00,2011-03-31T12:52:00+00:00,2011-03-31T12:52:00+00:00,2011-03-31T12:52:00+00:00,2011-03-31T12:53:00+00:00,654532,654532,654533,SHORT,RESISTANCE,1434.255,1435.301,1434.3155000000002,1435.301,0.9421606118546294,2011-03-25T16:00:00+00:00,2011-03-25T16:30:00+00:00,30min,DOZ_BODY,2011-03-25T19:59:00+00:00,2011-03-25T20:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,NY_AM,True
09ecac1e9ae81318d7609267,2011,DOZ_BODY_00006919,TRANSITION_H_00003678,DOZ_BODY_00006919,DISPLACEMENT_ORIGIN,DOZ_BODY,TRANSITION_H_00003678,OBJECTIVE_LIQUIDITY,TRANSITION_HIGH,2011-04-24T22:00:00+00:00,2011-04-24T22:00:00+00:00,2011-04-24T22:00:00+00:00,2011-04-24T22:00:00+00:00,2011-04-24T22:01:00+00:00,689640,689640,689641,LONG,SUPPORT,1509.219,1509.313,1509.219,1509.313,1.0,2011-04-24T21:30:00+00:00,2011-04-24T22:00:00+00:00,30min,DOZ_BODY,2011-04-24T21:55:00+00:00,2011-04-24T22:00:00+00:00,SESSION,TRANSITION_HIGH,ASIA_CME,ASIA_CME,ASIA_CME,True
07c1422412b69f35875082fb,2011,DOZ_LAST_00003174,PDH_00000814,DOZ_LAST_00003174,DISPLACEMENT_ORIGIN,DOZ_LAST,PDH_00000814,OBJECTIVE_LIQUIDITY,PDH,2011-04-27T17:25:00+00:00,2011-04-27T17:25:00+00:00,2011-04-27T17:25:00+00:00,2011-04-27T17:25:00+00:00,2011-04-27T17:26:00+00:00,693685,693685,693686,SHORT,RESISTANCE,1517.1055,1518.14,1517.3154999999997,1518.14,0.7970033832771707,2011-04-25T11:30:00+00:00,2011-04-25T11:45:00+00:00,15min,DOZ_LAST,2011-04-25T20:59:00+00:00,2011-04-25T21:00:00+00:00,D1,PDH,LONDON,TRANSITION,NY_PM,True
