event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,confirm_idx,entry_idx,direction,anchor_side,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass
3d9a586297d11033862d7bb9,2022,DOZ_BODY_00005488,NY_AM_L_00002561,DOZ_BODY_00005488,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_L_00002561,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2022-01-03T13:02:00+00:00,2022-01-03T13:02:00+00:00,2022-01-03T13:02:00+00:00,2022-01-03T13:02:00+00:00,2022-01-03T13:03:00+00:00,529262,529262,529263,LONG,SUPPORT,1819.16,1819.393,1819.16,1819.393,1.0,2021-12-31T12:30:00+00:00,2021-12-31T13:30:00+00:00,30min,DOZ_BODY,2021-12-31T16:59:00+00:00,2021-12-31T17:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_AM,True
3f997ca928458ea83ccf244c,2022,DOZ_BODY_00005536,ASIA_CME_L_00002637,DOZ_BODY_00005536,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_L_00002637,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2022-01-12T08:01:00+00:00,2022-01-12T08:01:00+00:00,2022-01-12T08:01:00+00:00,2022-01-12T08:02:00+00:00,2022-01-12T08:03:00+00:00,541921,541922,541923,LONG,SUPPORT,1815.4265,1815.7,1815.4265,1815.7,1.0,2022-01-11T17:30:00+00:00,2022-01-11T18:00:00+00:00,30min,DOZ_BODY,2022-01-12T07:59:00+00:00,2022-01-12T08:00:00+00:00,SESSION,ASIA_CME_LOW,NY_PM,LONDON,LONDON,True
69e1075dbc1ff15857067d90,2022,DOZ_BASE_00005648,LONDON_H_00002876,DOZ_BASE_00005648,DISPLACEMENT_ORIGIN,DOZ_BASE,LONDON_H_00002876,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2022-02-17T06:07:00+00:00,2022-02-17T06:06:00+00:00,2022-02-17T06:07:00+00:00,2022-02-17T06:07:00+00:00,2022-02-17T06:08:00+00:00,593647,593647,593648,SHORT,RESISTANCE,1876.752,1879.542,1876.752,1878.018,0.8462566844919762,2022-02-15T07:00:00+00:00,2022-02-15T08:30:00+00:00,30min,DOZ_BASE,2022-02-15T12:59:00+00:00,2022-02-15T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,ASIA_CME,True
449b354b673e32648ae1aeb2,2022,DOZ_LAST_00005676,NY_PM_L_00002921,NY_PM_L_00002921,OBJECTIVE_LIQUIDITY,NY_PM_LOW,DOZ_LAST_00005676,DISPLACEMENT_ORIGIN,DOZ_LAST,2022-02-22T08:59:00+00:00,2022-02-22T08:59:00+00:00,2022-02-22T08:59:00+00:00,2022-02-22T08:59:00+00:00,2022-02-22T09:00:00+00:00,601019,601019,601020,LONG,SUPPORT,1895.218,1896.1939999999997,1895.706,1896.1939999999997,0.5,2022-02-21T17:30:00+00:00,2022-02-21T18:30:00+00:00,30min,DOZ_LAST,2022-02-21T19:28:00+00:00,2022-02-21T23:00:00+00:00,SESSION,NY_PM_LOW,NY_PM,ASIA_CME,LONDON,True
f0a63eff8890e79f286cae40,2022,DOZ_LAST_00002475,LONDON_L_00002975,DOZ_LAST_00002475,DISPLACEMENT_ORIGIN,DOZ_LAST,LONDON_L_00002975,OBJECTIVE_LIQUIDITY,LONDON_LOW,2022-03-15T14:32:00+00:00,2022-03-15T14:32:00+00:00,2022-03-15T14:32:00+00:00,2022-03-15T14:32:00+00:00,2022-03-15T14:33:00+00:00,631592,631592,631593,LONG,SUPPORT,1906.57,1908.155,1906.57,1908.0955000000001,0.9624605678234434,2022-03-01T07:45:00+00:00,2022-03-01T08:15:00+00:00,15min,DOZ_LAST,2022-03-01T12:59:00+00:00,2022-03-01T13:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True
ef6352a0fe7e6a34b4371a31,2022,DOZ_BODY_00005887,NY_AM_H_00003356,NY_AM_H_00003356,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_BODY_00005887,DISPLACEMENT_ORIGIN,DOZ_BODY,2022-04-26T10:57:00+00:00,2022-04-26T10:59:00+00:00,2022-04-26T10:59:00+00:00,2022-04-26T11:00:00+00:00,2022-04-26T11:01:00+00:00,691859,691860,691861,SHORT,RESISTANCE,1908.9294999999997,1910.5655000000002,1908.9294999999997,1910.027,0.670843520782412,2022-04-25T11:30:00+00:00,2022-04-25T12:30:00+00:00,30min,DOZ_BODY,2022-04-25T15:59:00+00:00,2022-04-25T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,LONDON,True
8d435edf881f1a89e7f939f0,2022,DOZ_LAST_00005661,LONDON_L_00002897,LONDON_L_00002897,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_LAST_00005661,DISPLACEMENT_ORIGIN,DOZ_LAST,2022-04-28T04:00:00+00:00,2022-04-28T04:00:00+00:00,2022-04-28T04:00:00+00:00,2022-04-28T04:00:00+00:00,2022-04-28T04:01:00+00:00,694320,694320,694321,LONG,SUPPORT,1874.7260000000003,1876.0619999999997,1874.7260000000003,1876.0619999999997,1.0,2022-02-17T07:30:00+00:00,2022-02-17T09:30:00+00:00,30min,DOZ_LAST,2022-02-17T12:59:00+00:00,2022-02-17T13:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,ASIA_CME,True
23d9baddc1e7f93cdbe07172,2022,DOZ_BODY_00002782,NY_AM_H_00003416,DOZ_BODY_00002782,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00003416,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2022-05-04T18:46:00+00:00,2022-05-04T18:46:00+00:00,2022-05-04T18:46:00+00:00,2022-05-04T18:46:00+00:00,2022-05-04T18:47:00+00:00,703846,703846,703847,SHORT,RESISTANCE,1878.4,1879.2075,1878.4,1878.92,0.6439628482972781,2022-05-02T11:30:00+00:00,2022-05-02T12:45:00+00:00,15min,DOZ_BODY,2022-05-03T15:59:00+00:00,2022-05-03T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_PM,True
e7058f6b95ea6f0b885fb10d,2022,DOZ_LAST_00002937,ASIA_CME_L_00003593,ASIA_CME_L_00003593,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,DOZ_LAST_00002937,DISPLACEMENT_ORIGIN,DOZ_LAST,2022-05-29T23:08:00+00:00,2022-05-29T23:08:00+00:00,2022-05-29T23:08:00+00:00,2022-05-29T23:08:00+00:00,2022-05-29T23:09:00+00:00,740108,740108,740109,LONG,SUPPORT,1847.3970000000002,1848.673,1848.035,1848.673,0.5,2022-05-27T01:30:00+00:00,2022-05-27T02:00:00+00:00,15min,DOZ_LAST,2022-05-27T06:59:00+00:00,2022-05-27T07:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,ASIA_CME,True
a4ac6d60facb02e7ce823ee5,2022,DOZ_BODY_00006001,LONDON_L_00003663,LONDON_L_00003663,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_BODY_00006001,DISPLACEMENT_ORIGIN,DOZ_BODY,2022-06-09T14:10:00+00:00,2022-06-09T14:10:00+00:00,2022-06-09T14:10:00+00:00,2022-06-09T14:11:00+00:00,2022-06-09T14:12:00+00:00,755410,755411,755412,LONG,SUPPORT,1840.7299999999998,1842.4060000000002,1840.7299999999998,1842.06,0.793556085918764,2022-06-07T06:00:00+00:00,2022-06-07T07:30:00+00:00,30min,DOZ_BODY,2022-06-07T11:59:00+00:00,2022-06-07T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True
33f32af410a7d2a978d91e46,2022,DOZ_BASE_00003083,ASIA_CME_L_00003769,DOZ_BASE_00003083,DISPLACEMENT_ORIGIN,DOZ_BASE,ASIA_CME_L_00003769,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2022-06-22T07:15:00+00:00,2022-06-22T07:13:00+00:00,2022-06-22T07:15:00+00:00,2022-06-22T07:15:00+00:00,2022-06-22T07:16:00+00:00,773715,773715,773716,SHORT,RESISTANCE,1824.283,1827.5045,1824.283,1824.741,0.5,2022-06-22T07:00:00+00:00,2022-06-22T07:15:00+00:00,15min,DOZ_BASE,2022-06-22T06:59:00+00:00,2022-06-22T07:00:00+00:00,SESSION,ASIA_CME_LOW,LONDON,LONDON,LONDON,True
383cf31ee1d0f4de9c5319f0,2022,DOZ_LAST_00007695,NY_PM_H_00004062,DOZ_LAST_00007695,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_PM_H_00004062,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,2022-08-04T09:08:00+00:00,2022-08-04T09:06:00+00:00,2022-08-04T09:08:00+00:00,2022-08-04T09:17:00+00:00,2022-08-04T09:18:00+00:00,835748,835757,835758,SHORT,RESISTANCE,1778.0125,1788.12,1778.0125,1779.0425,0.9262589928056641,2022-08-02T13:00:00+00:00,2022-08-02T18:00:00+00:00,1h,DOZ_LAST,2022-08-02T19:59:00+00:00,2022-08-02T20:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,LONDON,True
1513f5f54810d8ae9544e10a,2022,DOZ_BASE_00003407,LONDON_H_00004198,LONDON_H_00004198,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_BASE_00003407,DISPLACEMENT_ORIGIN,DOZ_BASE,2022-08-23T08:20:00+00:00,2022-08-23T08:20:00+00:00,2022-08-23T08:20:00+00:00,2022-08-23T08:20:00+00:00,2022-08-23T08:21:00+00:00,863060,863060,863061,SHORT,RESISTANCE,1742.122,1743.394,1742.122,1743.394,1.0,2022-08-22T06:30:00+00:00,2022-08-22T07:15:00+00:00,15min,DOZ_BASE,2022-08-22T11:59:00+00:00,2022-08-22T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,LONDON,True
77892c739a6deb331fcab131,2022,DOZ_LAST_00006135,NY_AM_L_00003981,NY_AM_L_00003981,OBJECTIVE_LIQUIDITY,NY_AM_LOW,DOZ_LAST_00006135,DISPLACEMENT_ORIGIN,DOZ_LAST,2022-09-15T11:09:00+00:00,2022-09-15T11:09:00+00:00,2022-09-15T11:09:00+00:00,2022-09-15T11:09:00+00:00,2022-09-15T11:10:00+00:00,896349,896349,896350,LONG,SUPPORT,1683.2219999999998,1684.6940000000004,1683.2219999999998,1684.52,0.8817934782606286,2022-07-21T11:00:00+00:00,2022-07-21T13:00:00+00:00,30min,DOZ_LAST,2022-07-21T15:59:00+00:00,2022-07-21T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,LONDON,True
a3b065541f3fc32adf40395a,2022,DOZ_BODY_00006283,NY_AM_H_00004508,DOZ_BODY_00006283,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00004508,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2022-10-04T16:40:00+00:00,2022-10-04T16:39:00+00:00,2022-10-04T16:40:00+00:00,2022-10-04T16:40:00+00:00,2022-10-04T16:41:00+00:00,924040,924040,924041,SHORT,RESISTANCE,1729.2869999999998,1729.953,1729.2869999999998,1729.6390000000001,0.528528528528871,2022-09-13T12:00:00+00:00,2022-09-13T13:00:00+00:00,30min,DOZ_BODY,2022-10-04T15:59:00+00:00,2022-10-04T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_PM,True
2f4a3cd3549433115f7ad74d,2022,DOZ_LAST_00003744,PDH_00000922,DOZ_LAST_00003744,DISPLACEMENT_ORIGIN,DOZ_LAST,PDH_00000922,OBJECTIVE_LIQUIDITY,PDH,2022-10-23T23:46:00+00:00,2022-10-23T23:46:00+00:00,2022-10-23T23:46:00+00:00,2022-10-23T23:46:00+00:00,2022-10-23T23:47:00+00:00,951826,951826,951827,SHORT,RESISTANCE,1670.348,1671.8185,1671.0525,1671.8185,0.5209112546752868,2022-10-14T06:45:00+00:00,2022-10-14T07:30:00+00:00,15min,DOZ_LAST,2022-10-14T20:59:00+00:00,2022-10-16T22:00:00+00:00,D1,PDH,LONDON,ASIA_CME,ASIA_CME,True
1f8414e1b4f6fa1247435709,2022,DOZ_BODY_00003790,TRANSITION_L_00004643,DOZ_BODY_00003790,DISPLACEMENT_ORIGIN,DOZ_BODY,TRANSITION_L_00004643,OBJECTIVE_LIQUIDITY,TRANSITION_LOW,2022-10-24T01:00:00+00:00,2022-10-24T01:00:00+00:00,2022-10-24T01:00:00+00:00,2022-10-24T01:00:00+00:00,2022-10-24T01:01:00+00:00,951900,951900,951901,LONG,SUPPORT,1654.465,1655.175,1654.465,1655.175,1.0,2022-10-21T20:30:00+00:00,2022-10-23T22:00:00+00:00,15min,DOZ_BODY,2022-10-21T20:59:00+00:00,2022-10-23T22:00:00+00:00,SESSION,TRANSITION_LOW,ASIA_CME,ASIA_CME,ASIA_CME,True
6c1c5674b4443247d7bd2f79,2022,DOZ_LAST_00006537,ASIA_CME_L_00004921,DOZ_LAST_00006537,DISPLACEMENT_ORIGIN,DOZ_LAST,ASIA_CME_L_00004921,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2022-12-05T17:14:00+00:00,2022-12-05T17:14:00+00:00,2022-12-05T17:14:00+00:00,2022-12-05T17:14:00+00:00,2022-12-05T17:15:00+00:00,1013354,1013354,1013355,LONG,SUPPORT,1768.4795,1769.635,1768.4795,1769.2275,0.6473388143660744,2022-11-30T23:00:00+00:00,2022-12-01T00:00:00+00:00,30min,DOZ_LAST,2022-12-01T07:59:00+00:00,2022-12-01T08:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,NY_PM,True
2f2b1c69ac3f15af94831cd4,2022,DOZ_BODY_00004003,ASIA_CME_L_00004981,DOZ_BODY_00004003,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_L_00004981,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2022-12-09T09:35:00+00:00,2022-12-09T09:35:00+00:00,2022-12-09T09:35:00+00:00,2022-12-09T09:35:00+00:00,2022-12-09T09:36:00+00:00,1018655,1018655,1018656,LONG,SUPPORT,1788.7,1789.13,1788.7,1789.13,1.0,2022-12-09T00:45:00+00:00,2022-12-09T01:15:00+00:00,15min,DOZ_BODY,2022-12-09T07:59:00+00:00,2022-12-09T08:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,LONDON,True
