event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,confirm_idx,entry_idx,direction,anchor_side,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass
914ca95cb93f29e38c1d4963,2016,DOZ_BODY_00001981,NY_AM_H_00002416,DOZ_BODY_00001981,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00002416,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2016-01-06T08:52:00+00:00,2016-01-06T08:51:00+00:00,2016-01-06T08:52:00+00:00,2016-01-06T08:53:00+00:00,2016-01-06T08:54:00+00:00,533332,533333,533334,SHORT,RESISTANCE,1085.495,1085.788,1085.495,1085.788,1.0,2015-12-07T07:30:00+00:00,2015-12-07T08:00:00+00:00,15min,DOZ_BODY,2015-12-09T16:59:00+00:00,2015-12-09T17:00:00+00:00,SESSION,NY_AM_HIGH,LONDON,NY_PM,LONDON,True
da9f2ae1863775eb3aa67f11,2016,DOZ_BODY_00007729,NY_AM_H_00002190,NY_AM_H_00002190,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_BODY_00007729,DISPLACEMENT_ORIGIN,DOZ_BODY,2016-01-07T17:25:00+00:00,2016-01-07T17:27:00+00:00,2016-01-07T17:27:00+00:00,2016-01-07T17:27:00+00:00,2016-01-07T17:28:00+00:00,535287,535287,535288,SHORT,RESISTANCE,1108.2269999999996,1109.3950000000002,1108.2269999999996,1108.946,0.6940154440158259,2015-11-06T12:00:00+00:00,2015-11-06T14:00:00+00:00,1h,DOZ_BODY,2015-11-06T16:59:00+00:00,2015-11-06T17:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_PM,True
29136d26109f064e686590b9,2016,DOZ_BASE_00002276,LONDON_H_00002700,LONDON_H_00002700,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_BASE_00002276,DISPLACEMENT_ORIGIN,DOZ_BASE,2016-01-21T19:24:00+00:00,2016-01-21T19:24:00+00:00,2016-01-21T19:24:00+00:00,2016-01-21T19:24:00+00:00,2016-01-21T19:25:00+00:00,555564,555564,555565,SHORT,RESISTANCE,1102.5515,1103.6275,1102.5515,1103.6275,1.0,2016-01-21T07:30:00+00:00,2016-01-21T08:30:00+00:00,15min,DOZ_BASE,2016-01-21T12:59:00+00:00,2016-01-21T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_PM,True
b192895819a71ba8f2d95947,2016,DOZ_BASE_00001772,LONDON_H_00002148,LONDON_H_00002148,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_BASE_00001772,DISPLACEMENT_ORIGIN,DOZ_BASE,2016-02-03T16:33:00+00:00,2016-02-03T16:34:00+00:00,2016-02-03T16:34:00+00:00,2016-02-03T16:34:00+00:00,2016-02-03T16:35:00+00:00,574114,574114,574115,SHORT,RESISTANCE,1140.6129999999998,1141.9050000000002,1140.6129999999998,1141.9050000000002,1.0,2015-11-02T07:45:00+00:00,2015-11-02T08:15:00+00:00,15min,DOZ_BASE,2015-11-02T12:59:00+00:00,2015-11-02T13:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True
e1ef776846b2418d4bff2d0d,2016,DOZ_BASE_00005645,NY_AM_H_00002140,NY_AM_H_00002140,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_BASE_00005645,DISPLACEMENT_ORIGIN,DOZ_BASE,2016-02-04T12:53:00+00:00,2016-02-04T12:53:00+00:00,2016-02-04T12:53:00+00:00,2016-02-04T12:54:00+00:00,2016-02-04T12:55:00+00:00,575333,575334,575335,SHORT,RESISTANCE,1147.6034999999997,1148.8075000000003,1147.886,1148.8075000000003,0.7653654485048952,2015-10-30T11:30:00+00:00,2015-10-30T13:00:00+00:00,30min,DOZ_BASE,2015-10-30T15:59:00+00:00,2015-10-30T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,LONDON,True
c5db33e02b01a2d918e3776b,2016,DOZ_BODY_00005644,LONDON_H_00002800,DOZ_BODY_00005644,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_H_00002800,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2016-02-04T13:00:00+00:00,2016-02-04T13:00:00+00:00,2016-02-04T13:00:00+00:00,2016-02-04T13:00:00+00:00,2016-02-04T13:01:00+00:00,575340,575340,575341,SHORT,RESISTANCE,1148.3405,1148.8004999999998,1148.3405,1148.6905,0.7608695652175095,2015-10-30T11:30:00+00:00,2015-10-30T13:00:00+00:00,30min,DOZ_BODY,2016-02-04T12:59:00+00:00,2016-02-04T13:00:00+00:00,SESSION,LONDON_HIGH,NY_AM,NY_AM,NY_AM,True
1d3e333c307a89b1a7efc10d,2016,DOZ_LAST_00007881,NY_AM_L_00002803,DOZ_LAST_00007881,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_AM_L_00002803,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2016-02-05T14:05:00+00:00,2016-02-05T14:04:00+00:00,2016-02-05T14:05:00+00:00,2016-02-05T14:08:00+00:00,2016-02-05T14:09:00+00:00,576845,576848,576849,LONG,SUPPORT,1145.0505,1147.4815,1146.7920000000001,1147.4815,0.5903253424658821,2016-02-04T12:00:00+00:00,2016-02-04T14:00:00+00:00,1h,DOZ_LAST,2016-02-04T16:59:00+00:00,2016-02-04T17:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_AM,True
9d8a71e2244690ee36706e88,2016,DOZ_LAST_00005169,NY_AM_H_00001204,NY_AM_H_00001204,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00005169,DISPLACEMENT_ORIGIN,DOZ_LAST,2016-02-08T15:02:00+00:00,2016-02-08T15:02:00+00:00,2016-02-08T15:02:00+00:00,2016-02-08T15:02:00+00:00,2016-02-08T15:03:00+00:00,581222,581222,581223,SHORT,RESISTANCE,1193.7815,1194.6615000000002,1193.7815,1194.319,0.6107954545452754,2015-06-22T12:00:00+00:00,2015-06-22T13:30:00+00:00,30min,DOZ_LAST,2015-06-22T15:59:00+00:00,2015-06-22T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_AM,True
b291b4d778e05d4b5c762447,2016,DOZ_BODY_00002434,ASIA_CME_L_00002859,DOZ_BODY_00002434,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_L_00002859,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2016-02-12T13:41:00+00:00,2016-02-12T13:41:00+00:00,2016-02-12T13:41:00+00:00,2016-02-12T13:43:00+00:00,2016-02-12T13:44:00+00:00,586901,586903,586904,LONG,SUPPORT,1232.605,1233.386,1232.605,1233.3575000000003,0.963508322663676,2016-02-12T05:00:00+00:00,2016-02-12T06:15:00+00:00,15min,DOZ_BODY,2016-02-12T07:59:00+00:00,2016-02-12T08:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,NY_AM,True
6308891a24c57fe78970d593,2016,DOZ_BODY_00007903,LONDON_L_00002851,LONDON_L_00002851,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_BODY_00007903,DISPLACEMENT_ORIGIN,DOZ_BODY,2016-02-15T08:36:00+00:00,2016-02-15T08:38:00+00:00,2016-02-15T08:38:00+00:00,2016-02-15T08:38:00+00:00,2016-02-15T08:39:00+00:00,590918,590918,590919,LONG,SUPPORT,1206.4845,1207.8844999999997,1206.6435,1207.8844999999997,0.886428571428629,2016-02-11T06:00:00+00:00,2016-02-11T09:00:00+00:00,1h,DOZ_BODY,2016-02-11T12:59:00+00:00,2016-02-11T13:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,LONDON,True
