scenario,target_r,transition,from_session,to_session,trades,mean_net_R,sum_net_R,pf_net,tp_pct,positive_years,active_years
S11_C6_PRIMARY,0.5,doz_origin_to_entry,TRANSITION,ASIA_CME,13,0.05377870834867961,0.6991232085328349,1.1955875669804585,69.23076923076923,7,11
S11_C6_PRIMARY,0.5,doz_origin_to_entry,TRANSITION,LONDON,8,0.46423585776721776,3.713886862137742,inf,100.0,6,6
S11_C6_PRIMARY,0.5,doz_origin_to_entry,TRANSITION,NY_AM,6,0.22049102572873625,1.3229461543724175,2.2808999538621304,83.33333333333334,4,5
S11_C6_PRIMARY,0.5,doz_origin_to_entry,TRANSITION,NY_PM,2,-0.02763044605940379,-0.05526089211880758,0.8985387579727409,50.0,1,2
S11_C6_PRIMARY,0.5,objective_activation_to_contact,ASIA_CME,ASIA_CME,24,0.08784313404844328,2.1082352171626386,1.3401124827723025,75.0,9,13
S11_C6_PRIMARY,0.5,objective_activation_to_contact,ASIA_CME,LONDON,4,0.4720618966928373,1.8882475867713493,inf,100.0,3,3
S11_C6_PRIMARY,0.5,objective_activation_to_contact,ASIA_CME,NY_AM,10,0.16563626571435192,1.656362657143519,1.7916341638329698,80.0,4,6
S11_C6_PRIMARY,0.5,objective_activation_to_contact,ASIA_CME,NY_PM,3,-0.856676369860199,-2.570029109580597,0.0,0.0,0,3
S11_C6_PRIMARY,0.5,objective_activation_to_contact,LONDON,ASIA_CME,6,0.3447052378087237,2.0682314268523423,8.251421161219534,83.33333333333334,4,5
S11_C6_PRIMARY,0.5,objective_activation_to_contact,LONDON,LONDON,22,0.17520047589941823,3.854410469787201,1.9071799233013513,81.81818181818183,8,10
S11_C6_PRIMARY,0.5,objective_activation_to_contact,LONDON,NY_AM,19,0.05730772381330301,1.0888467524527572,1.2050510133481571,73.68421052631578,6,10
S11_C6_PRIMARY,0.5,objective_activation_to_contact,LONDON,NY_PM,3,-0.04170806724198787,-0.1251242017259636,0.880655207129739,66.66666666666666,2,3
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_AM,ASIA_CME,4,0.10143519468472639,0.40574077873890557,1.399757090990088,75.0,2,3
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_AM,LONDON,7,0.24364595245791992,1.7055216672054394,2.6452913552382125,85.71428571428571,5,6
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_AM,NY_AM,42,0.24683341562033487,10.367003456054064,2.67414028358998,85.71428571428571,10,14
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_AM,NY_PM,11,0.3836959172709115,4.220655089980027,11.80869439891511,90.9090909090909,6,7
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_AM,TRANSITION,1,0.4792027729636064,0.4792027729636064,inf,100.0,1,1
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_PM,ASIA_CME,22,0.13737358030792743,3.0222187667744036,1.6350308938876672,77.27272727272727,6,10
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_PM,LONDON,20,0.1600118799043238,3.200237598086476,1.775537192140765,80.0,7,10
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_PM,NY_AM,30,0.1132899863794113,3.3986995913823392,1.4690675211798239,76.66666666666667,8,13
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_PM,NY_PM,21,-0.03214196159836837,-0.6749811935657358,0.907113392832672,66.66666666666666,6,13
S11_C6_PRIMARY,0.5,objective_activation_to_contact,NY_PM,TRANSITION,1,0.4386816555952809,0.4386816555952809,inf,100.0,1,1
S11_C6_PRIMARY,0.5,objective_activation_to_contact,TRANSITION,ASIA_CME,24,-0.00041110992492347326,-0.009866638198163358,0.9986064745395538,62.5,6,10
S11_C6_PRIMARY,0.5,objective_activation_to_contact,TRANSITION,LONDON,8,0.08446351586841043,0.6757081269472834,1.3223891196270048,75.0,4,6
S11_C6_PRIMARY,0.5,objective_activation_to_contact,TRANSITION,NY_AM,15,0.1632069059942252,2.448103589913378,1.7970064420545004,80.0,8,10
S11_C6_PRIMARY,0.5,objective_activation_to_contact,TRANSITION,NY_PM,1,-1.0333580080307978,-1.0333580080307978,0.0,0.0,0,1
S11_C6_PRIMARY,0.5,objective_activation_to_contact,TRANSITION,TRANSITION,6,-0.33362274595748875,-2.0017364757449325,0.26488525177574684,16.666666666666664,2,4
S11_C6_PRIMARY,0.5,objective_activation_to_entry,ASIA_CME,ASIA_CME,24,0.08784313404844328,2.1082352171626386,1.3401124827723025,75.0,9,13
S11_C6_PRIMARY,0.5,objective_activation_to_entry,ASIA_CME,LONDON,4,0.4720618966928373,1.8882475867713493,inf,100.0,3,3
S11_C6_PRIMARY,0.5,objective_activation_to_entry,ASIA_CME,NY_AM,10,0.16563626571435192,1.656362657143519,1.7916341638329698,80.0,4,6
S11_C6_PRIMARY,0.5,objective_activation_to_entry,ASIA_CME,NY_PM,3,-0.856676369860199,-2.570029109580597,0.0,0.0,0,3
S11_C6_PRIMARY,0.5,objective_activation_to_entry,LONDON,ASIA_CME,6,0.3447052378087237,2.0682314268523423,8.251421161219534,83.33333333333334,4,5
S11_C6_PRIMARY,0.5,objective_activation_to_entry,LONDON,LONDON,22,0.17520047589941823,3.854410469787201,1.9071799233013513,81.81818181818183,8,10
S11_C6_PRIMARY,0.5,objective_activation_to_entry,LONDON,NY_AM,19,0.05730772381330301,1.0888467524527572,1.2050510133481571,73.68421052631578,6,10
S11_C6_PRIMARY,0.5,objective_activation_to_entry,LONDON,NY_PM,3,-0.04170806724198787,-0.1251242017259636,0.880655207129739,66.66666666666666,2,3
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_AM,ASIA_CME,4,0.10143519468472639,0.40574077873890557,1.399757090990088,75.0,2,3
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_AM,LONDON,7,0.24364595245791992,1.7055216672054394,2.6452913552382125,85.71428571428571,5,6
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_AM,NY_AM,42,0.24683341562033487,10.367003456054064,2.67414028358998,85.71428571428571,10,14
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_AM,NY_PM,11,0.3836959172709115,4.220655089980027,11.80869439891511,90.9090909090909,6,7
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_AM,TRANSITION,1,0.4792027729636064,0.4792027729636064,inf,100.0,1,1
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_PM,ASIA_CME,22,0.13737358030792743,3.0222187667744036,1.6350308938876672,77.27272727272727,6,10
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_PM,LONDON,20,0.1600118799043238,3.200237598086476,1.775537192140765,80.0,7,10
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_PM,NY_AM,30,0.1132899863794113,3.3986995913823392,1.4690675211798239,76.66666666666667,8,13
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_PM,NY_PM,21,-0.03214196159836837,-0.6749811935657358,0.907113392832672,66.66666666666666,6,13
S11_C6_PRIMARY,0.5,objective_activation_to_entry,NY_PM,TRANSITION,1,0.4386816555952809,0.4386816555952809,inf,100.0,1,1
S11_C6_PRIMARY,0.5,objective_activation_to_entry,TRANSITION,ASIA_CME,24,-0.00041110992492347326,-0.009866638198163358,0.9986064745395538,62.5,6,10
S11_C6_PRIMARY,0.5,objective_activation_to_entry,TRANSITION,LONDON,8,0.08446351586841043,0.6757081269472834,1.3223891196270048,75.0,4,6
S11_C6_PRIMARY,0.5,objective_activation_to_entry,TRANSITION,NY_AM,15,0.1632069059942252,2.448103589913378,1.7970064420545004,80.0,8,10
S11_C6_PRIMARY,0.5,objective_activation_to_entry,TRANSITION,NY_PM,1,-1.0333580080307978,-1.0333580080307978,0.0,0.0,0,1
S11_C6_PRIMARY,0.5,objective_activation_to_entry,TRANSITION,TRANSITION,6,-0.33362274595748875,-2.0017364757449325,0.26488525177574684,16.666666666666664,2,4
S11_C6_PRIMARY,1.0,doz_origin_to_contact,ASIA_CME,ASIA_CME,17,0.6319257068235984,10.742737016001172,5.635070428100445,76.47058823529412,9,10
S11_C6_PRIMARY,1.0,doz_origin_to_contact,ASIA_CME,LONDON,16,-0.17934927290136238,-2.869588366421798,0.6960306130672188,43.75,3,9
S11_C6_PRIMARY,1.0,doz_origin_to_contact,ASIA_CME,NY_AM,40,0.16180391524087387,6.472156609634955,1.387989157720654,60.0,8,15
S11_C6_PRIMARY,1.0,doz_origin_to_contact,ASIA_CME,NY_PM,9,-0.02424134171842877,-0.21817207546585893,0.9472696826525878,44.44444444444444,4,8
S11_C6_PRIMARY,1.0,doz_origin_to_contact,ASIA_CME,TRANSITION,1,-0.1629116117851902,-0.1629116117851902,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_origin_to_contact,LONDON,ASIA_CME,18,0.27568141770809684,4.962265518745744,1.9294863155923179,55.55555555555556,7,10
S11_C6_PRIMARY,1.0,doz_origin_to_contact,LONDON,LONDON,21,0.20235508542725636,4.249456793972383,1.5848810265711517,52.38095238095239,7,11
S11_C6_PRIMARY,1.0,doz_origin_to_contact,LONDON,NY_AM,41,0.4693175050004133,19.242017705016945,2.854144276106583,75.60975609756098,11,14
S11_C6_PRIMARY,1.0,doz_origin_to_contact,LONDON,NY_PM,22,0.17735955077419654,3.9019101170323243,1.4491031827595635,59.09090909090909,6,14
S11_C6_PRIMARY,1.0,doz_origin_to_contact,LONDON,TRANSITION,2,-0.40924223021331985,-0.8184844604266397,0.2000040812102596,0.0,1,2
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_AM,ASIA_CME,21,0.2902043552945734,6.0942914611860415,1.9625852473023713,61.904761904761905,5,10
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_AM,LONDON,11,0.22348913008747645,2.458380430962241,1.593026925867465,63.63636363636363,5,9
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_AM,NY_AM,19,0.22889728064246576,4.349048332206849,1.5975505729316772,63.1578947368421,5,11
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_AM,NY_PM,6,0.16596218827424972,0.9957731296454984,1.4852188319484294,50.0,4,6
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_AM,TRANSITION,4,-0.17610242928818362,-0.7044097171527345,0.5856206418171488,25.0,2,4
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_PM,ASIA_CME,11,-0.08250706569116793,-0.9075777226028472,0.830140893251481,36.36363636363637,2,7
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_PM,LONDON,5,0.7329183094109861,3.6645915470549304,21.26186882445467,80.0,4,5
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_PM,NY_AM,10,0.35728472457145005,3.5728472457145006,2.154226607041746,70.0,3,6
S11_C6_PRIMARY,1.0,doz_origin_to_contact,NY_PM,TRANSITION,1,0.9598393574297228,0.9598393574297228,inf,100.0,1,1
S11_C6_PRIMARY,1.0,doz_origin_to_contact,TRANSITION,ASIA_CME,13,0.3356622923905357,4.363609801076964,2.2207688342027656,61.53846153846154,7,11
S11_C6_PRIMARY,1.0,doz_origin_to_contact,TRANSITION,LONDON,8,0.7142358577672426,5.713886862137941,6.466799862694196,87.5,5,6
S11_C6_PRIMARY,1.0,doz_origin_to_contact,TRANSITION,NY_AM,6,0.3038243590620531,1.8229461543723184,1.8789433149649493,66.66666666666666,3,5
S11_C6_PRIMARY,1.0,doz_origin_to_contact,TRANSITION,NY_PM,2,0.2223695539405962,0.4447391078811924,1.8165590625411472,50.0,1,2
S11_C6_PRIMARY,1.0,doz_activation_to_contact,ASIA_CME,ASIA_CME,21,0.5106594691958954,10.723848853113804,3.788473536628418,71.42857142857143,10,12
S11_C6_PRIMARY,1.0,doz_activation_to_contact,ASIA_CME,LONDON,21,0.1878959933478938,3.94581586030577,1.468837449474846,61.904761904761905,5,11
S11_C6_PRIMARY,1.0,doz_activation_to_contact,ASIA_CME,NY_AM,25,0.15829882757768754,3.9574706894421885,1.3767272788166682,60.0,7,11
S11_C6_PRIMARY,1.0,doz_activation_to_contact,ASIA_CME,NY_PM,5,-0.6296235954127403,-3.148117977063701,0.23912691565498023,20.0,1,5
S11_C6_PRIMARY,1.0,doz_activation_to_contact,LONDON,ASIA_CME,9,0.36001780769526576,3.240160269257392,2.5069057510787998,55.55555555555556,4,6
S11_C6_PRIMARY,1.0,doz_activation_to_contact,LONDON,LONDON,10,0.2557007438685085,2.557007438685085,1.8160631062970887,50.0,4,7
S11_C6_PRIMARY,1.0,doz_activation_to_contact,LONDON,NY_AM,40,0.4075763885648307,16.303055542593228,2.4349691001959384,72.5,11,14
S11_C6_PRIMARY,1.0,doz_activation_to_contact,LONDON,NY_PM,12,0.43763766800959064,5.251652016115088,3.136657110776836,66.66666666666666,5,8
S11_C6_PRIMARY,1.0,doz_activation_to_contact,LONDON,TRANSITION,1,-0.1629116117851902,-0.1629116117851902,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_AM,ASIA_CME,26,0.3087150324357904,8.02659084333055,2.0166879363581742,61.53846153846154,8,10
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_AM,LONDON,19,0.1734962988995245,3.2964296790909655,1.4557552709437949,57.89473684210527,6,11
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_AM,NY_AM,33,0.17576066398387744,5.800101911467955,1.4283662905548633,60.60606060606061,8,14
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_AM,NY_PM,21,0.1697793572709736,3.5653665026904457,1.4304668092104353,57.14285714285714,5,13
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_AM,TRANSITION,5,-0.16874466084739806,-0.8437233042369903,0.5871902330508416,20.0,3,4
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_PM,ASIA_CME,17,-0.01973663743592278,-0.33552283641068725,0.9579699537308216,47.05882352941176,4,10
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_PM,LONDON,11,0.310679480874898,3.417474289623878,2.0371633363975747,63.63636363636363,6,10
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_PM,NY_AM,14,0.541295422788017,7.578135919032238,3.467143617254778,78.57142857142857,7,9
S11_C6_PRIMARY,1.0,doz_activation_to_contact,NY_PM,TRANSITION,1,-0.6791708733423839,-0.6791708733423839,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_activation_to_contact,TRANSITION,ASIA_CME,7,0.5143212778737166,3.6002489451160162,4.490513137797266,57.14285714285714,5,6
S11_C6_PRIMARY,1.0,doz_activation_to_contact,TRANSITION,NY_AM,4,0.45506299610249024,1.820251984409961,2.7690992332100524,75.0,2,3
S11_C6_PRIMARY,1.0,doz_activation_to_contact,TRANSITION,NY_PM,1,-0.544650262648676,-0.544650262648676,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_activation_to_contact,TRANSITION,TRANSITION,1,0.9598393574297228,0.9598393574297228,inf,100.0,1,1
S11_C6_PRIMARY,1.0,doz_activation_to_entry,ASIA_CME,ASIA_CME,21,0.5106594691958954,10.723848853113804,3.788473536628418,71.42857142857143,10,12
S11_C6_PRIMARY,1.0,doz_activation_to_entry,ASIA_CME,LONDON,21,0.1878959933478938,3.94581586030577,1.468837449474846,61.904761904761905,5,11
S11_C6_PRIMARY,1.0,doz_activation_to_entry,ASIA_CME,NY_AM,25,0.15829882757768754,3.9574706894421885,1.3767272788166682,60.0,7,11
S11_C6_PRIMARY,1.0,doz_activation_to_entry,ASIA_CME,NY_PM,5,-0.6296235954127403,-3.148117977063701,0.23912691565498023,20.0,1,5
S11_C6_PRIMARY,1.0,doz_activation_to_entry,LONDON,ASIA_CME,9,0.36001780769526576,3.240160269257392,2.5069057510787998,55.55555555555556,4,6
S11_C6_PRIMARY,1.0,doz_activation_to_entry,LONDON,LONDON,10,0.2557007438685085,2.557007438685085,1.8160631062970887,50.0,4,7
S11_C6_PRIMARY,1.0,doz_activation_to_entry,LONDON,NY_AM,40,0.4075763885648307,16.303055542593228,2.4349691001959384,72.5,11,14
S11_C6_PRIMARY,1.0,doz_activation_to_entry,LONDON,NY_PM,12,0.43763766800959064,5.251652016115088,3.136657110776836,66.66666666666666,5,8
S11_C6_PRIMARY,1.0,doz_activation_to_entry,LONDON,TRANSITION,1,-0.1629116117851902,-0.1629116117851902,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_AM,ASIA_CME,26,0.3087150324357904,8.02659084333055,2.0166879363581742,61.53846153846154,8,10
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_AM,LONDON,19,0.1734962988995245,3.2964296790909655,1.4557552709437949,57.89473684210527,6,11
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_AM,NY_AM,33,0.17576066398387744,5.800101911467955,1.4283662905548633,60.60606060606061,8,14
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_AM,NY_PM,21,0.1697793572709736,3.5653665026904457,1.4304668092104353,57.14285714285714,5,13
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_AM,TRANSITION,5,-0.16874466084739806,-0.8437233042369903,0.5871902330508416,20.0,3,4
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_PM,ASIA_CME,17,-0.01973663743592278,-0.33552283641068725,0.9579699537308216,47.05882352941176,4,10
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_PM,LONDON,11,0.310679480874898,3.417474289623878,2.0371633363975747,63.63636363636363,6,10
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_PM,NY_AM,14,0.541295422788017,7.578135919032238,3.467143617254778,78.57142857142857,7,9
S11_C6_PRIMARY,1.0,doz_activation_to_entry,NY_PM,TRANSITION,1,-0.6791708733423839,-0.6791708733423839,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_activation_to_entry,TRANSITION,ASIA_CME,7,0.5143212778737166,3.6002489451160162,4.490513137797266,57.14285714285714,5,6
S11_C6_PRIMARY,1.0,doz_activation_to_entry,TRANSITION,NY_AM,4,0.45506299610249024,1.820251984409961,2.7690992332100524,75.0,2,3
S11_C6_PRIMARY,1.0,doz_activation_to_entry,TRANSITION,NY_PM,1,-0.544650262648676,-0.544650262648676,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_activation_to_entry,TRANSITION,TRANSITION,1,0.9598393574297228,0.9598393574297228,inf,100.0,1,1
S11_C6_PRIMARY,1.0,doz_origin_to_entry,ASIA_CME,ASIA_CME,17,0.6319257068235984,10.742737016001172,5.635070428100445,76.47058823529412,9,10
S11_C6_PRIMARY,1.0,doz_origin_to_entry,ASIA_CME,LONDON,16,-0.17934927290136238,-2.869588366421798,0.6960306130672188,43.75,3,9
S11_C6_PRIMARY,1.0,doz_origin_to_entry,ASIA_CME,NY_AM,40,0.16180391524087387,6.472156609634955,1.387989157720654,60.0,8,15
S11_C6_PRIMARY,1.0,doz_origin_to_entry,ASIA_CME,NY_PM,9,-0.02424134171842877,-0.21817207546585893,0.9472696826525878,44.44444444444444,4,8
S11_C6_PRIMARY,1.0,doz_origin_to_entry,ASIA_CME,TRANSITION,1,-0.1629116117851902,-0.1629116117851902,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,doz_origin_to_entry,LONDON,ASIA_CME,18,0.27568141770809684,4.962265518745744,1.9294863155923179,55.55555555555556,7,10
S11_C6_PRIMARY,1.0,doz_origin_to_entry,LONDON,LONDON,21,0.20235508542725636,4.249456793972383,1.5848810265711517,52.38095238095239,7,11
S11_C6_PRIMARY,1.0,doz_origin_to_entry,LONDON,NY_AM,41,0.4693175050004133,19.242017705016945,2.854144276106583,75.60975609756098,11,14
S11_C6_PRIMARY,1.0,doz_origin_to_entry,LONDON,NY_PM,22,0.17735955077419654,3.9019101170323243,1.4491031827595635,59.09090909090909,6,14
S11_C6_PRIMARY,1.0,doz_origin_to_entry,LONDON,TRANSITION,2,-0.40924223021331985,-0.8184844604266397,0.2000040812102596,0.0,1,2
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_AM,ASIA_CME,21,0.2902043552945734,6.0942914611860415,1.9625852473023713,61.904761904761905,5,10
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_AM,LONDON,11,0.22348913008747645,2.458380430962241,1.593026925867465,63.63636363636363,5,9
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_AM,NY_AM,19,0.22889728064246576,4.349048332206849,1.5975505729316772,63.1578947368421,5,11
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_AM,NY_PM,6,0.16596218827424972,0.9957731296454984,1.4852188319484294,50.0,4,6
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_AM,TRANSITION,4,-0.17610242928818362,-0.7044097171527345,0.5856206418171488,25.0,2,4
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_PM,ASIA_CME,11,-0.08250706569116793,-0.9075777226028472,0.830140893251481,36.36363636363637,2,7
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_PM,LONDON,5,0.7329183094109861,3.6645915470549304,21.26186882445467,80.0,4,5
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_PM,NY_AM,10,0.35728472457145005,3.5728472457145006,2.154226607041746,70.0,3,6
S11_C6_PRIMARY,1.0,doz_origin_to_entry,NY_PM,TRANSITION,1,0.9598393574297228,0.9598393574297228,inf,100.0,1,1
S11_C6_PRIMARY,1.0,doz_origin_to_entry,TRANSITION,ASIA_CME,13,0.3356622923905357,4.363609801076964,2.2207688342027656,61.53846153846154,7,11
S11_C6_PRIMARY,1.0,doz_origin_to_entry,TRANSITION,LONDON,8,0.7142358577672426,5.713886862137941,6.466799862694196,87.5,5,6
S11_C6_PRIMARY,1.0,doz_origin_to_entry,TRANSITION,NY_AM,6,0.3038243590620531,1.8229461543723184,1.8789433149649493,66.66666666666666,3,5
S11_C6_PRIMARY,1.0,doz_origin_to_entry,TRANSITION,NY_PM,2,0.2223695539405962,0.4447391078811924,1.8165590625411472,50.0,1,2
S11_C6_PRIMARY,1.0,objective_activation_to_contact,ASIA_CME,ASIA_CME,24,0.39140097602206425,9.393623424529542,2.5154326989398417,62.5,9,13
S11_C6_PRIMARY,1.0,objective_activation_to_contact,ASIA_CME,LONDON,4,0.4720618966928524,1.8882475867714097,2.806001789158916,75.0,2,3
S11_C6_PRIMARY,1.0,objective_activation_to_contact,ASIA_CME,NY_AM,10,0.1656362657143377,1.6563626571433772,1.398143249390922,60.0,3,6
S11_C6_PRIMARY,1.0,objective_activation_to_contact,ASIA_CME,NY_PM,3,-0.856676369860199,-2.570029109580597,0.0,0.0,0,3
S11_C6_PRIMARY,1.0,objective_activation_to_contact,LONDON,ASIA_CME,6,0.7613719044754038,4.568231426852423,17.016665063658156,83.33333333333334,4,5
S11_C6_PRIMARY,1.0,objective_activation_to_contact,LONDON,LONDON,22,0.25922352578150415,5.702917567193092,1.7504283567629884,63.63636363636363,5,10
S11_C6_PRIMARY,1.0,objective_activation_to_contact,LONDON,NY_AM,19,0.32046561855015115,6.088846752452872,1.9586740976804369,68.42105263157895,7,10
S11_C6_PRIMARY,1.0,objective_activation_to_contact,LONDON,NY_PM,3,-1.0417080672419878,-3.1251242017259635,0.0,0.0,0,3
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_AM,ASIA_CME,4,0.47643519468472445,1.9057407787388978,2.8776357462952644,75.0,2,3
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_AM,LONDON,7,0.008532542191277763,0.059727795338944345,1.0193246295242224,42.857142857142854,3,6
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_AM,NY_AM,42,0.3420715108584252,14.367003456053858,2.070177191051899,69.04761904761905,9,14
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_AM,NY_PM,11,0.7545759258878846,8.30033518476673,22.256365305398774,81.81818181818183,6,7
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_AM,TRANSITION,1,-0.1629116117851902,-0.1629116117851902,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_PM,ASIA_CME,22,0.28582810675750714,6.288218348665157,1.9245648070617916,59.09090909090909,8,10
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_PM,LONDON,20,0.0945063095727448,1.8901261914548961,1.2292273345688243,50.0,5,10
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_PM,NY_AM,30,0.29662331971273836,8.898699591382151,1.8549512597211248,66.66666666666666,8,13
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_PM,NY_PM,21,0.16916316255541827,3.5524264136637838,1.4278176157797444,57.14285714285714,6,13
S11_C6_PRIMARY,1.0,objective_activation_to_contact,NY_PM,TRANSITION,1,0.9386816555952808,0.9386816555952808,inf,100.0,1,1
S11_C6_PRIMARY,1.0,objective_activation_to_contact,TRANSITION,ASIA_CME,24,0.12914633731754402,3.0995120956210567,1.3601950633987754,50.0,5,10
S11_C6_PRIMARY,1.0,objective_activation_to_contact,TRANSITION,LONDON,8,0.4594635158684195,3.675708126947356,2.7537280665929234,75.0,4,6
S11_C6_PRIMARY,1.0,objective_activation_to_contact,TRANSITION,NY_AM,15,0.29654023932755375,4.448103589913306,1.8617237440314853,66.66666666666666,7,10
S11_C6_PRIMARY,1.0,objective_activation_to_contact,TRANSITION,NY_PM,1,-1.0333580080307978,-1.0333580080307978,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,objective_activation_to_contact,TRANSITION,TRANSITION,6,-0.2502894126241553,-1.501736475744932,0.4485045136345501,16.666666666666664,2,4
S11_C6_PRIMARY,1.0,objective_activation_to_entry,ASIA_CME,ASIA_CME,24,0.39140097602206425,9.393623424529542,2.5154326989398417,62.5,9,13
S11_C6_PRIMARY,1.0,objective_activation_to_entry,ASIA_CME,LONDON,4,0.4720618966928524,1.8882475867714097,2.806001789158916,75.0,2,3
S11_C6_PRIMARY,1.0,objective_activation_to_entry,ASIA_CME,NY_AM,10,0.1656362657143377,1.6563626571433772,1.398143249390922,60.0,3,6
S11_C6_PRIMARY,1.0,objective_activation_to_entry,ASIA_CME,NY_PM,3,-0.856676369860199,-2.570029109580597,0.0,0.0,0,3
S11_C6_PRIMARY,1.0,objective_activation_to_entry,LONDON,ASIA_CME,6,0.7613719044754038,4.568231426852423,17.016665063658156,83.33333333333334,4,5
S11_C6_PRIMARY,1.0,objective_activation_to_entry,LONDON,LONDON,22,0.25922352578150415,5.702917567193092,1.7504283567629884,63.63636363636363,5,10
S11_C6_PRIMARY,1.0,objective_activation_to_entry,LONDON,NY_AM,19,0.32046561855015115,6.088846752452872,1.9586740976804369,68.42105263157895,7,10
S11_C6_PRIMARY,1.0,objective_activation_to_entry,LONDON,NY_PM,3,-1.0417080672419878,-3.1251242017259635,0.0,0.0,0,3
S11_C6_PRIMARY,1.0,objective_activation_to_entry,NY_AM,ASIA_CME,4,0.47643519468472445,1.9057407787388978,2.8776357462952644,75.0,2,3
S11_C6_PRIMARY,1.0,objective_activation_to_entry,NY_AM,LONDON,7,0.008532542191277763,0.059727795338944345,1.0193246295242224,42.857142857142854,3,6
S11_C6_PRIMARY,1.0,objective_activation_to_entry,NY_AM,NY_AM,42,0.3420715108584252,14.367003456053858,2.070177191051899,69.04761904761905,9,14
S11_C6_PRIMARY,1.0,objective_activation_to_entry,NY_AM,NY_PM,11,0.7545759258878846,8.30033518476673,22.256365305398774,81.81818181818183,6,7
S11_C6_PRIMARY,1.0,objective_activation_to_entry,NY_AM,TRANSITION,1,-0.1629116117851902,-0.1629116117851902,0.0,0.0,0,1
S11_C6_PRIMARY,1.0,objective_activation_to_entry,NY_PM,ASIA_CME,22,0.28582810675750714,6.288218348665157,1.9245648070617916,59.09090909090909,8,10
