scenario,target_r,year,trades,mean_net_R,sum_net_R,pf_net,abs_annual_contribution_share
S10_C6,1.0,2025,17,0.513577292146065,8.730813966483105,3.1427978350853256,0.10501292214522716
S10_C6,1.5,2011,16,0.45229779773169804,7.236764763707169,2.171261925305541,0.07861775014088046
S10_C6,1.5,2012,14,1.1096069981651746,15.534497974312446,8.5443065212043,0.16876150050273045
S10_C6,1.5,2013,17,0.4199220006603344,7.138674011225685,2.0874830436889957,0.07755212558052516
S10_C6,1.5,2014,23,0.5998912865646208,13.797499590986277,3.405862070796371,0.14989134106625113
S10_C6,1.5,2015,27,0.04412763047063361,1.1914460227071075,1.088025918097283,0.012943464210594238
S10_C6,1.5,2016,22,0.28491208867636164,6.268065950879956,1.6632462012881175,0.06809413583044312
S10_C6,1.5,2017,27,0.26535510018051794,7.164587704873984,1.7117731431809546,0.07783364313139073
S10_C6,1.5,2018,36,0.2795992814615018,10.065574132614065,1.6641325681298842,0.10934897264464723
S10_C6,1.5,2019,21,-0.11590602972637346,-2.4340266242538426,0.8091709272363774,0.026442437087565725
S10_C6,1.5,2020,15,0.3073747336242202,4.610621004363303,1.7919419729343349,0.05008821786403402
S10_C6,1.5,2021,18,0.03492869381415103,0.6287164886547185,1.060913803061275,0.006830162016926997
S10_C6,1.5,2022,17,-0.004201472858778568,-0.07142503859923566,0.993073177705863,0.0007759373175370365
S10_C6,1.5,2023,17,0.21016795111963224,3.572855169033748,1.440769774699482,0.03881428292063998
S10_C6,1.5,2024,17,0.27084956103010227,4.604442537511739,1.5586135242850876,0.05002109710233317
S10_C6,1.5,2025,17,0.4547537627343015,7.730813966483126,2.0853050073348283,0.08398493258350061
S10_C6,2.0,2011,16,0.5954507459076759,9.527211934522814,2.484226504016771,0.08538670687120549
S10_C6,2.0,2012,14,0.8843727385883815,12.381218340237341,3.407266761482172,0.11096546066067862
S10_C6,2.0,2013,17,0.5730056164685293,9.741095479964999,2.4839277076890407,0.08730361726689734
S10_C6,2.0,2014,23,0.6960593042507174,16.0093639977665,3.3584384807687373,0.14348236191936733
S10_C6,2.0,2015,27,0.07262693041383642,1.9609271211735833,1.1339948541584144,0.0175746178884423
S10_C6,2.0,2016,22,0.262052847638223,5.765162648040906,1.5426721754350046,0.051669707410339855
S10_C6,2.0,2017,27,0.3712880491996693,10.024777328391071,1.9813103340057396,0.08984608813903835
S10_C6,2.0,2018,36,0.3589619755361707,12.922631119302146,1.7950660146592647,0.11581781983774427
S10_C6,2.0,2019,21,-0.1479607034477229,-3.1071747724021814,0.7743721559166107,0.027847750560405508
S10_C6,2.0,2020,15,-0.02142041171136094,-0.3213061756704141,0.9529973164970186,0.0028796752320018404
S10_C6,2.0,2021,18,-0.24437945126129262,-4.398830122703267,0.6213896892552544,0.03942408553991146
S10_C6,2.0,2022,17,-0.14044881456180877,-2.387629847550749,0.7935544509277254,0.021398899416838483
S10_C6,2.0,2023,17,0.18672999944874477,3.174409990628661,1.3467487520982964,0.028450339639937042
S10_C6,2.0,2024,17,0.5061436786771443,8.604442537511453,2.0438957444314814,0.0771164762356492
S10_C6,2.0,2025,17,0.6618261827046011,11.25104510597822,2.579499344339168,0.10083639338154296
S10_C6,2.5,2011,16,0.719570620666093,11.513129930657488,2.79360894926145,0.1044324523738869
S10_C6,2.5,2012,14,1.1700870243026598,16.381218340237236,4.184982393443464,0.14858955075176256
S10_C6,2.5,2013,17,0.7788879694097033,13.241095479964956,3.0171066491739906,0.12010635521513316
S10_C6,2.5,2014,23,0.8609563294223692,19.801995576714493,3.91715450848961,0.17961848536656433
S10_C6,2.5,2015,27,-0.01207855199833806,-0.3261209039551276,0.9791919616193356,0.002958153514773885
S10_C6,2.5,2016,22,0.26205284763822373,5.765162648040922,1.4918569920915923,0.052294213415071095
S10_C6,2.5,2017,27,0.2635291196830967,7.115286231443611,1.6317046108587017,0.06454081513604297
S10_C6,2.5,2018,36,0.2427691966280081,8.739691078608292,1.4765293224065317,0.07927534717547677
S10_C6,2.5,2019,21,-0.19557975106678338,-4.107174772402451,0.7235485904311431,0.03725505891043601
S10_C6,2.5,2020,15,0.04524625495530573,0.6786938243295859,1.099283591278102,0.006156246034974005
S10_C6,2.5,2021,18,-0.18882389570573269,-3.3988301227031883,0.7074603717284624,0.0308298583490287
