sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R
MEMORY_ONLY,ACCEPTANCE_RETEST,1.5,66,33.33333333333333,62.121212121212125,4.545454545454546,7.575757575757576,-0.13131133728147634,0.792144219001786,-0.1889526405998934,0.7182554917305126,-0.2177732922591019,0.6845342003456785,3.7080000000000837,8.0,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,2.0,66,27.27272727272727,63.63636363636363,9.090909090909092,7.575757575757576,-0.06344746810395586,0.90191984540716,-0.12108877142237294,0.823649339447409,-0.14990942308158145,0.7878809568029794,3.7080000000000837,8.0,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,66,19.696969696969695,66.66666666666666,13.636363636363635,7.575757575757576,-0.08775430160058151,0.870415415862375,-0.14539560491899856,0.7976953784065329,-0.17421625657820702,0.7644649393173152,3.7080000000000837,8.0,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,66,16.666666666666664,68.18181818181817,15.151515151515152,7.575757575757576,-0.0615784698940297,0.9110585757041506,-0.11921977321244677,0.8377001720083982,-0.14804042487165528,0.804150525117824,3.7080000000000837,8.0,0.0593313311845568
MEMORY_ONLY,CLEAN_REJECTION,0.5,868,57.14285714285714,40.89861751152073,1.9585253456221197,0.0,-0.12893741670079192,0.6895796309494591,-0.17458201169175222,0.5987245551295053,-0.1974043091872324,0.5563530943611916,4.831766753837883,1.0,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,1.0,868,41.935483870967744,52.53456221198156,5.529953917050691,0.0,-0.11175953426286436,0.7929551103452502,-0.1574041292538247,0.7216716743162411,-0.18022642674930484,0.6884525332919463,4.831766753837883,1.0,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,1.5,868,29.60829493087558,59.331797235023046,11.059907834101383,0.0,-0.12704789592789506,0.7915920394142211,-0.17269249091885536,0.7298070215213346,-0.19551478841433548,0.7010668156472931,4.831766753837883,1.0,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,2.0,868,23.15668202764977,62.096774193548384,14.746543778801843,0.0,-0.09797397970495793,0.8463921698045334,-0.14361857469591824,0.7852336433501734,-0.1664408721913984,0.7567723170752325,4.831766753837883,1.0,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,2.5,868,18.77880184331797,63.24884792626728,17.972350230414747,0.0,-0.06247642100054959,0.904102575054847,-0.10812101599150992,0.8417122400181551,-0.13094331348699007,0.8126660147934748,4.831766753837883,1.0,0.045532000534932185
MEMORY_ONLY,CLEAN_REJECTION,3.0,868,14.170506912442397,64.0552995391705,21.774193548387096,0.0,-0.056268848674981956,0.9147378400992894,-0.10191344366594227,0.852713484674595,-0.12473574116142241,0.8238356618793496,4.831766753837883,1.0,0.045532000534932185
MEMORY_ONLY,FAILED_AUCTION,0.5,267,64.41947565543072,34.08239700374532,1.4981273408239701,0.0,-0.020770108381768914,0.939437596786359,-0.0553935455692219,0.8441173082024651,-0.07270526416294841,0.7989330718225138,6.375,7.0,0.034509803921568626
MEMORY_ONLY,FAILED_AUCTION,1.0,267,42.32209737827715,51.31086142322098,6.367041198501873,0.0,-0.08191279882552001,0.8418038685549543,-0.11653623601297297,0.7827898666344306,-0.1338479546066995,0.7548664447054385,6.375,7.0,0.034509803921568626
MEMORY_ONLY,FAILED_AUCTION,1.5,267,33.33333333333333,56.17977528089888,10.486891385767791,0.37453183520599254,-0.02841132320768355,0.9498805089245234,-0.06303476039513652,0.8926898358728705,-0.08034647898886302,0.865613017565051,6.375,7.0,0.034509803921568626
MEMORY_ONLY,FAILED_AUCTION,2.0,267,26.217228464419474,58.80149812734082,14.981273408239701,0.37453183520599254,0.011057307576344337,1.018636920880667,-0.02356612961110865,0.9616766181466496,-0.040877848204835136,0.9346937505131941,6.375,7.0,0.034509803921568626
MEMORY_ONLY,FAILED_AUCTION,2.5,267,19.475655430711612,60.2996254681648,20.224719101123593,0.37453183520599254,0.029813415081065265,1.0488893887118964,-0.004810022106387729,0.9923946796858235,-0.022121740700114204,0.9656481172551,6.375,7.0,0.034509803921568626
MEMORY_ONLY,FAILED_AUCTION,3.0,267,13.108614232209737,61.04868913857678,25.842696629213485,0.37453183520599254,-0.0004222231866880678,0.9993191654164089,-0.03504566037414102,0.945529173603619,-0.05235737896786753,0.9200891633916273,6.375,7.0,0.034509803921568626
MEMORY_ONLY,PASSIVE_TOUCH,0.5,892,44.73094170403588,54.932735426008975,0.336322869955157,20.515695067264573,-0.36737439093353014,0.3788326850771714,-0.4535141324666873,0.2902962938195294,-0.4965840032332659,0.25079608257043784,2.4940000000005966,2.0,0.08821170809941754
MEMORY_ONLY,PASSIVE_TOUCH,1.0,892,34.08071748878923,65.13452914798206,0.7847533632286996,19.61883408071749,-0.35143707384993605,0.49320695782078705,-0.4375768153830932,0.4168048199642057,-0.48064668614967176,0.38278852102554495,2.4940000000005966,2.0,0.08821170809941754
MEMORY_ONLY,PASSIVE_TOUCH,1.5,892,28.475336322869953,70.51569506726457,1.0089686098654709,19.394618834080717,-0.31758061386879366,0.5750090969584214,-0.4037203554019507,0.5007037762356044,-0.4467902261685293,0.46762355014104295,2.4940000000005966,2.0,0.08821170809941754
MEMORY_ONLY,PASSIVE_TOUCH,2.0,892,23.654708520179373,75.11210762331838,1.2331838565022422,19.394618834080717,-0.3157814414647715,0.601903622693521,-0.40192118299792867,0.531843796141187,-0.44499105376450715,0.5006643453984368,2.4940000000005966,2.0,0.08821170809941754
MEMORY_ONLY,PASSIVE_TOUCH,2.5,892,19.61883408071749,78.1390134529148,2.242152466367713,19.394618834080717,-0.31980416227393976,0.6117256836416176,-0.40594390380709694,0.5446956444796587,-0.4490137745736755,0.5148790703520402,2.4940000000005966,2.0,0.08821170809941754
MEMORY_ONLY,PASSIVE_TOUCH,3.0,892,16.367713004484305,80.60538116591928,3.0269058295964126,19.394618834080717,-0.3338824913955814,0.6064186501295598,-0.4200222329287386,0.5425637241681011,-0.4630921036953171,0.5141562625531142,2.4940000000005966,2.0,0.08821170809941754
MEMORY_ONLY,TOUCH_NEXT_OPEN,0.5,1323,55.40438397581254,42.78155706727135,1.8140589569160999,1.2093726379440666,-0.16312892985282562,0.6300285813493202,-0.2298693597810901,0.5157492587002878,-0.2632395747452224,0.46455637672825933,4.066442996742808,1.0,0.0541013362725651
MEMORY_ONLY,TOUCH_NEXT_OPEN,1.0,1323,41.19425547996977,55.026455026455025,3.779289493575208,0.5291005291005291,-0.15088647133745184,0.73402391000681,-0.21762690126571632,0.642539404041372,-0.25099711622984866,0.6013542882958621,4.066442996742808,1.0,0.0541013362725651
MEMORY_ONLY,TOUCH_NEXT_OPEN,1.5,1323,29.856386999244144,62.887377173091465,7.2562358276643995,0.3779289493575208,-0.17707796112266602,0.7267782502630578,-0.24381839105093053,0.64917352952211,-0.2771886060150628,0.6142020738554266,4.066442996742808,1.0,0.0541013362725651
MEMORY_ONLY,TOUCH_NEXT_OPEN,2.0,1323,24.18745275888133,65.98639455782312,9.82615268329554,0.30234315948601664,-0.14923181452373507,0.7804154363900943,-0.21597224445199956,0.7036490873286099,-0.24934245941613184,0.6690505299626319,4.066442996742808,1.0,0.0541013362725651
MEMORY_ONLY,TOUCH_NEXT_OPEN,2.5,1323,19.27437641723356,68.40513983371126,12.320483749055178,0.15117157974300832,-0.14790129397864774,0.7901868925816591,-0.21464172390691225,0.7160533109136074,-0.2480119388710445,0.6826408723363603,4.066442996742808,1.0,0.0541013362725651
