entry_time,exit_time,entry,stop,stop_dist,exit,exit_reason,gross_R,cost_R,net_R,date,scenario,first_open,first_close,prior_close,prior_sma200,prior_atr14
2002-01-11 09:35:00,2002-01-11 09:35:00,35.2085,35.157868187875195,0.05063181212480905,35.157868187875195,SL,-0.9999999999999342,0.06948829721363697,-1.069488297213571,2002-01-11,SOURCE_COST,35.2,35.2085,35.1064,34.206879,1.012636242496181
2002-01-11 09:35:00,2002-01-11 09:35:00,35.2085,35.157868187875195,0.05063181212480905,35.157868187875195,SL,-0.9999999999999342,0.13897659442727395,-1.1389765944272081,2002-01-11,DOUBLE_COST,35.2,35.2085,35.1064,34.206879,1.012636242496181
2002-01-11 09:35:00,2002-01-11 09:35:00,35.2085,35.157868187875195,0.05063181212480905,35.157868187875195,SL,-0.9999999999999342,0.2779531888545479,-1.277953188854482,2002-01-11,HARD_STRESS,35.2,35.2085,35.1064,34.206879,1.012636242496181
2002-01-14 09:35:00,2002-01-14 09:35:00,34.5871,34.536649388741246,0.050450611258751256,34.536649388741246,SL,-1.0000000000000444,0.06850635469431593,-1.0685063546943603,2002-01-14,SOURCE_COST,34.4679,34.5871,34.6297,34.2050915,1.009012225175025
2002-01-14 09:35:00,2002-01-14 09:35:00,34.5871,34.536649388741246,0.050450611258751256,34.536649388741246,SL,-1.0000000000000444,0.13701270938863186,-1.1370127093886762,2002-01-14,DOUBLE_COST,34.4679,34.5871,34.6297,34.2050915,1.009012225175025
2002-01-14 09:35:00,2002-01-14 09:35:00,34.5871,34.536649388741246,0.050450611258751256,34.536649388741246,SL,-1.0000000000000444,0.2740254187772637,-1.2740254187773081,2002-01-14,HARD_STRESS,34.4679,34.5871,34.6297,34.2050915,1.009012225175025
2002-12-02 09:35:00,2002-12-02 09:35:00,24.2782,24.23755064302869,0.040649356971309336,24.23755064302869,SL,-0.9999999999999618,0.059675914033857316,-1.0596759140338192,2002-12-02,SOURCE_COST,24.1931,24.2782,23.8441,23.842493000000005,0.8129871394261866
2002-12-02 09:35:00,2002-12-02 09:35:00,24.2782,24.23755064302869,0.040649356971309336,24.23755064302869,SL,-0.9999999999999618,0.11935182806771463,-1.1193518280676764,2002-12-02,DOUBLE_COST,24.1931,24.2782,23.8441,23.842493000000005,0.8129871394261866
2002-12-02 09:35:00,2002-12-02 09:35:00,24.2782,24.23755064302869,0.040649356971309336,24.23755064302869,SL,-0.9999999999999618,0.23870365613542927,-1.238703656135391,2002-12-02,HARD_STRESS,24.1931,24.2782,23.8441,23.842493000000005,0.8129871394261866
2003-01-10 09:35:00,2003-01-10 09:35:00,22.431,22.39703661774437,0.03396338225563015,22.39703661774437,SL,-1.0000000000000415,0.06599465901296267,-1.0659946590130043,2003-01-10,SOURCE_COST,22.431,22.448,22.7544,22.6776145,0.679267645112603
2003-01-10 09:35:00,2003-01-10 09:35:00,22.431,22.39703661774437,0.03396338225563015,22.39703661774437,SL,-1.0000000000000415,0.13198931802592534,-1.1319893180259668,2003-01-10,DOUBLE_COST,22.431,22.448,22.7544,22.6776145,0.679267645112603
2003-01-10 09:35:00,2003-01-10 09:35:00,22.431,22.39703661774437,0.03396338225563015,22.39703661774437,SL,-1.0000000000000415,0.2639786360518507,-1.2639786360518923,2003-01-10,HARD_STRESS,22.431,22.448,22.7544,22.6776145,0.679267645112603
2003-01-13 09:35:00,2003-01-13 09:35:00,23.3248,23.290100787905487,0.03469921209451371,23.290100787905487,SL,-0.9999999999999633,0.06716997011479084,-1.0671699701147541,2003-01-13,SOURCE_COST,23.2907,23.3163,23.0183,22.636838500000003,0.6939842418902742
2003-01-13 09:35:00,2003-01-13 09:35:00,23.3248,23.290100787905487,0.03469921209451371,23.290100787905487,SL,-0.9999999999999633,0.13433994022958168,-1.1343399402295449,2003-01-13,DOUBLE_COST,23.2907,23.3163,23.0183,22.636838500000003,0.6939842418902742
2003-01-13 09:35:00,2003-01-13 09:35:00,23.3248,23.290100787905487,0.03469921209451371,23.290100787905487,SL,-0.9999999999999633,0.26867988045916336,-1.2686798804591266,2003-01-13,HARD_STRESS,23.2907,23.3163,23.0183,22.636838500000003,0.6939842418902742
2003-01-14 09:35:00,2003-01-14 09:35:00,23.0269,22.992429303055097,0.034470696944905586,22.992429303055097,SL,-0.9999999999999607,0.06675137635976384,-1.0667513763597245,2003-01-14,SOURCE_COST,22.9162,23.0609,22.8821,22.599808000000003,0.6894139388981116
2003-01-14 09:35:00,2003-01-14 09:35:00,23.0269,22.992429303055097,0.034470696944905586,22.992429303055097,SL,-0.9999999999999607,0.1335027527195277,-1.1335027527194883,2003-01-14,DOUBLE_COST,22.9162,23.0609,22.8821,22.599808000000003,0.6894139388981116
2003-01-14 09:35:00,2003-01-14 09:35:00,23.0269,22.992429303055097,0.034470696944905586,22.992429303055097,SL,-0.9999999999999607,0.2670055054390554,-1.2670055054390161,2003-01-14,HARD_STRESS,22.9162,23.0609,22.8821,22.599808000000003,0.6894139388981116
2003-03-14 09:35:00,2003-03-14 09:35:00,21.9117,21.881925457494688,0.02977454250531121,21.881925457494688,SL,-1.0000000000000107,0.07354206273645136,-1.073542062736462,2003-03-14,SOURCE_COST,21.9032,21.9372,21.767,21.178018500000004,0.5954908501062242
2003-03-14 09:35:00,2003-03-14 09:35:00,21.9117,21.881925457494688,0.02977454250531121,21.881925457494688,SL,-1.0000000000000107,0.14708412547290273,-1.1470841254729134,2003-03-14,DOUBLE_COST,21.9032,21.9372,21.767,21.178018500000004,0.5954908501062242
2003-03-14 09:35:00,2003-03-14 09:35:00,21.9117,21.881925457494688,0.02977454250531121,21.881925457494688,SL,-1.0000000000000107,0.29416825094580545,-1.2941682509458161,2003-03-14,HARD_STRESS,21.9032,21.9372,21.767,21.178018500000004,0.5954908501062242
2003-03-19 09:35:00,2003-03-19 09:35:00,22.9247,22.893739252957666,0.03096074704233554,22.893739252957666,SL,-1.0000000000000104,0.07399440199279722,-1.0739944019928076,2003-03-19,SOURCE_COST,22.8566,22.9077,22.8566,21.113960500000005,0.6192149408467108
2003-03-19 09:35:00,2003-03-19 09:35:00,22.9247,22.893739252957666,0.03096074704233554,22.893739252957666,SL,-1.0000000000000104,0.14798880398559444,-1.147988803985605,2003-03-19,DOUBLE_COST,22.8566,22.9077,22.8566,21.113960500000005,0.6192149408467108
2003-03-19 09:35:00,2003-03-19 09:35:00,22.9247,22.893739252957666,0.03096074704233554,22.893739252957666,SL,-1.0000000000000104,0.2959776079711889,-1.2959776079711993,2003-03-19,HARD_STRESS,22.8566,22.9077,22.8566,21.113960500000005,0.6192149408467108
2003-03-25 09:35:00,2003-03-25 09:40:00,22.2777,22.245216257645872,0.03248374235412707,22.245216257645872,SL,-1.0000000000000144,0.06853107590294198,-1.0685310759029565,2003-03-25,SOURCE_COST,22.2607,22.2948,22.1586,21.058033000000002,0.6496748470825414
2003-03-25 09:35:00,2003-03-25 09:40:00,22.2777,22.245216257645872,0.03248374235412707,22.245216257645872,SL,-1.0000000000000144,0.13706215180588396,-1.1370621518058983,2003-03-25,DOUBLE_COST,22.2607,22.2948,22.1586,21.058033000000002,0.6496748470825414
2003-03-25 09:35:00,2003-03-25 09:40:00,22.2777,22.245216257645872,0.03248374235412707,22.245216257645872,SL,-1.0000000000000144,0.2741243036117679,-1.2741243036117824,2003-03-25,HARD_STRESS,22.2607,22.2948,22.1586,21.058033000000002,0.6496748470825414
2003-03-27 09:35:00,2003-03-27 09:35:00,22.3799,22.34852715582731,0.0313728441726912,22.34852715582731,SL,-0.9999999999999666,0.07128526012754945,-1.071285260127516,2003-03-27,SOURCE_COST,22.3629,22.3714,22.6182,21.0326225,0.627456883453824
2003-03-27 09:35:00,2003-03-27 09:35:00,22.3799,22.34852715582731,0.0313728441726912,22.34852715582731,SL,-0.9999999999999666,0.1425705202550989,-1.1425705202550656,2003-03-27,DOUBLE_COST,22.3629,22.3714,22.6182,21.0326225,0.627456883453824
2003-03-27 09:35:00,2003-03-27 09:35:00,22.3799,22.34852715582731,0.0313728441726912,22.34852715582731,SL,-0.9999999999999666,0.2851410405101978,-1.2851410405101644,2003-03-27,HARD_STRESS,22.3629,22.3714,22.6182,21.0326225,0.627456883453824
2003-03-28 09:35:00,2003-03-28 09:35:00,22.2862,22.25542628755393,0.030773712446070408,22.25542628755393,SL,-0.9999999999999893,0.07236960175931194,-1.0723696017593012,2003-03-28,SOURCE_COST,22.2522,22.2862,22.4565,21.022152000000002,0.6154742489214081
2003-03-28 09:35:00,2003-03-28 09:35:00,22.2862,22.25542628755393,0.030773712446070408,22.25542628755393,SL,-0.9999999999999893,0.14473920351862388,-1.1447392035186132,2003-03-28,DOUBLE_COST,22.2522,22.2862,22.4565,21.022152000000002,0.6154742489214081
2003-03-28 09:35:00,2003-03-28 09:35:00,22.2862,22.25542628755393,0.030773712446070408,22.25542628755393,SL,-0.9999999999999893,0.28947840703724775,-1.2894784070372372,2003-03-28,HARD_STRESS,22.2522,22.2862,22.4565,21.022152000000002,0.6154742489214081
2003-04-02 09:35:00,2003-04-02 09:35:00,22.2522,22.222710668278417,0.02948933172158043,22.222710668278417,SL,-1.0000000000000409,0.07540847498373703,-1.0754084749837778,2003-04-02,SOURCE_COST,22.1841,22.2437,21.6478,20.991208999999998,0.5897866344316086
2003-04-02 09:35:00,2003-04-02 09:35:00,22.2522,22.222710668278417,0.02948933172158043,22.222710668278417,SL,-1.0000000000000409,0.15081694996747405,-1.150816949967515,2003-04-02,DOUBLE_COST,22.1841,22.2437,21.6478,20.991208999999998,0.5897866344316086
2003-04-02 09:35:00,2003-04-02 09:35:00,22.2522,22.222710668278417,0.02948933172158043,22.222710668278417,SL,-1.0000000000000409,0.3016338999349481,-1.301633899934989,2003-04-02,HARD_STRESS,22.1841,22.2437,21.6478,20.991208999999998,0.5897866344316086
2003-04-07 09:35:00,2003-04-07 09:35:00,23.0864,23.05638719869085,0.03001280130915168,23.05638719869085,SL,-0.9999999999999982,0.07687184332343668,-1.076871843323435,2003-04-07,SOURCE_COST,23.0779,23.0864,22.2267,20.973800499999996,0.6002560261830335
2003-04-07 09:35:00,2003-04-07 09:35:00,23.0864,23.05638719869085,0.03001280130915168,23.05638719869085,SL,-0.9999999999999982,0.15374368664687335,-1.1537436866468715,2003-04-07,DOUBLE_COST,23.0779,23.0864,22.2267,20.973800499999996,0.6002560261830335
2003-04-07 09:35:00,2003-04-07 09:35:00,23.0864,23.05638719869085,0.03001280130915168,23.05638719869085,SL,-0.9999999999999982,0.3074873732937467,-1.3074873732937449,2003-04-07,HARD_STRESS,23.0779,23.0864,22.2267,20.973800499999996,0.6002560261830335
2003-04-14 09:35:00,2003-04-14 09:35:00,21.8436,21.813476674234547,0.03012332576545275,21.813476674234547,SL,-0.9999999999999627,0.07246390556965514,-1.072463905569618,2003-04-14,SOURCE_COST,21.7925,21.8436,21.7159,20.9411965,0.6024665153090549
2003-04-14 09:35:00,2003-04-14 09:35:00,21.8436,21.813476674234547,0.03012332576545275,21.813476674234547,SL,-0.9999999999999627,0.14492781113931028,-1.1449278111392729,2003-04-14,DOUBLE_COST,21.7925,21.8436,21.7159,20.9411965,0.6024665153090549
2003-04-14 09:35:00,2003-04-14 09:35:00,21.8436,21.813476674234547,0.03012332576545275,21.813476674234547,SL,-0.9999999999999627,0.28985562227862055,-1.2898556222785833,2003-04-14,HARD_STRESS,21.7925,21.8436,21.7159,20.9411965,0.6024665153090549
2003-04-16 09:35:00,2003-04-16 09:35:00,22.7289,22.699571392579788,0.029328607420211806,22.699571392579788,SL,-0.999999999999989,0.07744737201752165,-1.0774473720175106,2003-04-16,SOURCE_COST,22.6863,22.7289,22.3118,20.943069499999996,0.5865721484042361
2003-04-16 09:35:00,2003-04-16 09:35:00,22.7289,22.699571392579788,0.029328607420211806,22.699571392579788,SL,-0.999999999999989,0.1548947440350433,-1.1548947440350323,2003-04-16,DOUBLE_COST,22.6863,22.7289,22.3118,20.943069499999996,0.5865721484042361
2003-04-16 09:35:00,2003-04-16 09:35:00,22.7289,22.699571392579788,0.029328607420211806,22.699571392579788,SL,-0.999999999999989,0.3097894880700866,-1.3097894880700756,2003-04-16,HARD_STRESS,22.6863,22.7289,22.3118,20.943069499999996,0.5865721484042361
2003-04-17 09:35:00,2003-04-17 09:35:00,22.4395,22.410107721681232,0.029392278318768117,22.410107721681232,SL,-0.9999999999999547,0.07629488132099478,-1.0762948813209494,2003-04-17,SOURCE_COST,22.2692,22.4395,22.3118,20.9457935,0.5878455663753623
2003-04-17 09:35:00,2003-04-17 09:35:00,22.4395,22.410107721681232,0.029392278318768117,22.410107721681232,SL,-0.9999999999999547,0.15258976264198956,-1.1525897626419443,2003-04-17,DOUBLE_COST,22.2692,22.4395,22.3118,20.9457935,0.5878455663753623
2003-04-17 09:35:00,2003-04-17 09:35:00,22.4395,22.410107721681232,0.029392278318768117,22.410107721681232,SL,-0.9999999999999547,0.3051795252839791,-1.3051795252839338,2003-04-17,HARD_STRESS,22.2692,22.4395,22.3118,20.9457935,0.5878455663753623
2003-04-24 09:35:00,2003-04-24 09:35:00,23.3078,23.278892476804916,0.028907523195083735,23.278892476804916,SL,-1.000000000000007,0.08057883783818576,-1.0805788378381929,2003-04-24,SOURCE_COST,23.2907,23.3078,23.5376,20.978822499999996,0.5781504639016747
2003-04-24 09:35:00,2003-04-24 09:35:00,23.3078,23.278892476804916,0.028907523195083735,23.278892476804916,SL,-1.000000000000007,0.16115767567637151,-1.1611576756763786,2003-04-24,DOUBLE_COST,23.2907,23.3078,23.5376,20.978822499999996,0.5781504639016747
2003-04-24 09:35:00,2003-04-24 09:35:00,23.3078,23.278892476804916,0.028907523195083735,23.278892476804916,SL,-1.000000000000007,0.32231535135274303,-1.3223153513527501,2003-04-24,HARD_STRESS,23.2907,23.3078,23.5376,20.978822499999996,0.5781504639016747
2003-04-25 09:35:00,2003-04-25 09:35:00,23.2907,23.262398014175997,0.028301985824006327,23.262398014175997,SL,-0.9999999999999376,0.08224351871218999,-1.0822435187121275,2003-04-25,SOURCE_COST,23.2567,23.2737,23.461,20.9909105,0.5660397164801265
2003-04-25 09:35:00,2003-04-25 09:35:00,23.2907,23.262398014175997,0.028301985824006327,23.262398014175997,SL,-0.9999999999999376,0.16448703742437998,-1.1644870374243177,2003-04-25,DOUBLE_COST,23.2567,23.2737,23.461,20.9909105,0.5660397164801265
2003-04-25 09:35:00,2003-04-25 09:35:00,23.2907,23.262398014175997,0.028301985824006327,23.262398014175997,SL,-0.9999999999999376,0.32897407484875996,-1.3289740748486976,2003-04-25,HARD_STRESS,23.2567,23.2737,23.461,20.9909105,0.5660397164801265
2003-04-29 09:35:00,2003-04-29 10:40:00,23.5376,23.509122700998688,0.02847729900131158,23.509122700998688,SL,-1.0000000000000544,0.08260390618301242,-1.0826039061830668,2003-04-29,SOURCE_COST,23.5291,23.5461,23.4269,21.003125999999998,0.5695459800262316
2003-04-29 09:35:00,2003-04-29 10:40:00,23.5376,23.509122700998688,0.02847729900131158,23.509122700998688,SL,-1.0000000000000544,0.16520781236602483,-1.1652078123660792,2003-04-29,DOUBLE_COST,23.5291,23.5461,23.4269,21.003125999999998,0.5695459800262316
2003-04-29 09:35:00,2003-04-29 10:40:00,23.5376,23.509122700998688,0.02847729900131158,23.509122700998688,SL,-1.0000000000000544,0.33041562473204966,-1.3304156247321042,2003-04-29,HARD_STRESS,23.5291,23.5461,23.4269,21.003125999999998,0.5695459800262316
2003-05-02 09:35:00,2003-05-02 09:35:00,23.5461,23.518537844057622,0.02756215594237667,23.518537844057622,SL,-1.0000000000000073,0.0853790936065636,-1.085379093606571,2003-05-02,SOURCE_COST,23.495,23.5291,23.5632,21.043434,0.5512431188475334
2003-05-02 09:35:00,2003-05-02 09:35:00,23.5461,23.518537844057622,0.02756215594237667,23.518537844057622,SL,-1.0000000000000073,0.1707581872131272,-1.1707581872131345,2003-05-02,DOUBLE_COST,23.495,23.5291,23.5632,21.043434,0.5512431188475334
2003-05-02 09:35:00,2003-05-02 09:35:00,23.5461,23.518537844057622,0.02756215594237667,23.518537844057622,SL,-1.0000000000000073,0.3415163744262544,-1.3415163744262617,2003-05-02,HARD_STRESS,23.495,23.5291,23.5632,21.043434,0.5512431188475334
2003-05-06 09:35:00,2003-05-06 15:55:00,24.0484,24.020988498192544,0.02741150180745744,24.3719,TIME,11.801615331852755,0.08832113676242835,11.713294195090327,2003-05-06,SOURCE_COST,24.0228,24.0654,24.0399,21.070036,0.5482300361491488
2003-05-06 09:35:00,2003-05-06 15:55:00,24.0484,24.020988498192544,0.02741150180745744,24.3719,TIME,11.801615331852755,0.1766422735248567,11.624973058327898,2003-05-06,DOUBLE_COST,24.0228,24.0654,24.0399,21.070036,0.5482300361491488
2003-05-06 09:35:00,2003-05-06 15:55:00,24.0484,24.020988498192544,0.02741150180745744,24.3719,TIME,11.801615331852755,0.3532845470497134,11.448330784803042,2003-05-06,HARD_STRESS,24.0228,24.0654,24.0399,21.070036,0.5482300361491488
2003-05-09 09:35:00,2003-05-09 09:40:00,23.9207,23.893784511854598,0.02691548814540234,23.893784511854598,SL,-0.9999999999999919,0.08882336492199601,-1.0888233649219878,2003-05-09,SOURCE_COST,23.8696,23.9122,23.6823,21.109322000000002,0.5383097629080468
2003-05-09 09:35:00,2003-05-09 09:40:00,23.9207,23.893784511854598,0.02691548814540234,23.893784511854598,SL,-0.9999999999999919,0.17764672984399202,-1.1776467298439839,2003-05-09,DOUBLE_COST,23.8696,23.9122,23.6823,21.109322000000002,0.5383097629080468
2003-05-09 09:35:00,2003-05-09 09:40:00,23.9207,23.893784511854598,0.02691548814540234,23.893784511854598,SL,-0.9999999999999919,0.35529345968798404,-1.355293459687976,2003-05-09,HARD_STRESS,23.8696,23.9122,23.6823,21.109322000000002,0.5383097629080468
2003-05-12 09:35:00,2003-05-12 09:35:00,24.1761,24.149100261007842,0.02699973899215931,24.149100261007842,SL,-1.0000000000000222,0.08949197670955528,-1.0894919767095774,2003-05-12,SOURCE_COST,24.142,24.1761,24.1846,21.128092499999998,0.5399947798431861
2003-05-12 09:35:00,2003-05-12 09:35:00,24.1761,24.149100261007842,0.02699973899215931,24.149100261007842,SL,-1.0000000000000222,0.17898395341911055,-1.1789839534191326,2003-05-12,DOUBLE_COST,24.142,24.1761,24.1846,21.128092499999998,0.5399947798431861
2003-05-12 09:35:00,2003-05-12 09:35:00,24.1761,24.149100261007842,0.02699973899215931,24.149100261007842,SL,-1.0000000000000222,0.3579679068382211,-1.3579679068382433,2003-05-12,HARD_STRESS,24.142,24.1761,24.1846,21.128092499999998,0.5399947798431861
2003-05-13 09:35:00,2003-05-13 09:35:00,24.4144,24.38692702807871,0.027472971921290786,24.38692702807871,SL,-1.000000000000022,0.08881697831580254,-1.0888169783158246,2003-05-13,SOURCE_COST,24.3719,24.4144,24.5591,21.151374500000003,0.5494594384258157
2003-05-13 09:35:00,2003-05-13 09:35:00,24.4144,24.38692702807871,0.027472971921290786,24.38692702807871,SL,-1.000000000000022,0.17763395663160508,-1.177633956631627,2003-05-13,DOUBLE_COST,24.3719,24.4144,24.5591,21.151374500000003,0.5494594384258157
2003-05-13 09:35:00,2003-05-13 09:35:00,24.4144,24.38692702807871,0.027472971921290786,24.38692702807871,SL,-1.000000000000022,0.35526791326321017,-1.3552679132632321,2003-05-13,HARD_STRESS,24.3719,24.4144,24.5591,21.151374500000003,0.5494594384258157
2003-05-14 09:35:00,2003-05-14 09:35:00,24.6017,24.57482116893023,0.02687883106977001,24.57482116893023,SL,-0.9999999999999775,0.09147816183166892,-1.0914781618316465,2003-05-14,SOURCE_COST,24.5762,24.6102,24.4485,21.178743,0.5375766213954002
2003-05-14 09:35:00,2003-05-14 09:35:00,24.6017,24.57482116893023,0.02687883106977001,24.57482116893023,SL,-0.9999999999999775,0.18295632366333783,-1.1829563236633154,2003-05-14,DOUBLE_COST,24.5762,24.6102,24.4485,21.178743,0.5375766213954002
2003-05-14 09:35:00,2003-05-14 09:35:00,24.6017,24.57482116893023,0.02687883106977001,24.57482116893023,SL,-0.9999999999999775,0.36591264732667567,-1.3659126473266532,2003-05-14,HARD_STRESS,24.5762,24.6102,24.4485,21.178743,0.5375766213954002
2003-05-15 09:35:00,2003-05-15 09:35:00,24.5847,24.557886442578074,0.026813557421929302,24.557886442578074,SL,-0.9999999999999486,0.09163757286899037,-1.091637572868939,2003-05-15,SOURCE_COST,24.474,24.5762,24.3038,21.199727000000003,0.536271148438586
2003-05-15 09:35:00,2003-05-15 09:35:00,24.5847,24.557886442578074,0.026813557421929302,24.557886442578074,SL,-0.9999999999999486,0.18327514573798073,-1.1832751457379294,2003-05-15,DOUBLE_COST,24.474,24.5762,24.3038,21.199727000000003,0.536271148438586
2003-05-15 09:35:00,2003-05-15 09:35:00,24.5847,24.557886442578074,0.026813557421929302,24.557886442578074,SL,-0.9999999999999486,0.36655029147596146,-1.36655029147591,2003-05-15,HARD_STRESS,24.474,24.5762,24.3038,21.199727000000003,0.536271148438586
2003-05-16 09:35:00,2003-05-16 09:50:00,24.4485,24.422294553822493,0.02620544617750578,24.422294553822493,SL,-1.0000000000000286,0.09324549222094945,-1.093245492220978,2003-05-16,SOURCE_COST,24.457,24.4655,24.6102,21.2281595,0.5241089235501156
2003-05-16 09:35:00,2003-05-16 09:50:00,24.4485,24.422294553822493,0.02620544617750578,24.422294553822493,SL,-1.0000000000000286,0.1864909844418989,-1.1864909844419276,2003-05-16,DOUBLE_COST,24.457,24.4655,24.6102,21.2281595,0.5241089235501156
2003-05-16 09:35:00,2003-05-16 09:50:00,24.4485,24.422294553822493,0.02620544617750578,24.422294553822493,SL,-1.0000000000000286,0.3729819688837978,-1.3729819688838265,2003-05-16,HARD_STRESS,24.457,24.4655,24.6102,21.2281595,0.5241089235501156
2003-05-19 09:35:00,2003-05-19 09:40:00,24.2952,24.26946779997803,0.02573220002196966,24.26946779997803,SL,-1.0000000000000204,0.09436555708123372,-1.094365557081254,2003-05-19,SOURCE_COST,24.2782,24.2952,24.3974,21.2538255,0.5146440004393932
2003-05-19 09:35:00,2003-05-19 09:40:00,24.2952,24.26946779997803,0.02573220002196966,24.26946779997803,SL,-1.0000000000000204,0.18873111416246743,-1.188731114162488,2003-05-19,DOUBLE_COST,24.2782,24.2952,24.3974,21.2538255,0.5146440004393932
2003-05-19 09:35:00,2003-05-19 09:40:00,24.2952,24.26946779997803,0.02573220002196966,24.26946779997803,SL,-1.0000000000000204,0.37746222832493487,-1.3774622283249554,2003-05-19,HARD_STRESS,24.2782,24.2952,24.3974,21.2538255,0.5146440004393932
2003-05-20 09:35:00,2003-05-20 09:35:00,23.7079,23.680752957122454,0.02714704287754326,23.680752957122454,SL,-1.0000000000000433,0.08728142724584484,-1.0872814272458882,2003-05-20,SOURCE_COST,23.6398,23.7164,23.5802,21.269574,0.5429408575508652
2003-05-20 09:35:00,2003-05-20 09:35:00,23.7079,23.680752957122454,0.02714704287754326,23.680752957122454,SL,-1.0000000000000433,0.17456285449168968,-1.174562854491733,2003-05-20,DOUBLE_COST,23.6398,23.7164,23.5802,21.269574,0.5429408575508652
2003-05-20 09:35:00,2003-05-20 09:35:00,23.7079,23.680752957122454,0.02714704287754326,23.680752957122454,SL,-1.0000000000000433,0.34912570898337936,-1.3491257089834225,2003-05-20,HARD_STRESS,23.6398,23.7164,23.5802,21.269574,0.5429408575508652
2003-05-28 09:35:00,2003-05-28 09:35:00,24.8486,24.821165679867146,0.027434320132853265,24.821165679867146,SL,-1.0000000000000577,0.09052487074463055,-1.0905248707446882,2003-05-28,SOURCE_COST,24.823,24.8486,24.7975,21.381516500000004,0.5486864026570653
