scenario,sample,entry_model,risk_rule,target_r,dimension,group,trades,sum_net_R,mean_net_R,pos_R,neg_R,pf_net,positive_years,active_years,arch_mean_net_R,arch_pf_net,arch_trades,arch_positive_years,arch_active_years
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,LONDON->NY_PM,20,-14.748660919360873,-0.7374330459680436,1.9851563271863253,16.733817246547197,0.1186314095545615,1,12,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,LONDON->TRANSITION,2,0.6466221205056697,0.32331106025283485,0.7293044877524395,0.0826823672467698,8.820556450395191,1,2,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->ASIA_CME,21,-1.253845346981731,-0.05970692128484433,11.400201838575223,12.654047185556953,0.9009134920555029,4,11,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->LONDON,10,11.10568123040917,1.110568123040917,15.240240414611346,4.134559184202178,3.6860617385386796,4,6,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->NY_AM,57,-3.6324301556337986,-0.06372684483568068,37.662704765148746,41.29513492078255,0.9120373341169127,6,15,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->NY_PM,13,-0.8084960577599998,-0.062192004443076904,8.517716381304469,9.326212439064468,0.9133092814427567,3,8,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->TRANSITION,3,-2.9227771254575403,-0.9742590418191801,0.2438476979604314,3.1666248234179717,0.07700555372304213,1,3,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->ASIA_CME,19,-4.797879559278588,-0.2525199768041362,7.613518903161044,12.411398462439632,0.6134295765462437,3,10,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->LONDON,10,0.6759790019048406,0.06759790019048406,6.9413744524401135,6.265395450535274,1.1078908757223118,2,6,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->NY_AM,18,-4.9858071178981085,-0.27698928432767267,9.447249511838807,14.433056629736914,0.6545563946845687,3,10,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->NY_PM,4,-4.1141444986454125,-1.0285361246613531,0.0,4.1141444986454125,0.0,0,3,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->ASIA_CME,12,-3.053486436178072,-0.2544572030148393,2.928638696810694,5.982125132988767,0.48956493415033236,2,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->LONDON,2,1.9344811780578293,0.9672405890289146,2.9540890211950845,1.0196078431372553,2.897279616941332,1,2,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->NY_AM,9,-9.099723080355881,-1.0110803422617645,0.0,9.099723080355881,0.0,0,7,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->NY_PM,3,-1.7698353687564947,-0.5899451229188316,0.3085174980948326,2.0783528668513274,0.1484432711189375,1,3,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->ASIA_CME,19,-4.9516777902140445,-0.2606146205375813,5.745990294984252,10.697668085198297,0.5371254977460578,0,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->LONDON,6,0.5103271355924095,0.08505452259873492,3.7224892125377846,3.212162076945375,1.1588734078069025,2,5,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->NY_AM,12,-8.253033613294065,-0.6877528011078388,2.2859418528265394,10.538975466120604,0.21690361270648204,1,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->NY_PM,1,-1.0587947084762457,-1.0587947084762457,0.0,1.0587947084762457,0.0,0,1,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,ASIA_CME->TRANSITION,2,4.627982362736611,2.3139911813683054,4.627982362736611,0.0,inf,1,1,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,LONDON->ASIA_CME,13,0.3283152409822923,0.025255018537099407,5.608945082244432,5.28062984126214,1.062173500292878,4,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,LONDON->LONDON,29,13.923260075668619,0.4801124164023662,30.19316201725297,16.269901941584347,1.8557679158521585,6,13,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,LONDON->NY_AM,53,-9.894702119645086,-0.18669249282349218,27.937000806244566,37.83170292588965,0.7384547521154865,4,15,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,LONDON->NY_PM,17,-4.964252989627335,-0.2920148817427844,7.301029103619791,12.265282093247126,0.5952597786266575,3,11,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_AM->ASIA_CME,16,-0.21728182348976466,-0.013580113968110291,8.355491294839485,8.57277311832925,0.9746544297287887,4,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_AM->LONDON,6,1.7326538017682442,0.2887756336280407,4.825850854094469,3.093197052326225,1.560149829596278,2,5,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_AM->NY_AM,83,-21.372574068565903,-0.2575008923923603,43.299676148701124,64.67225021726705,0.6695248116964454,5,15,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_AM->NY_PM,11,-4.754135214019931,-0.4321941103654483,4.713773914741166,9.467909128761097,0.4978685209833628,2,8,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->ASIA_CME,24,-4.280867520134322,-0.17836948000559674,11.431470419384693,15.712337939519013,0.7275473874981226,4,13,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->LONDON,15,17.851239532777715,1.1900826355185143,24.09981877585678,6.248579243079065,3.85684774703782,7,10,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->NY_AM,50,1.1542757411904006,0.02308551482380801,35.74873612117287,34.594460379982465,1.033365912591552,6,15,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->NY_PM,22,-8.979569928982352,-0.4081622694991978,6.604745934926713,15.584315863909067,0.42380724265364206,2,12,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,NY_PM->TRANSITION,2,-2.1192963564285874,-1.0596481782142937,0.0,2.1192963564285874,0.0,0,2,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->ASIA_CME,22,-6.270222636599186,-0.2850101198454176,10.849715973921546,17.119938610520734,0.6337473644475605,3,8,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->LONDON,8,1.4506808358155339,0.18133510447694173,6.648114711288861,5.197433875473328,1.279114822924692,3,7,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->NY_AM,22,-10.740667616137255,-0.48821216436987525,8.832584938247377,19.573252554384634,0.45125790482219963,2,10,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->NY_PM,8,-4.39426525972844,-0.549283157466055,2.9662642647522155,7.360529524480656,0.40299604191337157,1,7,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_activation_to_entry,TRANSITION->TRANSITION,4,2.8155674002030113,0.7038918500507528,3.945578234439165,1.130010834236154,3.491628677265057,3,4,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->ASIA_CME,13,0.3283152409822923,0.025255018537099407,5.608945082244432,5.28062984126214,1.062173500292878,4,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->LONDON,29,13.923260075668619,0.4801124164023662,30.19316201725297,16.269901941584347,1.8557679158521585,6,13,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->NY_AM,53,-9.894702119645086,-0.18669249282349218,27.937000806244566,37.83170292588965,0.7384547521154865,4,15,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,ASIA_CME->NY_PM,17,-4.964252989627335,-0.2920148817427844,7.301029103619791,12.265282093247126,0.5952597786266575,3,11,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->ASIA_CME,16,-0.21728182348976466,-0.013580113968110291,8.355491294839485,8.57277311832925,0.9746544297287887,4,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->LONDON,6,1.7326538017682442,0.2887756336280407,4.825850854094469,3.093197052326225,1.560149829596278,2,5,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->NY_AM,83,-21.372574068565903,-0.2575008923923603,43.299676148701124,64.67225021726705,0.6695248116964454,5,15,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,LONDON->NY_PM,11,-4.754135214019931,-0.4321941103654483,4.713773914741166,9.467909128761097,0.4978685209833628,2,8,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->ASIA_CME,24,-4.280867520134322,-0.17836948000559674,11.431470419384693,15.712337939519013,0.7275473874981226,4,13,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->LONDON,15,17.851239532777715,1.1900826355185143,24.09981877585678,6.248579243079065,3.85684774703782,7,10,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->NY_AM,50,1.1542757411904006,0.02308551482380801,35.74873612117287,34.594460379982465,1.033365912591552,6,15,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->NY_PM,22,-8.979569928982352,-0.4081622694991978,6.604745934926713,15.584315863909067,0.42380724265364206,2,12,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_AM->TRANSITION,2,-2.1192963564285874,-1.0596481782142937,0.0,2.1192963564285874,0.0,0,2,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->ASIA_CME,22,-6.312229127950722,-0.28691950581594194,10.849715973921546,17.16194510187227,0.6321961706274135,3,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->LONDON,8,5.468721623929069,0.6835902029911336,9.598091624955913,4.129370001026842,2.3243476904634783,4,8,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->NY_AM,18,-6.622244134997365,-0.36790245194429805,8.832584938247377,15.45482907324474,0.5715097136556669,3,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->NY_PM,7,-3.2402216140288247,-0.4628888020041178,2.9662642647522155,6.20648587878104,0.47792975327526127,1,7,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,NY_PM->TRANSITION,4,2.8155674002030113,0.7038918500507528,3.945578234439165,1.130010834236154,3.491628677265057,3,4,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->ASIA_CME,19,-4.909671298862508,-0.25840375257171094,5.745990294984252,10.65566159384676,0.5392429408890334,1,9,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->LONDON,6,-3.507713652521126,-0.5846189420868543,0.7725122988707339,4.280225951391859,0.1804839995934153,1,5,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->NY_AM,16,-12.371457094433955,-0.7732160684021222,2.2859418528265394,14.657398947260495,0.1559582202170862,1,10,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->NY_PM,2,-2.212838354175861,-1.1064191770879306,0.0,2.212838354175861,0.0,0,1,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,3.0,transition:OBJECTIVE_LIQUIDITY_origin_to_entry,TRANSITION->TRANSITION,2,4.627982362736611,2.3139911813683054,4.627982362736611,0.0,inf,1,1,-0.10754390903057907,0.8444186559855085,445,7,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,contact_session,ASIA_CME,146,-95.62289194677078,-0.6549513147039094,20.3169717275413,115.93986367431206,0.17523715384566887,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,contact_session,LONDON,107,-57.55584100463528,-0.5379050561180868,16.22216981281157,73.77801081744684,0.2198781131813246,2,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,contact_session,NY_AM,330,-188.53480048262864,-0.5713175772200868,50.54260048127663,239.07740096390532,0.21140685099260925,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,contact_session,NY_PM,96,-50.07847844866354,-0.5216508171735785,15.48964508309449,65.56812353175803,0.23623743137306735,1,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,contact_session,TRANSITION,10,-3.2606475078826085,-0.32606475078826086,2.1840967035769454,5.444744211459554,0.4011385326385171,1,5,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,direction,LONG,387,-231.13967541486258,-0.5972601431908594,55.29544846267993,286.4351238775426,0.193047024799654,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,direction,SHORT,302,-163.9129839757183,-0.5427582250851599,49.46003534562101,213.37301932133929,0.23180079422850697,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,entry_session,ASIA_CME,146,-95.62289194677078,-0.6549513147039094,20.3169717275413,115.93986367431206,0.17523715384566887,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,entry_session,LONDON,105,-58.42778286409674,-0.5564550748961594,15.350227953350103,73.77801081744684,0.2080596614529504,2,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,entry_session,NY_AM,332,-187.66285862316715,-0.5652495741661662,51.414542340738095,239.07740096390532,0.21505396216223882,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,entry_session,NY_PM,95,-50.51959526878584,-0.5317852133556404,15.04852826297218,65.56812353175803,0.22950982051031854,1,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,entry_session,TRANSITION,11,-2.819530687760298,-0.2563209716145725,2.625213523699256,5.444744211459554,0.48215552866082645,2,6,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,1-3d,152,-102.25978525915697,-0.6727617451260327,19.08780192577475,121.34758718493171,0.1572985699063407,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,1-4h,21,-13.131002187796177,-0.6252858184664847,2.536635368646607,15.667637556442784,0.1619028624774066,4,13,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,12-24h,74,-27.529504125060388,-0.37202032601432955,14.480804343565236,42.01030846862564,0.344696453594952,1,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,3-7d,103,-76.2999488466122,-0.7407762023942932,12.046772752260132,88.34672159887232,0.13635789233874526,1,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,4-12h,135,-61.33944005264738,-0.45436622261220283,23.631801779515165,84.97124183216253,0.278115292538543,1,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,7-30d,96,-47.25642655415672,-0.4922544432724658,16.672970177718106,63.92939673187481,0.2608028705111347,3,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,<1h,22,-20.665693028721833,-0.9393496831237197,2.8498076186806127,23.515500647402447,0.12118847314421971,2,12,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_age_bucket,>=30d,86,-46.57085933642921,-0.5415216201910373,13.448889842140323,60.01974917856953,0.2240744092769775,4,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_source_tf,15min,343,-192.37534365643234,-0.5608610602228348,52.67491001367107,245.0502536701034,0.21495554166854353,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_source_tf,1h,144,-94.95633760876086,-0.6594190111719505,19.580542527803637,114.5368801365645,0.17095404121761815,0,15,-0.5733710586220333,0.209591390684119,689,0,15
S11_C6_PRIMARY,DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,0.5,relevant_source_tf,30min,202,-107.72097812538769,-0.5332721689375628,32.500031266826234,140.2210093922139,0.23177718808113842,2,15,-0.5733710586220333,0.209591390684119,689,0,15
