sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R,min_risk_price,min_structural_risk_price,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.0,1120,37.76785714285714,-0.024215326017746872,0.9371062075848688,-0.08805715960084438,0.7890248878651775,-0.11997807639239316,0.7235562334385798,3.7979835687468526,3.0915000000002237,0.057925723992500275,0.8629231093661929,0.006499999999959982,-98.62401875294572,-134.37544555948034
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.5,1120,37.76785714285714,-0.022581585950177282,0.9446545892293913,-0.0864234195332748,0.8048819088949428,-0.11834433632482358,0.7432424973210606,3.7979835687468526,3.0915000000002237,0.057925723992500275,0.8629231093661929,0.006499999999959982,-96.79422987726778,-132.5456566838024
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,2.0,1120,37.76785714285714,-0.026654938530950693,0.9362911634620489,-0.09049677211404823,0.8007910038437028,-0.12241768890559698,0.7410699405709825,3.7979835687468526,3.0915000000002237,0.057925723992500275,0.8629231093661929,0.006499999999959982,-101.35638476773401,-137.10781157426862
