sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R,min_risk_price,min_structural_risk_price,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.0,1149,38.1201044386423,-0.024017828093918003,0.9397213519890046,-0.08068984134238325,0.8114309028530095,-0.1090258479666159,0.7538081380513699,4.281499999999824,3.6464999999998327,0.051383860796451956,0.8036272457621062,0.24000000000023647,-92.71262770239835,-125.27069931364166
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.5,1149,38.1201044386423,-0.021560959979761322,0.9497111423782242,-0.07823297322822656,0.8302044028772686,-0.1065689798524592,0.7765896340772533,4.281499999999824,3.6464999999998327,0.051383860796451956,0.8036272457621062,0.24000000000023647,-89.88968623923232,-122.44775785047561
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,2.0,1149,38.1201044386423,-0.03987075445173988,0.9094093205979438,-0.09654276770020512,0.7960207814725224,-0.12487877432443775,0.745247285061078,4.281499999999824,3.6464999999998327,0.051383860796451956,0.8036272457621062,0.24000000000023647,-110.92764008753568,-143.48571169877897
