sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R,min_risk_price,min_structural_risk_price,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.0,1159,44.17601380500432,-0.02837279702587703,0.92927407056901,-0.08416478797078568,0.8044300781447372,-0.11206078344323998,0.7482506633093503,4.337364480438439,3.4601191826518516,0.050722045839634265,1.2611170604367734,0.12299999999981992,-97.5469892581406,-129.87844801071515
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.5,1159,44.17601380500432,-0.03454709285222833,0.92061012103965,-0.09033908379713697,0.8066708314572721,-0.11823507926959127,0.7554827289515145,4.337364480438439,3.4601191826518516,0.050722045839634265,1.2611170604367734,0.12299999999981992,-104.70299812088174,-137.0344568734563
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,2.0,1159,44.17601380500432,-0.029471229169781354,0.9334830837581335,-0.08526322011468998,0.82087897131019,-0.11315921558714427,0.770324229613313,4.337364480438439,3.4601191826518516,0.050722045839634265,1.2611170604367734,0.12299999999981992,-98.82007211292569,-131.1515308655002
