sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R,min_risk_price,min_structural_risk_price,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.0,1082,37.33826247689464,0.0045625237466744555,1.0123321958226488,-0.059063592456419324,0.8531808668744423,-0.09087665055796622,0.7829504555637031,3.857192660936085,3.2036470233585987,0.05703632837428746,0.8502586635015811,0.1449999999999818,-63.90680703784571,-98.32853590371946
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1.5,1082,37.33826247689464,0.013151140319052004,1.0331438172436702,-0.05047497588404177,0.8833035300628597,-0.08228803398558866,0.8174145188251706,3.857192660936085,3.2036470233585987,0.05703632837428746,0.8502586635015811,0.1449999999999818,-54.613923906533195,-89.03565277240693
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,2.0,1082,37.33826247689464,0.024728439123175756,1.0609403190861861,-0.03889767707991801,0.9121395082376414,-0.07071073518146491,0.8467706196498473,3.857192660936085,3.2036470233585987,0.05703632837428746,0.8502586635015811,0.1449999999999818,-42.08728660047129,-76.50901546634503
