timestamp,open,high,low,close,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,spread,gap_abs,gap_pct,ret1_abs,range,bid_gap_abs,ask_gap_abs
2013-09-06 12:30:00+00:00,1384.07,1387.095,1383.815,1386.73,1383.713,1386.723,1383.463,1386.353,1384.427,1387.467,1384.167,1387.107,0.7539999999999054,15.434999999999945,0.011277659858179825,0.013221202146664446,3.2799999999999727,15.379999999999882,15.490000000000009
2013-12-06 13:30:00+00:00,1213.534,1217.2935,1212.6660000000002,1216.2925,1212.268,1216.964,1211.67,1215.983,1214.8,1217.623,1213.662,1216.602,0.6190000000001419,14.837999999999965,0.012079402656524216,0.009833747431559847,4.627499999999827,15.604000000000042,14.072000000000116
2013-05-19 22:21:00+00:00,1352.5320000000002,1352.993,1352.5,1352.8215,1352.316,1352.738,1352.252,1352.595,1352.748,1353.248,1352.748,1353.048,0.4529999999999745,12.501999999999953,0.009158746229031622,0.008946663599588067,0.49299999999993815,12.248000000000047,12.755999999999858
2013-08-02 12:30:00+00:00,1297.815,1303.341,1297.5725,1302.818,1297.142,1302.738,1297.001,1302.045,1298.488,1303.944,1298.144,1303.591,1.5459999999998215,10.996499999999969,0.008545494178083365,0.012433377356635633,5.768499999999904,10.894999999999982,11.097999999999956
2013-02-01 13:30:00+00:00,1672.99,1673.0635,1669.4405,1671.5515,1672.68,1672.728,1668.934,1671.37,1673.3,1673.399,1669.947,1671.733,0.3630000000000564,10.240000000000009,0.006158472410163891,0.0052933393474665635,3.6230000000000473,10.240000000000009,10.240000000000009
2013-04-05 12:30:00+00:00,1562.955,1567.2255,1562.905,1563.671,1562.65,1567.0,1562.6,1563.413,1563.26,1567.451,1563.21,1563.929,0.5160000000000764,9.460000000000036,0.006089494977454087,0.006550391214648288,4.320500000000038,9.400000000000091,9.519999999999982
2013-06-07 12:30:00+00:00,1399.92,1404.125,1399.32,1404.125,1399.44,1403.69,1398.84,1403.69,1400.4,1404.56,1399.8,1404.56,0.8699999999998909,9.324999999999818,0.006617018332511252,0.0036331510844458403,4.805000000000064,9.349999999999909,9.299999999999955
2013-09-15 22:00:00+00:00,1335.505,1335.505,1332.42,1333.89,1335.043,1335.043,1332.003,1333.483,1335.967,1335.967,1332.837,1334.297,0.8140000000000782,9.1550000000002,0.006902401326950051,0.005684774003845261,3.0850000000000364,8.89799999999991,9.412000000000035
2013-04-15 22:00:00+00:00,1356.6,1359.0500000000002,1355.985,1358.2,1356.052,1358.852,1355.452,1357.952,1357.148,1359.248,1356.518,1358.448,0.4960000000000946,8.920999999999822,0.006619528834388472,0.00780675516944318,3.065000000000282,8.842999999999847,8.999000000000024
2013-07-05 12:30:00+00:00,1231.4155,1232.5335,1228.0915,1230.7575000000002,1229.991,1231.109,1227.376,1230.111,1232.84,1233.958,1228.807,1231.404,1.292999999999893,7.929499999999962,0.0063981377259761905,0.006929063335874841,4.442000000000007,8.919000000000096,6.940000000000055
2013-11-08 13:30:00+00:00,1294.2869999999998,1295.473,1293.191,1294.4845,1293.418,1294.679,1292.48,1293.752,1295.156,1296.267,1293.902,1295.217,1.4650000000001455,7.865500000000111,0.0060403831348479625,0.005888711191661455,2.2819999999999254,8.024000000000115,7.707000000000107
2013-10-22 12:30:00+00:00,1325.352,1330.1,1325.352,1329.565,1323.952,1329.603,1323.952,1329.073,1326.752,1330.597,1326.752,1330.057,0.9839999999999236,7.401000000000067,0.005615535023684543,0.008812163729911004,4.74799999999982,6.3810000000000855,8.42100000000005
2013-08-13 12:30:00+00:00,1335.091,1335.68,1331.4485,1331.92,1333.734,1334.912,1331.256,1331.679,1336.448,1336.448,1331.641,1332.161,0.4819999999999709,7.330999999999904,0.00552132915587147,0.003133096342712527,4.231500000000096,6.330999999999904,8.331000000000131
2013-07-10 22:00:00+00:00,1267.155,1268.08,1266.3085,1266.4,1266.633,1267.543,1265.68,1265.68,1267.677,1268.617,1266.937,1267.12,1.4399999999998272,7.216999999999871,0.005728059634680334,0.00512882379926638,1.7714999999998327,7.819999999999936,6.613999999999805
