timestamp,open,high,low,close,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,spread,gap_abs,gap_pct,ret1_abs,range,bid_gap_abs,ask_gap_abs
2013-09-13 05:23:00+00:00,1321.991,1321.991,1313.1745,1315.85,1321.765,1321.765,1312.392,1315.642,1322.217,1322.217,1313.957,1316.058,0.41599999999994,0.008000000000038199,6.051441793857786e-06,0.004651289448781792,8.816499999999905,0.0,0.015999999999849024
2013-11-07 12:46:00+00:00,1311.5445,1319.965,1311.158,1315.3604999999998,1311.342,1319.623,1311.042,1315.024,1311.747,1320.307,1311.274,1315.697,0.6730000000000018,0.16650000000004184,0.0001269334479927681,0.002782243954651431,8.807000000000016,0.2999999999999545,0.032999999999901775
2013-08-25 23:32:00+00:00,1401.66,1401.6785,1392.876,1393.178,1401.423,1401.423,1392.354,1392.656,1401.897,1401.934,1393.398,1393.7,1.0440000000000964,0.03899999999998727,2.7824925568315018e-05,0.006023739655727223,8.802500000000009,0.03899999999998727,0.03899999999998727
2013-11-07 12:56:00+00:00,1317.865,1326.667,1317.865,1323.3955,1317.693,1325.946,1317.693,1323.197,1318.037,1327.388,1318.037,1323.594,0.3970000000001619,0.005000000000109139,3.7940297149235425e-06,0.00420037029730036,8.801999999999907,0.009999999999990905,0.0
2013-06-26 01:05:00+00:00,1272.855,1272.8695,1264.095,1266.0055,1272.69,1272.69,1263.136,1265.603,1273.02,1273.049,1265.054,1266.408,0.8049999999998363,0.06349999999997635,4.989033946249354e-05,0.0053315880880725475,8.774499999999989,0.07799999999997453,0.04899999999997817
2013-09-27 11:07:00+00:00,1326.7669999999998,1335.5175,1326.7669999999998,1332.6,1326.703,1335.188,1326.703,1332.442,1326.831,1335.847,1326.831,1332.758,0.3160000000000309,0.0064999999997326086,4.899150976934125e-06,0.004401321866305041,8.750500000000102,0.0,0.012999999999919964
2013-10-30 18:01:00+00:00,1340.7155,1349.253,1340.5155,1345.571,1339.808,1348.473,1339.608,1344.791,1341.623,1350.033,1341.423,1346.351,1.5600000000001728,0.21749999999997272,0.00016220049771313908,0.0034587857857177884,8.737499999999955,0.22000000000002728,0.21499999999991815
2013-02-20 19:02:00+00:00,1576.5500000000002,1576.5500000000002,1567.8845,1569.5925000000002,1576.352,1576.352,1567.651,1569.352,1576.748,1576.748,1568.118,1569.833,0.4809999999999945,0.0204999999998563,1.3002907259685692e-05,0.00442606277359614,8.665500000000293,0.04099999999993997,0.0
2013-04-15 22:20:00+00:00,1360.2,1360.45,1351.811,1357.35,1359.952,1360.152,1350.706,1356.852,1360.448,1360.748,1352.916,1357.848,0.9959999999998672,0.049999999999954525,3.6760651398709346e-05,0.002058596478329733,8.639000000000124,0.0,0.10000000000013642
2013-08-11 22:36:00+00:00,1323.7125,1332.2865000000002,1323.6750000000002,1331.2890000000002,1323.413,1331.866,1323.393,1330.871,1324.012,1332.707,1323.957,1331.707,0.8360000000000127,0.012500000000045475,9.443227317402338e-06,0.005733172168920664,8.611499999999978,0.0,0.024999999999863576
2013-04-16 00:11:00+00:00,1351.25,1351.8605,1343.25,1344.0500000000002,1351.052,1351.673,1343.052,1343.652,1351.448,1352.048,1343.448,1344.448,0.7960000000000491,0.09999999999990905,7.400007400000671e-05,0.005402005402005194,8.610500000000002,0.0,0.1999999999998181
2013-09-19 07:09:00+00:00,1366.67,1375.2775,1366.67,1375.1055,1366.542,1375.137,1366.542,1375.003,1366.798,1375.418,1366.798,1375.208,0.2050000000001546,0.024999999999863576,1.8292303696043066e-05,0.006153896809456327,8.607499999999845,0.0,0.049999999999954525
