sample,entry_model,risk_rule,vol_floor_k,target_r,years,total_trades_primary,weighted_avg_gross_R_primary,weighted_avg_net_R_primary,annual_median_net_R_primary,positive_years_primary,median_annual_pf_primary,min_annual_net_R_primary,max_annual_net_R_primary,weighted_avg_net_R_spread010,weighted_avg_net_R_spread012,weighted_avg_net_R_stress,positive_years_stress,median_annual_pf_stress,gate_1,gate_2,gate_3,gate_4,gate_5,gate_6,gate_7,gate_8,survives_vantage_gate
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,1.0,15,28957,0.02878647461280984,-0.0009669615569442416,0.0092033972379649,9,1.021102163800205,-0.1005815874612217,0.0811563744295013,0.0031542813939502124,-0.005931151295177038,-0.04524711928891017,3,0.9199204505872226,True,False,True,False,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,1.0,15,28957,0.03181262533638249,-0.0012291452758665697,0.0027240358696744,8,1.0061246050695312,-0.1050314217772944,0.1049874652185463,0.002428991451730202,-0.006294719809115806,-0.04987940876596528,3,0.9062551007839698,True,False,True,False,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,2.5,15,28957,0.03169377793804112,-0.0013479926742078954,-0.0069980128381948,7,0.9864098766026116,-0.0931109013153003,0.0924474574671434,0.0013716298148958531,-0.006934975478719127,-0.05306063174982558,3,0.8892908587360204,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,15,21752,0.027079716844303686,-0.0016552494037522765,0.0136650691901253,10,1.0282031998242809,-0.0997209398910719,0.0788505551267004,0.004276100698309155,-0.006126518696708222,-0.04589332911801429,3,0.9307552549815794,True,False,True,True,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,1.0,15,28957,0.033243347069806375,-0.0028017413634763067,0.0097346282125222,9,1.0225420411087442,-0.1057151754893688,0.1105135651188033,0.001971480611853152,-0.008201089150878912,-0.05319707722340927,2,0.8983048922759864,True,False,True,False,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,15,21752,0.025892459113083292,-0.002842507134972671,0.0123219096553994,10,1.028711687801257,-0.1045819531428224,0.0692866539861582,0.0026180863372620372,-0.007040181985305513,-0.04635894445936739,3,0.936623891166655,True,False,True,True,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,0.5,15,28957,0.02971934891375541,-0.0033224216984936244,-0.0046561713858195,6,0.9842794332896098,-0.1095872478741228,0.0894773087025518,0.0005496055837981607,-0.007655586543773769,-0.05073103959111385,3,0.8446536102588401,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,0.5,15,28957,0.022786026372065057,-0.0036958990421995025,-0.0005270837224142,7,0.9982015193209453,-0.0957255495539258,0.074110552923094,0.00033527383370160826,-0.007664265293018757,-0.044069212948820054,3,0.8704660789016034,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,3.0,15,28957,0.028715513943891737,-0.0043262566683573015,0.0023517228892593,8,1.0040459974208933,-0.1038383222300987,0.082442316720115,0.00025302304588453267,-0.01028907736974428,-0.055051622636414124,3,0.903417241957298,True,False,True,False,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,1.5,15,28957,0.02445629941139484,-0.005297136758359215,-0.0027657790306038,7,0.99451121123535,-0.0940457943117242,0.058394706404531,-0.0007707735802706115,-0.010422481640555464,-0.050000555969598195,3,0.9031924710775046,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,1.0,15,28957,0.020880546149718633,-0.0056013792645459295,0.0103134367776945,8,1.0245713401593568,-0.0898357199659529,0.0549128033508382,-0.0003332187064291158,-0.00951929237937441,-0.047653336799564495,3,0.9101309177885752,True,False,True,False,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,STRUCTURAL,,0.5,15,21752,0.02220274021957758,-0.006532226028478367,-3.3666744094430825e-05,7,0.999892959659174,-0.1039808909258842,0.0598795134189174,-0.0018721846129357092,-0.009571965992832684,-0.046081166177444025,3,0.8885759712102155,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,2.0,15,28957,0.021348499700685863,-0.008404936469068203,0.0003987425631383,8,1.0007500160395602,-0.1006429361567769,0.0574357771764756,-0.0037909182384388037,-0.01342236220172232,-0.05338887886459677,3,0.8997097087808794,True,False,True,False,True,False,False,False,False
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,15,1045,0.017008303292777725,-0.00873145048328426,-0.0390393243527007,6,0.9386104807552604,-0.407978548639296,0.3166540417379112,-0.02036943749915889,-0.015112185126385468,-0.05180889047469345,5,0.8596939036375306,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,3.0,15,28957,0.020439069723789876,-0.009314366445964178,0.0112000610346701,8,1.0205707428546424,-0.10273939024698,0.0444875141033695,-0.004678114811083659,-0.014124146472979783,-0.053531105752676465,2,0.9263179859874744,True,False,True,False,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,2.0,15,28957,0.016764035726693462,-0.009717889687571118,-0.0042558203171946,7,0.991458566766942,-0.091766130885861,0.0381664658235564,-0.005420794279505476,-0.014255905256984907,-0.05186421308500503,0,0.9031505851575544,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,2.5,15,28957,0.019958084727202008,-0.009795351442552036,-0.0067131471428417,7,0.9876173206817488,-0.0939259368665395,0.0451083678582923,-0.00633662376117107,-0.014669679492987283,-0.0536373082874342,3,0.902821598768952,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,2.5,15,28957,0.015853275530067577,-0.010628649884196994,-0.00184650602023,7,0.9963544158538646,-0.0836758435456791,0.0316023237081753,-0.005883564410817229,-0.015258578792473783,-0.051796815362806475,0,0.9185919721588958,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,0.5,15,28957,0.024386871968275218,-0.01165821646500744,-0.0131625016561675,5,0.958203382400566,-0.1076488450918334,0.0779291655193352,-0.006698656258744148,-0.01619512394876043,-0.060307945601834737,2,0.8151445843789411,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,3.0,15,28957,0.014700940648254775,-0.011780984766009793,0.0002216135018687,8,1.000406474820943,-0.0925905604643561,0.0362403583727201,-0.007317787464730121,-0.016830605700570524,-0.053749137241740345,1,0.9244162479899892,True,False,True,False,True,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,1.5,15,28957,0.014381794450866832,-0.012100130963397735,-0.0021251416673644,6,0.9955616427392896,-0.0906839980658171,0.0427168525904388,-0.006894344737653532,-0.017063213059085206,-0.05408125536648908,2,0.9008787062134276,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,0.5,15,755,0.025743245536363906,-0.016330576416707713,-0.0226638467925406,6,0.927362032700387,-0.1617746921654612,0.12769909342196,0.0014200882189478524,-0.01945493705608968,-0.05535198671238654,5,0.8188487657779562,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.0,15,1045,0.004931879847531574,-0.02080787392853047,-0.0261548387731191,6,0.9590301241467396,-0.3148052471551668,0.2012694263532865,-0.0349838171700091,-0.02286620887531929,-0.05278184228016407,5,0.8742654734593078,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,15,1045,0.002705495788811476,-0.023034257987250548,-0.0501612480727127,6,0.9261599293611442,-0.4500654767107236,0.4320386571225174,-0.033550715756721076,-0.029959146507666293,-0.060696686099158056,6,0.8351745527117417,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,0.5,15,755,0.02574324553637362,-0.03195127192709225,-0.0360927147325732,6,0.8933463898576997,-0.2934777553822171,0.1660735750346433,-0.024613473177813136,-0.03269555861727605,-0.0817177606441707,5,0.7889011730399522,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,1.5,15,1045,-0.009540652922269053,-0.035280406698331046,-0.0762426253908088,5,0.8733198885462089,-0.3216695087353973,0.1981457372415822,-0.04661727879434126,-0.03975513404631206,-0.07202858946810811,5,0.8382813661779183,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,3.0,15,18839,-0.006579261263049685,-0.03957214039729088,-0.0409071600760364,5,0.9341847205431008,-0.1911684704576265,0.0597190816871146,-0.03518654282958976,-0.044061837999176255,-0.09341253721230551,0,0.8609946946299433,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.5,15,18839,-0.012148970021411831,-0.04514184915565304,-0.0451998542358214,5,0.9263707367635728,-0.1987891018060892,0.0399184045165717,-0.04023514020732896,-0.04924062210288597,-0.09694275068612493,0,0.8446925999413278,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.5,15,18839,-0.012758152612537313,-0.045751031746778546,-0.0446971068325454,3,0.9196911068959308,-0.1712230483706414,0.033277430613535,-0.04056241042263406,-0.05108803311996609,-0.09970153289269437,0,0.8344054529571816,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,3.0,15,12248,-0.011413862458830335,-0.04774877696137746,-0.036387912679127,5,0.9351863784857825,-0.1926987910432348,0.077275607334989,-0.04359258545853159,-0.05638904021800603,-0.10637248114259404,2,0.8537595724637709,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.0,15,18839,-0.01507088956661357,-0.048063768700854784,-0.0523704157902378,5,0.9100975152498152,-0.1867985554046821,0.0284734590402752,-0.043792074475986854,-0.051829381821436996,-0.10137262511995482,0,0.8420797061391506,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.0,15,4100,-0.027604041175500024,-0.048464096119056034,-0.0374215588713858,4,0.941344237327042,-0.1816816659777951,0.0606966067280124,-0.0463306560493794,-0.05176192560582808,-0.08225566616764486,1,0.8835585134708088,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.0,15,18839,-0.01569022023173864,-0.04868309936597984,-0.0319355572579141,3,0.9337097974418236,-0.1809735663252649,0.0189068099473243,-0.04288911137300522,-0.05471958525423468,-0.10366067207018381,0,0.8243985067519993,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,,0.5,15,4100,-0.028259548169427436,-0.049119603112983475,-0.0427539897029324,1,0.8794048368456902,-0.1471672313904621,0.0513393318270164,-0.04862225638073341,-0.052697087050303244,-0.08062340585257617,1,0.7999894868435238,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,1.0,15,1045,-0.023989744600470257,-0.04972949837653224,-0.0964549050594966,6,0.8199804495211412,-0.3052596311499178,0.1725837053581725,-0.05885016626013725,-0.052910646216624446,-0.0752853315730941,5,0.7691826672018846,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.0,15,499,0.004668999788021109,-0.049855896428745536,0.0309939407791766,8,1.0464180212642005,-0.3890819395676306,0.2416701282777321,-0.036372969474068303,-0.05769643201815979,-0.1582056409791345,6,0.8847542246309816,True,False,True,False,True,False,False,False,False
MEMORY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,15,386,-0.01330171686222524,-0.05153698376395452,-0.1073867039326582,6,0.8365135995277617,-1.033891960944438,0.4955495315502282,-0.03859154925568908,-0.04781320087891034,-0.10735807671210779,6,0.7977975606903103,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,15,4100,-0.031183585001836316,-0.05204363994539237,-0.0773544244819097,6,0.8743696185068061,-0.1754173991176489,0.1113838211556739,-0.051300305407076786,-0.05543056033472894,-0.0838978782548022,3,0.8610693560811329,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.5,15,12248,-0.01682018102209394,-0.05315509552464108,-0.039543989221019,5,0.9275598439984176,-0.1999141570903257,0.0692382707855315,-0.04819162655349808,-0.0609635528095353,-0.11027610733387713,2,0.8417292642276568,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,0.5,15,1045,-0.02778508935269491,-0.05352484312875688,-0.0570602733591142,3,0.8351171122181534,-0.4717256825705859,0.0316179441272967,-0.0626598073718677,-0.05547132236717812,-0.07968258582537038,2,0.7255606508114866,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.0,15,12248,-0.017240694446644434,-0.053575608949191555,-0.0539498248339326,5,0.8998464416977444,-0.193132068007485,0.0378979737501407,-0.048449965824429536,-0.060688943004877344,-0.1101217666707356,1,0.8254083999655586,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,,1.5,15,4100,-0.03313137608985683,-0.05399143103341285,-0.0247280542572305,5,0.955052417488739,-0.1808676086575709,0.070452965493004,-0.05196437491143695,-0.05599128922018928,-0.08661123511987172,1,0.8788862995932276,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.5,15,12248,-0.018283379185678756,-0.054618293688225836,-0.0372087039871974,3,0.9264394313514704,-0.1825082474345531,0.0558787571054301,-0.04883215847833949,-0.06149067571354205,-0.10867532133033493,1,0.7963678248435019,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,15,4100,-0.03884186513350649,-0.059701920077062536,-0.0634712415012459,4,0.897088522310635,-0.1712491642340567,0.0854317058464063,-0.057808091195236104,-0.06285786386904803,-0.08898114858564585,3,0.8469521881538163,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,15,386,-0.02159830272051203,-0.05983356962224128,-0.1075320192163449,6,0.8412646196455661,-1.033891960944438,0.5425185722792161,-0.06103041033680549,-0.05660351803931587,-0.12133531831719033,5,0.8272481898078048,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,STRUCTURAL,,1.0,15,4100,-0.03961379940153748,-0.06047385434509353,-0.0635622580091454,4,0.8741224023948013,-0.1454480125419905,0.0661522776986172,-0.05936412122751557,-0.06450108700772578,-0.08961530040743054,1,0.8309328982951459,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.0,15,12248,-0.024319150953369208,-0.060654065455916284,-0.0510737248127987,2,0.8831955899168663,-0.1934679396510928,0.0135489506670398,-0.05504154543562012,-0.06655972499185632,-0.11142805219610939,0,0.7797021518793026,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,0.5,15,18839,-0.034860399383761356,-0.06785327851800256,-0.0696142534172597,0,0.8096291841273938,-0.1727699183556205,-0.0092058998416651,-0.06246372151729255,-0.07299116777807038,-0.11827531021712408,0,0.7152275451524052,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,,1.5,15,446,-0.033507406964959754,-0.0692048357717986,-0.0430485744088644,6,0.9288681386593178,-0.3494283287451127,0.4035247755469905,-0.0636124857556142,-0.07478609883149025,-0.14875268342302195,2,0.7971927230151742,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,3.0,15,4569,-0.04248779199942498,-0.07554233006000971,-0.1064203982313154,4,0.8426535954091617,-0.2733582520408807,0.2482771547767169,-0.07197760937670042,-0.08804058673357347,-0.13363727233798686,3,0.779419024485373,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,0.5,15,12248,-0.0430490113670999,-0.079383925869647,-0.0738109876406403,0,0.7861572834671943,-0.1735658687750113,-0.0089410198553097,-0.074389187125918,-0.08443478023304549,-0.12254318865654662,0,0.6913339931574233,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,3.0,15,499,-0.024941562040244634,-0.07946645825701128,-0.0231849049189878,7,0.9689299726336992,-0.5476189568288051,0.200749488956795,-0.06745214619594195,-0.06951980932053933,-0.12924738446257653,3,0.8921276436033505,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,CLEAN_REJECTION,STRUCTURAL,,3.0,15,4698,-0.049218720008101305,-0.08105336790739223,-0.0835445128542733,4,0.8785832689270718,-0.3559192870807122,0.1057789873475468,-0.06586657688337665,-0.07674887504547005,-0.10989473541598847,3,0.8179691098171399,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.5,15,4698,-0.052873804354184234,-0.08470845225347516,-0.0855877653969324,3,0.873891111255218,-0.3173540610012376,0.0778383360823018,-0.06924883009843358,-0.08026021752550638,-0.11388163439208229,1,0.827275840598309,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,3.0,15,6982,-0.0616813574487444,-0.08630122589867496,-0.1083620147210951,2,0.8336544973974747,-0.2811810019105937,0.0380328572927307,-0.08422253133838531,-0.08990344462921541,-0.12645871918938595,1,0.7694399950283077,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,2.0,15,6982,-0.0619161886207585,-0.0865360570706891,-0.1218086825426703,2,0.8015420903097222,-0.2412164862006728,0.0408943991160439,-0.08288285249687533,-0.09129797972480065,-0.12607141813235828,1,0.7575036450344668,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,0.5,15,6982,-0.05955977715871956,-0.08825449486618478,-0.1011151467652535,1,0.7349989417719133,-0.24759395184503,0.059918747166951,-0.08426171731900933,-0.09262247674491925,-0.13506039708653614,0,0.632999114092131,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.5,15,4569,-0.05544077147076015,-0.08849530953134487,-0.0962200027756543,2,0.8637319924776156,-0.2864842611159657,0.1930563859238331,-0.0837414406848733,-0.09838670964946895,-0.14238159599966826,1,0.776937170898852,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,0.5,15,6982,-0.057117136227137995,-0.09075944223701882,-0.1186695711960064,0,0.699531522362757,-0.2963918198536794,-0.003860157754481,-0.08605750436739147,-0.09556704982129252,-0.14571434184894966,0,0.5835911092448517,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,2.5,15,6982,-0.06653544617211352,-0.09115531462204408,-0.1224686436944868,2,0.8049625014663553,-0.2885853548306482,0.0243985448816359,-0.08985023061022702,-0.09497783784881024,-0.12851464017130573,1,0.7477324110247644,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,0.5,15,6982,-0.06681287946829152,-0.09143274791822208,-0.1004870680072609,1,0.7268999290880265,-0.2107069886827971,0.0272704259464107,-0.08806360750254917,-0.09509685411060823,-0.13097142182715443,1,0.6252273792673224,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,3.0,15,6982,-0.06422172753771993,-0.09291644524518514,-0.1205230472646109,2,0.8240144864877458,-0.3320982383265624,0.0438843140344201,-0.08958545745442154,-0.0964134248514752,-0.13660744335328037,0,0.783823165765158,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,15,2923,-0.04724134603137258,-0.0941067233959366,-0.1108835545316238,4,0.8440238648680102,-0.3074758509478879,0.1282806902460228,-0.09619320798273158,-0.09777948241991864,-0.1542281441064631,3,0.7776266939877013,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,2.5,15,6982,-0.0661501935144865,-0.09484491122195172,-0.1323633613122643,2,0.8057595386172051,-0.2775342044537058,0.0677909480629833,-0.0937194076576495,-0.09776837043025303,-0.1391932899456826,1,0.7558986728182474,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,1.5,15,6982,-0.07032115955803736,-0.09494102800796793,-0.1263829710286633,1,0.7857761529797824,-0.2339045511274526,0.0104880051192006,-0.0932934223700662,-0.09922870618198416,-0.1316930490278851,0,0.7169149369786274,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,2.0,15,6982,-0.06738998722255432,-0.09608470493001954,-0.1184352132880311,2,0.8186946342596924,-0.2648282964605084,0.0625064515494648,-0.09225980265947546,-0.10100734295073904,-0.1428601799141034,0,0.7406763945490473,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.0,15,4569,-0.06563723151235534,-0.09869176957294006,-0.1210946651038934,2,0.814035110547764,-0.2969621675936656,0.2555692088129885,-0.09464922975614906,-0.10714225329757637,-0.1511355746316029,1,0.7720995731206132,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,CLEAN_REJECTION,STRUCTURAL,,2.0,15,4698,-0.06690867440924197,-0.09874332230853299,-0.0986484227432789,2,0.8475489375770319,-0.289509355695728,0.1891010161276705,-0.0792653090883771,-0.09613111115376805,-0.12409625414462552,1,0.7904012531251275,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,1.5,15,6982,-0.07092420798863679,-0.09961892569610198,-0.1279835070390978,1,0.7929995055277191,-0.2432853308252935,0.0576470003144296,-0.09691271594273956,-0.10372704300825011,-0.13984274842879213,0,0.7406975456278617,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,15,386,-0.06149252110843697,-0.09972778801016621,-0.2081516962551612,7,0.704245627402368,-1.033891960944438,0.3514844978169315,-0.1001737042640075,-0.09627727375095242,-0.15204216562188552,4,0.7241963943239675,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,,1.0,15,446,-0.06521984500717014,-0.10091727381400901,-0.1146007824654731,7,0.7590409974102765,-0.3997992136221623,0.2368581088803253,-0.09986171949849174,-0.09598903610060464,-0.14645174685895151,3,0.7349866361714107,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.0,15,4569,-0.06805466654741786,-0.1011092046080026,-0.1441706883868634,3,0.7419302204513298,-0.3255974550902773,0.162988859810656,-0.09844959191443106,-0.10690544200761891,-0.15068164712405535,1,0.6390505261428341,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,CLEAN_REJECTION,STRUCTURAL,,0.5,15,4698,-0.0693575929627481,-0.10119224086203907,-0.1346540378999765,1,0.6688671245410077,-0.286332294218421,0.0395687677240694,-0.08600980042185763,-0.09746139436319674,-0.1336657344197407,0,0.5949673077217446,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,,2.0,15,446,-0.06711956026812314,-0.10281698907496199,-0.1017552880461102,4,0.8337575761933428,-0.5268476835838226,0.4962099919286264,-0.09587999348769488,-0.09630412448619201,-0.15105956380167868,3,0.8058288196883657,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,2.5,15,499,-0.049830351217930224,-0.10435524743469682,-0.0196879584312657,6,0.9726254998207308,-0.598901008110861,0.1786774599449865,-0.09438340814931118,-0.09528410776285273,-0.15682979459973997,3,0.8998961092758684,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,1.5,15,2923,-0.05804934311317243,-0.10491472047773644,-0.1212451772640311,3,0.8071331601733683,-0.2888196956748757,0.0601606992550077,-0.1055305042918459,-0.11662950996475939,-0.17031713006202878,0,0.7273998041509413,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.5,15,499,-0.051395892845207174,-0.10592078906197379,-0.0248015232423861,6,0.9597744332509344,-0.3723154816246973,0.1134650000725977,-0.08343395262678177,-0.1084750233581408,-0.16518864367562563,4,0.9177220878369178,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,0.5,15,6982,-0.06706454799025956,-0.10660566335619544,-0.1250440889461988,1,0.6852871264403138,-0.3010593736830678,0.0340233433488608,-0.1027404946415099,-0.11364334313695416,-0.1655335964226502,0,0.5436672142647111,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,2.5,15,6982,-0.07334198572455276,-0.10698429173443362,-0.1517009035162745,1,0.7779788074729415,-0.3320889303507041,0.0150884752142576,-0.10595745713028301,-0.11107239028263514,-0.15370078075313454,0,0.7321581794948145,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,0.5,15,4569,-0.0739463439297494,-0.10700088199033411,-0.12608072273028,1,0.6867904315433702,-0.2969973205637766,0.0058255775701851,-0.10317235958773151,-0.11055812122813868,-0.14866177283123574,0,0.5705981002339718,True,False,False,False,False,False,False,False,False
