year,scenario,scenario_role,spread_usd,commission_rt_usd,sample,entry_model,risk_rule,vol_floor_k,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R,pf_net,median_risk_price,min_risk_price,median_entry_delay_minutes,sum_net_R
2012,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,889,35.43307086614173,30.483689538807653,34.08323959505062,0.0,0.0580092249074274,1.1641751753738474,0.0355916468444665,1.098058141858323,3.150000000000091,0.4695000000001528,1.0,31.6409740447308
2013,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,824,37.62135922330097,25.364077669902912,37.01456310679612,0.0,0.1137527593245507,1.363898453301126,0.0928426248679986,1.2889758955831891,3.574672918732631,0.4330000000002201,1.0,76.50232289123092
2014,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,804,33.83084577114428,29.97512437810945,36.19402985074627,0.0,0.0466829678940503,1.1328020418791738,0.0149118008164209,1.0407050756284115,2.313609360071837,0.3869999999999436,1.0,11.989087856402424
2015,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,833,36.97478991596639,30.4921968787515,32.53301320528211,0.0,0.0769675092219971,1.220695331084534,0.0469978633856722,1.129905328791239,2.430500000000165,0.4500000000000455,1.0,39.14922020026496
2016,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,981,37.20693170234455,33.43527013251784,29.357798165137616,0.0,0.0436992305182292,1.1169856965301312,0.0144298662890817,1.0372673519383715,2.4850000000001278,0.4509999999997944,1.0,14.155698829589165
2017,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,936,32.47863247863248,32.37179487179488,35.14957264957265,0.1068376068376068,0.0061329715028005,1.0163717340867122,-0.0298407586128371,0.9238703342951632,1.9465000000000143,0.3849753379145113,1.0,-27.93095006161561
2018,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,1020,34.6078431372549,34.705882352941174,30.686274509803923,0.0,0.0024156297049845,1.006094548944509,-0.0356985557232531,0.9141288171819356,1.7647500000000491,0.3924999999999272,1.0,-36.41252683771823
2019,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,931,30.82706766917293,36.51987110633727,32.6530612244898,0.0,-0.0541369207178088,0.8697400507115837,-0.087135792337087,0.7988563640964859,2.2035000000000764,0.4584999999999581,1.0,-81.12342266582804
2020,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,866,36.60508083140878,34.06466512702079,29.330254041570434,0.0,0.0204078566239824,1.0528218297203211,0.0028103976988494,1.0071214227139969,4.284211519954965,0.4949999999998908,1.0,2.433804407203647
2021,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,999,36.33633633633634,30.23023023023023,33.43343343343344,0.0,0.0591490720457447,1.1667592494895571,0.0382729481903981,1.1052299326412924,3.6109592914408495,0.3949999999999818,1.0,38.23467524220776
2022,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,906,36.42384105960264,32.671081677704194,30.90507726269316,0.0,0.051361278203915,1.1394335115340968,0.0313794213560173,1.0831240683023702,3.7842299011077785,0.4849999999998999,1.0,28.42975574855176
2023,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,935,38.82352941176471,31.22994652406417,29.94652406417112,0.106951871657754,0.0778682781974819,1.2163986245502334,0.0560741345611569,1.1518452788839837,3.4644351434656078,0.5014999999998508,1.0,52.42931581468171
2024,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,1004,34.76095617529881,27.78884462151394,37.45019920318725,0.099601593625498,0.0619691777527807,1.1824720326702824,0.0463190872432255,1.1336595198437007,4.751564288370446,0.6765258747423104,1.0,46.50436359219843
2025,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,1032,39.43798449612403,31.1046511627907,29.457364341085277,0.0,0.0957130171970794,1.271988591004776,0.0856764447656068,1.2405593643260104,7.866838850712156,0.8974554141404951,1.0,88.4180909981063
2011,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,932,36.26609442060086,33.047210300429185,30.68669527896996,0.0,0.0241467817326611,1.0630105053851415,-0.0041069734949632,0.9896405222477964,3.8124999999998863,0.6219999999998436,1.0,-3.827699297305795
2012,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,889,32.8458942632171,31.046119235095617,36.107986501687286,0.0,0.0270544448916377,1.0748285962158246,-0.0045065973187873,0.9880069639746074,3.2825000000000277,0.5574999999998909,1.0,-4.006365016401933
2013,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,824,35.67961165048544,26.21359223300971,38.10679611650485,0.0,0.083548332053338,1.258360563177807,0.0541405254626839,1.1608505740366435,3.7000757656101086,0.5830000000000837,1.0,44.61179298125158
2014,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,804,30.721393034825876,30.721393034825876,38.55721393034826,0.0,0.010321041775012,1.0285945574963544,-0.0326864821453152,0.9144783004607876,2.460499999999911,0.5369999999998072,1.0,-26.279931644833432
2015,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,833,34.213685474189674,30.612244897959183,35.17406962785114,0.0,0.0443976696364623,1.1251696873662782,0.0033251019854307,1.0088995375515906,2.563999999999851,0.599999999999909,1.0,2.769809953863806
2016,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,981,33.53720693170234,34.25076452599388,32.21202854230377,0.0,0.0004552509561868,1.0011809030104677,-0.0397492825726524,0.9019576667545096,2.6304999999997563,0.600999999999658,1.0,-38.99404620377204
2017,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,936,28.846153846153843,32.585470085470085,38.56837606837607,0.1068376068376068,-0.0353765646034529,0.9078981147438052,-0.0836276344862564,0.7955988078445505,2.095749999999839,0.5324999999997999,1.0,-78.27546587913602
2018,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,1020,30.294117647058822,34.80392156862745,34.90196078431372,0.0,-0.0406321138643817,0.8990836914972425,-0.0916012942399559,0.787073576575279,1.9130875975527035,0.5424999999997908,1.0,-93.43332012475508
2019,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,931,28.4640171858217,36.30504833512352,35.23093447905478,0.0,-0.0774694146245961,0.8141907945705003,-0.1221148326402183,0.7234606267241542,2.3519999999998618,0.6084999999998217,1.0,-113.68890918804328
2020,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,866,35.21939953810623,34.29561200923787,30.484988452655887,0.0,0.0031057401064271,1.007936144720663,-0.0221771363295243,0.945065743812216,4.355007872554211,0.6449999999997544,1.0,-19.205400061368103
2021,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,999,34.63463463463464,30.83083083083083,34.53453453453454,0.0,0.0363957162853618,1.1005076869003856,0.0068189506854581,1.018154142122529,3.708499999999958,0.5449999999998454,1.0,6.812131734772663
2022,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,906,33.99558498896248,33.443708609271525,32.560706401766005,0.0,0.0212067076614461,1.0559650058450525,-0.0072326144322649,0.9815723485371832,3.857499999999845,0.6349999999997635,1.0,-6.552748675632017
2023,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,935,36.25668449197861,31.978609625668447,31.76470588235294,0.0,0.0464870990431193,1.1256163811542856,0.0157624709260604,1.0410513208804804,3.546499999999696,0.6514999999997144,1.0,14.737910315866484
2024,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,1004,33.46613545816733,28.58565737051793,37.94820717131474,0.099601593625498,0.039183035154339,1.1121261415031471,0.0164621697698879,1.0457186897272253,4.802407425020419,0.7935000000006767,1.0,16.52801844896745
2025,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,1032,38.75968992248063,31.2984496124031,29.94186046511628,0.0,0.0869137721247254,1.2448111865038216,0.0720802616729475,1.199396895528685,7.899205246896372,0.9274554141406952,1.0,74.38683004648189
2011,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,932,25.321888412017167,37.01716738197425,37.66094420600859,0.0,0.0505231783824486,1.1192351009498889,0.0301656257378081,1.069460141609483,3.65625,0.4220000000000254,1.0,28.114363187637167
2012,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,889,21.9347581552306,34.758155230596174,43.30708661417323,0.0,0.0492479227785873,1.1234571804188038,0.0264271944600965,1.0644044071285,3.1269007379930827,0.4195000000001982,1.0,23.49377587502584
2013,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,824,25.12135922330097,29.00485436893204,45.87378640776699,0.0,0.1294734766107328,1.3693529267389024,0.1081585167813895,1.2995487885286778,3.563204415542941,0.3830000000002656,1.0,89.12261782786501
2014,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,804,23.6318407960199,33.83084577114428,42.53731343283582,0.0,0.064182524158298,1.164241692687657,0.0312877006706195,1.0766899872490303,2.2757500000000164,0.3369999999999891,1.0,25.155311339178127
2015,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,833,25.45018007202881,34.81392557022809,39.73589435774309,0.0,0.097514406545729,1.2484564624334424,0.0666322299218801,1.163399469393089,2.399013468356088,0.4000000000000909,1.0,55.50464752492613
2016,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,981,24.057084607543324,37.81855249745158,38.1243628950051,0.0,0.0368296709780486,1.0874861784383898,0.0067373333003509,1.0154075899804438,2.4446383721499387,0.4009999999998399,1.0,6.609323967644254
2017,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,936,22.32905982905983,35.47008547008547,42.2008547008547,0.1068376068376068,0.0327664047036715,1.0805141233273106,-0.0046270239434965,0.989160126127422,1.9121698337743285,0.3749753379145204,1.0,-4.330894411112785
2018,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1020,21.862745098039216,37.64705882352941,40.490196078431374,0.0,0.0239853261710784,1.0563375536239934,-0.0157094807516059,0.964925601516905,1.7159999999998945,0.3424999999999727,1.0,-16.02367036663805
2019,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,931,20.30075187969925,39.41997851772288,40.27926960257787,0.0,-0.0327472054347171,0.926403437620366,-0.0669491604311161,0.8559073929884337,2.173500000000104,0.4085000000000036,1.0,-62.32966836136909
2020,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,866,24.01847575057737,38.33718244803695,37.644341801385686,0.0,0.0106336637647149,1.024581749280146,-0.0071883545429819,0.983748331275704,4.260249999999815,0.4449999999999363,1.0,-6.225115034222341
2021,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,999,24.024024024024023,34.53453453453454,41.44144144144144,0.1001001001001,0.0612892127230565,1.1533024765803792,0.0400647847181823,1.097599031770991,3.5822337321324085,0.3450000000000273,1.0,40.02471993346414
2022,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,906,23.50993377483444,37.41721854304636,39.0728476821192,0.0,0.0457303887717465,1.109612220338138,0.025481658441058,1.0595576253687764,3.761250000000132,0.4349999999999454,1.0,23.086382547598543
2023,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,935,25.56149732620321,35.82887700534759,38.6096256684492,0.0,0.0836675260125545,1.2046378414207246,0.0614668848869275,1.1463993960592107,3.4544351434656164,0.4514999999998963,1.0,57.471537369277264
2024,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1004,23.50597609561753,31.573705179282868,44.9203187250996,0.0,0.0797993019958253,1.210695380023965,0.0640282860966163,1.1655466686358678,4.741564288370682,0.6665258747425469,1.0,64.28439924100279
2025,S10_C6,sensitivity,0.1,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1032,25.87209302325581,35.46511627906977,38.66279069767442,0.0,0.102131644373813,1.2554723534796584,0.0920628847575446,1.2274573420628516,7.856838850712393,0.8874554141407316,1.0,95.00889706978612
2011,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,932,25.0,37.1244635193133,37.8755364806867,0.0,0.045367458742296,1.106755467782247,0.0251908648629973,1.0578405392397268,3.679125951619653,0.4470000000001164,1.0,23.47788605231356
2012,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,889,21.372328458942636,35.09561304836895,43.532058492688414,0.0,0.0382574482756954,1.0950574295115254,0.0156321303285284,1.0377567963955483,3.1335963234269,0.4445000000002892,1.0,13.89696386206178
2013,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,824,25.0,29.00485436893204,45.99514563106796,0.0,0.1277529233498885,1.3638457809537576,0.1066362344748006,1.2949357784628897,3.5682044155430503,0.4080000000003565,1.0,87.86825720723576
2014,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,804,23.134328358208958,33.95522388059701,42.91044776119403,0.0,0.0560154960073014,1.1427982993215908,0.0236803151467631,1.0578528948860983,2.2934999999999945,0.36200000000008,1.0,19.038973377997543
2015,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,833,25.33013205282113,34.93397358943577,39.73589435774309,0.0,0.0927430321772915,1.235465038977267,0.0623123416137048,1.152271334354599,2.40995712228937,0.4250000000001819,1.0,51.90618056421612
2016,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,981,24.057084607543324,37.71661569826708,38.226299694189606,0.0,0.0356445973663871,1.0846885768963357,0.0059553390007386,1.0136274620887342,2.466548099267129,0.4259999999999309,1.0,5.842187559724664
2017,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,936,21.688034188034187,35.68376068376068,42.62820512820512,0.1068376068376068,0.0183595760175213,1.044728415179898,-0.018319806397886,0.9574258410050588,1.935046638606309,0.3799753379146295,1.0,-17.147338788421337
2018,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1020,21.47058823529412,37.74509803921568,40.78431372549019,0.0,0.0148183658313112,1.0346288632689071,-0.0240807938367371,0.946470691199696,1.7402500000001735,0.3675000000000636,1.0,-24.56240971347185
2019,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,931,19.978517722878625,39.63480128893663,40.38668098818475,0.0,-0.0426399187596274,0.9048681751828352,-0.0762368763629862,0.8370377767442068,2.1884484442218763,0.4335000000000946,1.0,-70.97653189394022
2020,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,866,23.78752886836028,38.33718244803695,37.87528868360277,0.0,0.0092926322029245,1.0214724800140231,-0.0084188082071637,0.980972213836689,4.278144063550371,0.4700000000000273,1.0,-7.290687907403763
2021,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,999,23.72372372372373,34.73473473473474,41.54154154154154,0.1001001001001,0.0562161771106271,1.1400717847967663,0.0351617759625563,1.085335620289542,3.5948982478030302,0.3700000000001182,1.0,35.12661418659376
2022,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,906,23.399558498896248,37.30684326710817,39.29359823399559,0.0,0.0461196278815748,1.110794863826199,0.0259977083563249,1.0609135838119357,3.777610509508577,0.4600000000000364,1.0,23.553923770830394
2023,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,935,25.454545454545453,35.82887700534759,38.71657754010695,0.0,0.0824334480664327,1.2015127961962326,0.0604280624339773,1.1438772973827802,3.4594351434657256,0.4764999999999872,1.0,56.50023837576881
2024,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1004,23.40637450199203,31.573705179282868,45.0199203187251,0.0,0.0782492995837719,1.2064834044207615,0.0625351876254439,1.1616035549377262,4.746564288370337,0.6715258747422013,1.0,62.78532837594567
2025,S11_C6_PRIMARY,primary,0.11,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1032,25.87209302325581,35.46511627906977,38.66279069767442,0.0,0.1016651933573885,1.254223990843157,0.0916123988370239,1.2262754266947924,7.861838850712047,0.892455414140386,1.0,94.54399559980868
2011,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,932,24.46351931330472,37.23175965665236,38.30472103004292,0.0,0.038079081807842,1.0892766994876515,0.0180907409571532,1.0413873169411596,3.69855667391073,0.47199999999998,1.0,16.86057057206679
2012,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,889,21.25984251968504,35.09561304836895,43.64454443194601,0.0,0.0362001508614588,1.089907308801563,0.0137825727984979,1.0332835725804612,3.150000000000091,0.4695000000001528,1.0,12.25270721786468
2013,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,824,24.393203883495147,29.61165048543689,45.99514563106796,0.0,0.1114663449525316,1.3119088991641346,0.0905562104959796,1.2461347465167072,3.574672918732631,0.4330000000002201,1.0,74.61831744868721
2014,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,804,22.2636815920398,33.95522388059701,43.78109452736319,0.0,0.0454859095074684,1.1156212172169413,0.013714742429839,1.0334237569592395,2.313609360071837,0.3869999999999436,1.0,11.026652913590564
2015,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,833,25.210084033613445,34.69387755102041,40.09603841536615,0.0,0.0924473394598777,1.2357324664380154,0.0624776936235527,1.1533787970477625,2.430500000000165,0.4500000000000455,1.0,52.04391878841945
2016,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,981,23.853211009174316,37.51274209989806,38.63404689092763,0.0,0.0329852951268933,1.0784697748761851,0.0037159308977458,1.008517244382745,2.4850000000001278,0.4509999999997944,1.0,3.645328210688689
2017,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,936,21.153846153846157,35.79059829059829,43.05555555555556,0.1068376068376068,0.0085220510328513,1.0206457194889706,-0.0274516790827863,0.9365239050219648,1.9465000000000143,0.3849753379145113,1.0,-25.69477162148804
2018,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1020,20.7843137254902,37.64705882352941,41.5686274509804,0.0,0.0057244805767713,1.013339914909663,-0.0323897048514663,0.9281569789562696,1.7647500000000491,0.3924999999999272,1.0,-33.03749894849567
2019,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,931,19.656283566058004,39.20515574650913,41.13856068743287,0.0,-0.0468896435714489,0.8952076842655826,-0.0798885151907271,0.8288497412579534,2.2035000000000764,0.4584999999999581,1.0,-74.37620764256698
2020,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,866,23.78752886836028,38.33718244803695,37.87528868360277,0.0,0.0084455976214981,1.0195071754021203,-0.0091518613036348,0.9793212612336784,4.284211519954965,0.4949999999998908,1.0,-7.925511888947778
2021,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,999,23.623623623623622,34.83483483483483,41.54154154154154,0.1001001001001,0.0526455329100523,1.1307820598152063,0.0317694090547058,1.076879488305052,3.6109592914408495,0.3949999999999818,1.0,31.737639645651093
2022,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,906,23.178807947019862,37.52759381898454,39.29359823399559,0.0,0.0396167204355327,1.0946353504580486,0.019634863587635,1.045751613001367,3.7842299011077785,0.4849999999998999,1.0,17.78918641039737
2023,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,935,25.13368983957219,36.0427807486631,38.82352941176471,0.0,0.0744227350471461,1.1808913119528688,0.0526285914108211,1.124610458807923,3.4644351434656078,0.5014999999998508,1.0,49.20773296911777
2024,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1004,23.10756972111553,31.772908366533866,45.1195219123506,0.0,0.0714992735830526,1.187600375790533,0.0558491830734974,1.1435042247687264,4.751564288370446,0.6765258747423104,1.0,56.07257980579139
2025,S12_C6,sensitivity,0.12,6.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1032,25.87209302325581,35.46511627906977,38.66279069767442,0.0,0.1011952518337383,1.252967992470876,0.0911586794022657,1.225086777934724,7.866838850712156,0.8974554141404951,1.0,94.07575714313822
2011,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,932,23.390557939914164,37.01716738197425,39.59227467811159,0.0,0.0253786970255024,1.0595815560699662,-0.0028750582021219,0.9934823288847446,3.8124999999998863,0.6219999999998436,1.0,-2.679554244377645
2012,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,889,19.68503937007874,35.20809898762655,45.10686164229472,0.0,0.0117310522824778,1.0289484410682206,-0.0198299899279472,0.9530006102606504,3.2825000000000277,0.5574999999998909,1.0,-17.62886104594509
2013,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,824,22.694174757281555,29.85436893203883,47.45145631067961,0.0,0.0794422511620473,1.2186855867872393,0.0500344445713932,1.1321450191904314,3.7000757656101086,0.5830000000000837,1.0,41.228382326828026
2014,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,804,19.402985074626866,34.20398009950249,46.39303482587065,0.0,0.0041115223519709,1.0103301788443864,-0.0388960015683563,0.907792546747072,2.460499999999911,0.5369999999998072,1.0,-31.272385260958483
2015,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,833,22.689075630252105,34.093637454981994,43.21728691476591,0.0,0.0617486100515629,1.1578485060198886,0.0206760424005314,1.0500936333293562,2.563999999999851,0.599999999999909,1.0,17.223143319642666
2016,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,981,21.61060142711519,36.69724770642202,41.69215086646279,0.0,0.0119721120567343,1.0287769117640502,-0.0282324214721049,0.93558222009629,2.6304999999997563,0.600999999999658,1.0,-27.696005464135
2017,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,936,17.94871794871795,35.256410256410255,46.7948717948718,0.1068376068376068,-0.0335913990406103,0.9191446050033406,-0.0818424689234137,0.8153273083153945,2.095749999999839,0.5324999999997999,1.0,-76.60455091231529
2018,S18_C9_STRESS,stress,0.18,9.0,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,1020,17.352941176470587,37.35294117647059,45.294117647058826,0.0,-0.0395712630180915,0.9082012282940912,-0.0905404433936658,0.80374800343728,1.9130875975527035,0.5424999999997908,1.0,-92.35125226153914
