sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.5,15,53.333333333333336,46.666666666666664,0.0,13.333333333333334,-0.19999999999995524,0.5714285714286673,-0.46263210469452665,0.197904175787537,-0.5939481570418123,0.0776562442008665,0.8414999999993142,8.0,0.2614379084969451,-2.9999999999993285,-6.939481570417899,-8.909222355627184
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,15,33.33333333333333,60.0,6.666666666666667,13.333333333333334,-0.283368719037512,0.540509524902453,-0.5460008237320835,0.3079660859790717,-0.6773168760793691,0.22602862739253546,0.8414999999993142,8.0,0.2614379084969451,-4.25053078556268,-8.190012355981253,-10.159753141190537
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.5,15,26.666666666666668,66.66666666666666,6.666666666666667,13.333333333333334,-0.28336871903754235,0.5853355426677243,-0.5460008237321138,0.3695816701538687,-0.6773168760793994,0.2925861691987963,0.8414999999993142,8.0,0.2614379084969451,-4.250530785563135,-8.190012355981708,-10.159753141190992
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.0,15,26.666666666666668,66.66666666666666,6.666666666666667,13.333333333333334,-0.15003538570417868,0.7804473902236915,-0.41266749039875017,0.5235297479942735,-0.5439835427460357,0.43184424387253534,0.8414999999993142,8.0,0.2614379084969451,-2.25053078556268,-6.190012355981253,-8.159753141190535
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.5,15,26.666666666666668,66.66666666666666,6.666666666666667,13.333333333333334,-0.016702052370815058,0.9755592377796587,-0.2793341570653864,0.6774778258346784,-0.41065020941267216,0.5711023185462742,0.8414999999993142,8.0,0.2614379084969451,-0.25053078556222586,-4.190012355980796,-6.159753141190082
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,3.0,15,26.666666666666668,66.66666666666666,6.666666666666667,13.333333333333334,0.116631280962488,1.170671085335537,-0.14600082373208348,0.8314259036750131,-0.27731687607936906,0.71036039321995,0.8414999999993142,8.0,0.2614379084969451,1.7494692144373198,-2.1900123559812523,-4.159753141190536
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,804,50.24875621890548,24.62686567164179,25.12437810945274,0.0,-0.03586161493817515,0.8805242788664176,-0.12591510155254765,0.6266800764139068,-0.1709418448597339,0.5199959940714562,2.7292499999998654,1.0,0.08060837788251016,-28.83273841029282,-101.23574164824831,-137.43724326722605
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.0,804,26.741293532338307,30.970149253731343,42.28855721393035,0.0,-0.04200574051273054,0.887312823329601,-0.13205922712710302,0.6862635607949187,-0.1770859704342893,0.6026269834580865,2.7292499999998654,1.0,0.08060837788251016,-33.77261537223535,-106.17561861019084,-142.3771202291686
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.5,804,15.671641791044777,33.2089552238806,51.11940298507462,0.0,-0.047806851373246084,0.8795455417447827,-0.13786033798761857,0.693015039481968,-0.18288708129480485,0.6157928491316745,2.7292499999998654,1.0,0.08060837788251016,-38.43670850408985,-110.83971174204534,-147.0412133610231
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.0,804,8.208955223880597,34.57711442786069,57.2139303482587,0.0,-0.07813901684156568,0.8101299155389117,-0.16819250345593817,0.6393662137256814,-0.21321924676312445,0.568975276812035,2.7292499999998654,1.0,0.08060837788251016,-62.82376954061881,-135.2267727785743,-171.42827439755206
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.5,804,5.472636815920398,34.950248756218905,59.5771144278607,0.0,-0.08000059361268701,0.807353157530139,-0.1700540802270595,0.638600747818649,-0.21508082353424576,0.5690272504264091,2.7292499999998654,1.0,0.08060837788251016,-64.32047726460036,-136.72348050255584,-172.9249821215336
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,3.0,804,3.482587064676617,35.07462686567165,61.442786069651746,0.0,-0.0845687868274796,0.796960763823305,-0.1746222734418521,0.6301120638113175,-0.21964901674903836,0.5615269524466562,2.7292499999998654,1.0,0.08060837788251016,-67.9933046092936,-140.3963078472491,-176.59780946622683
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,0.5,205,50.73170731707317,43.41463414634146,5.853658536585367,0.4878048780487805,-0.18995257376700958,0.5734802265325094,-0.32285747377264823,0.3671965432488404,-0.3893099237754675,0.28290277058429436,1.708500000000413,2.0,0.12876792508044882,-38.94027762223696,-66.18578212339288,-79.80853437397084
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,1.0,205,34.146341463414636,54.63414634146342,11.219512195121952,0.0,-0.21024492081937463,0.6279171212217703,-0.3431498208250132,0.4714766004773253,-0.40960227082783257,0.4079218421726343,1.708500000000413,2.0,0.12876792508044882,-43.1002087679718,-70.34571326912771,-83.96846551970567
