sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.5,19,47.368421052631575,52.63157894736842,0.0,26.31578947368421,-0.2894736842105294,0.4499999999999943,-0.44896906368797146,0.2879657563720426,-0.5287167534266926,0.2255031983106459,1.7299377173778794,7.0,0.1271722084500596,-5.500000000000058,-8.530412210071457,-10.04561831510716
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,19,47.368421052631575,52.63157894736842,0.0,26.31578947368421,-0.05263157894736842,0.9,-0.21212695842481055,0.6635811448690785,-0.2918746481635316,0.5724440732551823,1.7299377173778794,7.0,0.1271722084500596,-1.0,-4.0304122100714,-5.545618315107101
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.5,19,31.57894736842105,68.42105263157895,0.0,26.31578947368421,-0.21052631578947584,0.6923076923076892,-0.37002169526691797,0.5432494924587555,-0.4497693850056391,0.4848423603831553,1.7299377173778794,7.0,0.1271722084500596,-4.000000000000041,-7.030412210071441,-8.545618315107143
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.0,19,15.789473684210526,84.21052631578947,0.0,21.052631578947366,-0.5263157894736842,0.375,-0.6858111689511263,0.3037688840762081,-0.7655588586898474,0.2753807114026059,1.7299377173778794,7.0,0.1271722084500596,-10.0,-13.030412210071399,-14.5456183151071
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.5,19,10.526315789473683,84.21052631578947,5.263157894736842,21.052631578947366,-0.47918018396244433,0.4309735315445974,-0.6386755634398864,0.35162064956294503,-0.7184232531786076,0.31999565974454586,1.7299377173778794,7.0,0.1271722084500596,-9.104423495286442,-12.134835705357842,-13.650041810393544
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,3.0,19,0.0,94.73684210526315,5.263157894736842,21.052631578947366,-0.8476012365940232,0.10530980581741989,-1.0070966160714654,0.08667077413911588,-1.0868443058101864,0.07919054866468903,1.7299377173778794,7.0,0.1271722084500596,-16.10442349528644,-19.134835705357844,-20.650041810393542
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,867,51.787773933102656,27.33564013840831,20.876585928489042,0.0,-0.055133347037342136,0.8286201712220603,-0.10760177997184583,0.6866638354217312,-0.13383599643909772,0.62224309850426,4.901500000000169,1.0,0.04488421911659541,-47.80061188137563,-93.29074323559034,-116.03580891269772
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.0,867,29.18108419838524,34.140715109573236,36.67820069204152,0.0,-0.0596562399521871,0.8507998193434799,-0.1121246728866908,0.7378927315646479,-0.13835888935394267,0.6869421719582267,4.901500000000169,1.0,0.04488421911659541,-51.721960038546214,-97.21209139276093,-119.9571570698683
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.5,867,19.146482122260668,37.60092272202999,43.25259515570934,0.0,-0.06494513231890348,0.8515063980390287,-0.11741356525340718,0.749507599721497,-0.14364778172065903,0.703665634824437,4.901500000000169,1.0,0.04488421911659541,-56.30742972048932,-101.79756107470402,-124.54262675181138
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.0,867,13.033448673587081,38.4083044982699,48.55824682814302,0.0,-0.05296798230355295,0.8812586614027917,-0.10543641523805666,0.779527444281589,-0.13167063170530852,0.7338213097538975,4.901500000000169,1.0,0.04488421911659541,-45.92324065718041,-91.41337201139513,-114.15843768850249
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.5,867,8.304498269896193,39.10034602076124,52.595155709342556,0.0,-0.05520959642776758,0.8783621041103723,-0.1076780293622713,0.7789176781764062,-0.13391224582952316,0.7342997354624884,4.901500000000169,1.0,0.04488421911659541,-47.86672010287449,-93.35685145708922,-116.10191713419657
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,3.0,867,6.113033448673587,39.33102652825836,54.55594002306805,0.0,-0.05655133168546704,0.8760693670886361,-0.10901976461997075,0.7774524932028037,-0.1352539810872226,0.7332354017430421,4.901500000000169,1.0,0.04488421911659541,-49.030004571299926,-94.52013592551464,-117.265201602622
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,0.5,191,60.73298429319372,36.64921465968586,2.6178010471204187,0.0,-0.07913551813663107,0.7932721335984244,-0.17039346001943564,0.5929783183177638,-0.21602243096083792,0.5051622605999715,2.7509999999999764,3.0,0.07997091966557685,-15.114883964096535,-32.54515086371221,-41.260284313520046
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,1.0,191,42.40837696335078,49.21465968586388,8.37696335078534,0.0,-0.07508675204109326,0.8542914843742592,-0.1663446939238978,0.7055996023474955,-0.21197366486530014,0.6407569978566273,2.7509999999999764,3.0,0.07997091966557685,-14.341569639848812,-31.77183653946448,-40.486969989272325
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,1.5,191,31.93717277486911,55.497382198952884,12.56544502617801,0.0,-0.05308703197191892,0.9081775738651197,-0.14434497385472347,0.7717152513840114,-0.18997394479612578,0.7121379412141375,2.7509999999999764,3.0,0.07997091966557685,-10.139623106636513,-27.569890006252184,-36.285023456060024
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,2.0,191,26.17801047120419,58.63874345549738,15.18324607329843,0.0,-0.010341901660015172,0.983033894072436,-0.10159984354281969,0.8476221034066759,-0.14722881448422198,0.7884434005792653,2.7509999999999764,3.0,0.07997091966557685,-1.9753032170628977,-19.40557011667856,-28.120703566486398
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,2.5,191,19.3717277486911,60.20942408376963,20.418848167539267,0.0,-0.0009066813837635381,0.99854993456585,-0.09216462326656812,0.8653523778846774,-0.13779359420797035,0.807191489626668,2.7509999999999764,3.0,0.07997091966557685,-0.17317614429883577,-17.60344304391451,-26.31857649372234
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,3.0,191,14.659685863874344,61.25654450261781,24.083769633507853,0.0,0.0001303144691205733,1.0002049806020081,-0.09112762741368392,0.8691262330979915,-0.1367565983550862,0.8119702328049845,2.7509999999999764,3.0,0.07997091966557685,0.0248900636020295,-17.40537683601363,-26.120510285821464
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,0.5,429,52.21445221445221,47.785547785547784,0.0,17.715617715617714,-0.21678321678321613,0.5463414634146355,-0.37616296843924285,0.32729783916037924,-0.4558528442672562,0.24102379782586086,1.53325000000018,4.0,0.14348605902493017,-92.99999999999972,-161.37391346043518,-195.5608701906529
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,429,42.65734265734265,55.71095571095571,1.6317016317016315,15.384615384615385,-0.12612868913710393,0.7743443026648591,-0.28550844079313065,0.5613061926450498,-0.365198316621144,0.47598260168229695,1.53325000000018,4.0,0.14348605902493017,-54.10920763981758,-122.48312110025306,-156.67007783047077
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,429,33.56643356643357,63.63636363636363,2.797202797202797,14.918414918414918,-0.12510474010866485,0.804586116958638,-0.2844844917646916,0.617926961399509,-0.3641743675927049,0.5430339542218,1.53325000000018,4.0,0.14348605902493017,-53.66993350661722,-122.0438469670527,-156.2308036972704
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,429,26.107226107226104,68.53146853146853,5.361305361305361,14.918414918414918,-0.14098736209724697,0.7959590028685978,-0.30036711375327374,0.6265871235904367,-0.38005698958128703,0.5587181227731427,1.53325000000018,4.0,0.14348605902493017,-60.483578339718946,-128.85749180015443,-163.04444853037214
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,429,22.144522144522146,70.3962703962704,7.459207459207459,14.918414918414918,-0.1092071704685696,0.846207781039499,-0.26858692212459634,0.6753335228396689,-0.3482767979526097,0.6069724727400522,1.53325000000018,4.0,0.14348605902493017,-46.84987613101636,-115.22378959145183,-149.41074632166956
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,429,18.414918414918414,72.72727272727273,8.857808857808857,14.918414918414918,-0.11419872973572928,0.8445015043523578,-0.27357848139175606,0.6801834089851068,-0.35326835721976935,0.61442565593309,1.53325000000018,4.0,0.14348605902493017,-48.991255056627864,-117.36516851706334,-151.55212524728105
