sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.5,12,50.0,50.0,0.0,16.666666666666664,-0.24999999999999312,0.5000000000000139,-0.5016304695356828,0.2175851292513849,-0.6274457043035276,0.11838032793199955,0.8062499999999773,8.5,0.27287139161718266,-2.9999999999999174,-6.019565634428194,-7.529348451642332
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,12,50.0,50.0,0.0,16.666666666666664,0.0,1.0,-0.2516304695356897,0.6075210074850222,-0.3774457043035346,0.46965361979658593,0.8062499999999773,8.5,0.27287139161718266,0.0,-3.019565634428276,-4.529348451642415
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.5,12,50.0,50.0,0.0,16.666666666666664,0.24999999999999303,1.499999999999986,-0.0016304695356966215,0.9974568857186598,-0.1274457043035415,0.8209269116611724,0.8062499999999773,8.5,0.27287139161718266,2.9999999999999165,-0.019565634428359457,-1.5293484516424978
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.0,12,41.66666666666667,58.333333333333336,0.0,16.666666666666664,0.25,1.4285714285714286,-0.001630469535689701,0.9977789186995882,-0.12744570430353455,0.8425557514545757,0.8062499999999773,8.5,0.27287139161718266,3.0,-0.019565634428276413,-1.5293484516424147
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.5,12,25.0,66.66666666666666,8.333333333333332,16.666666666666664,0.09889558232931421,1.1483433734939714,-0.15273488720637549,0.8177433147166011,-0.27855012197422035,0.6984402076502262,0.8062499999999773,8.5,0.27287139161718266,1.1867469879517705,-1.832818646476506,-3.3426014636906443
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,3.0,12,25.0,66.66666666666666,8.333333333333332,16.666666666666664,0.22389558232932427,1.3358433734939865,-0.027734887206365428,0.9669042960557467,-0.15355012197421028,0.8337658495008279,0.8062499999999773,8.5,0.27287139161718266,2.6867469879518913,-0.33281864647638515,-1.8426014636905235
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,935,54.97326203208556,25.56149732620321,19.46524064171123,0.10695187165775401,-0.016257125946441166,0.9457494171763975,-0.08093004842328345,0.7498415582615914,-0.11326650966170464,0.6625014189562747,3.9250000000004093,1.0,0.05605095541400689,-15.20041275992249,-75.66959527577004,-105.90418653369383
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.0,935,32.19251336898395,33.475935828877006,34.33155080213904,0.0,-0.0178747198908019,0.954467141656445,-0.0825476423676442,0.8060213611256514,-0.11488410360606534,0.7402709515850434,3.9250000000004093,1.0,0.05605095541400689,-16.712863097899778,-77.18204561374732,-107.41663687167109
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.5,935,19.67914438502674,35.93582887700535,44.38502673796791,0.0,-0.0017490054842978847,0.9958384238605492,-0.06642192796114019,0.8544039253571263,-0.09875838919956134,0.7918730673192831,3.9250000000004093,1.0,0.05605095541400689,-1.635320127818522,-62.10450264366608,-92.33909390158985
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.0,935,14.224598930481283,37.219251336898395,48.55614973262032,0.10695187165775401,0.020824891451159778,1.0480596946014207,-0.04384803102568253,0.90683336626269,-0.07618449226410366,0.8444078806952738,3.9250000000004093,1.0,0.05605095541400689,19.471273506834393,-40.99790900901316,-71.23250026693692
