sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.5,12,33.33333333333333,66.66666666666666,0.0,16.666666666666664,-0.4999999999999943,0.25000000000000855,-0.6042606881042726,0.1898973218025252,-0.6563910321564117,0.16439310775750335,1.9440977076433228,5.0,0.11329720954783429,-5.999999999999932,-7.251128257251271,-7.87669238587694
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,12,16.666666666666664,83.33333333333334,0.0,16.666666666666664,-0.6666666666666666,0.2,-0.770927354770945,0.16300489526303508,-0.8230576988230841,0.14703005715934173,1.9440977076433228,5.0,0.11329720954783429,-8.0,-9.25112825725134,-9.876692385877009
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.5,12,16.666666666666664,83.33333333333334,0.0,16.666666666666664,-0.5833333333333334,0.3,-0.6875940214376116,0.2534798169657907,-0.7397243654897508,0.23339195945573668,1.9440977076433228,5.0,0.11329720954783429,-7.0,-8.25112825725134,-8.87669238587701
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.0,12,16.666666666666664,83.33333333333334,0.0,16.666666666666664,-0.5,0.4,-0.6042606881042784,0.3439547386685463,-0.6563910321564175,0.31975386175213166,1.9440977076433228,5.0,0.11329720954783429,-6.0,-7.25112825725134,-7.87669238587701
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.5,12,8.333333333333332,91.66666666666666,0.0,16.666666666666664,-0.7083333333333334,0.22727272727272727,-0.8125940214376116,0.19528623828904368,-0.8647243654897508,0.1814078870317838,1.9440977076433228,5.0,0.11329720954783429,-8.5,-9.75112825725134,-10.37669238587701
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,3.0,12,8.333333333333332,91.66666666666666,0.0,16.666666666666664,-0.6666666666666666,0.2727272727272727,-0.770927354770945,0.23654883583064296,-0.8230576988230841,0.22085167521241564,1.9440977076433228,5.0,0.11329720954783429,-8.0,-9.25112825725134,-9.876692385877009
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,1032,57.36434108527132,24.612403100775193,18.023255813953487,0.09689922480620156,0.007201484407199028,1.025003951859691,-0.02303702721811568,0.9228776860619052,-0.03815628303077303,0.8745286372748596,8.688750000000027,1.0,0.025320097848612527,7.431931908229397,-23.774212089095382,-39.377284087757765
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.0,1032,33.91472868217054,31.686046511627907,34.39922480620155,0.0,0.027157270696409136,1.0729969531651433,-0.0030812409289055665,0.9920308416128348,-0.018200496741562922,0.9538095250185403,8.688750000000027,1.0,0.025320097848612527,28.02630335869423,-3.1798406386305444,-18.782912637292934
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.5,1032,18.8953488372093,35.27131782945737,45.83333333333333,0.0,0.004479330712303024,1.010870040990661,-0.025759180913011673,0.9399179225890107,-0.04087843672566902,0.9064891963216165,8.688750000000027,1.0,0.025320097848612527,4.6226692950967205,-26.583474702228045,-42.18654670089043
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.0,1032,11.24031007751938,37.1124031007752,51.64728682170543,0.0,-0.011201213341370917,0.9740181485495544,-0.04143972496668562,0.9076607782898115,-0.05655898077934297,0.876427727688168,8.688750000000027,1.0,0.025320097848612527,-11.559652168294786,-42.765796165619555,-58.36886816428194
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.5,1032,6.782945736434108,37.3062015503876,55.91085271317829,0.0,-0.0161401717967618,0.9628185271628802,-0.0463786834220765,0.8973906246596466,-0.06149793923473386,0.8666091044130283,8.688750000000027,1.0,0.025320097848612527,-16.656657294258178,-47.86280129158295,-63.46587329024534
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,3.0,1032,4.651162790697675,37.5,57.84883720930233,0.0,-0.011205123042346096,0.9743149445242913,-0.0414436346676608,0.9088021143697604,-0.05656289048031816,0.8779977273053956,8.688750000000027,1.0,0.025320097848612527,-11.56368697970117,-42.76983097702595,-58.37290297568834
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,0.5,198,58.080808080808076,40.4040404040404,1.5151515151515151,0.0,-0.1156435352418418,0.7163980849955809,-0.1699587885823348,0.6060430652583165,-0.19711641525258128,0.555365278958962,4.449499999999944,3.0,0.04944608104613253,-22.897419977884677,-33.65184013930229,-39.029050220011094
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,1.0,198,44.94949494949495,50.505050505050505,4.545454545454546,0.0,-0.0472232252949044,0.9072622131583497,-0.10153847863539742,0.811573888424041,-0.1286961053056439,0.7676204069447105,4.449499999999944,3.0,0.04944608104613253,-9.350198608391072,-20.10461876980869,-25.481828850517495
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,1.5,198,33.83838383838384,58.58585858585859,7.575757575757576,0.0,-0.05912894719644879,0.9004912958406515,-0.1134442005369418,0.8193319615610528,-0.14060182720718828,0.7819713005669393,4.449499999999944,3.0,0.04944608104613253,-11.70753154489686,-22.461951706314476,-27.83916178702328
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,2.0,198,25.757575757575758,63.13131313131313,11.11111111111111,0.0,-0.05796532114172194,0.9095933928401576,-0.11228057448221497,0.8342461482533167,-0.13943820115246147,0.7995478050128492,4.449499999999944,3.0,0.04944608104613253,-11.477133586060944,-22.231553747478564,-27.60876382818737
