sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.5,14,57.14285714285714,42.857142857142854,0.0,0.0,-0.142857142857161,0.6666666666666243,-0.4921681586839392,0.1579489714806681,-0.6668236665973283,0.04631079457138765,0.702750000000151,9.0,0.3130733248283145,-2.000000000000254,-6.890354221575149,-9.335531332362596
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,14,42.857142857142854,57.14285714285714,0.0,0.0,-0.14285714285714285,0.75,-0.4921681586839212,0.367135793174139,-0.6668236665973103,0.24294371765369546,0.702750000000151,9.0,0.3130733248283145,-2.0,-6.890354221574897,-9.335531332362343
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.5,14,28.57142857142857,71.42857142857143,0.0,0.0,-0.28571428571427065,0.6000000000000211,-0.635025301541049,0.3471647907808847,-0.8096808094544379,0.26521964932926045,0.702750000000151,9.0,0.3130733248283145,-3.9999999999997895,-8.890354221574686,-11.33553133236213
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.0,14,14.285714285714285,78.57142857142857,7.142857142857142,0.0,-0.38641770973413997,0.5081956421565491,-0.7357287255609183,0.3099944443188971,-0.9103842334743072,0.24545887979840667,0.702750000000151,9.0,0.3130733248283145,-5.409847936277959,-10.300202157852857,-12.745379268640301
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.5,14,0.0,85.71428571428571,14.285714285714285,0.0,-0.7280575235544242,0.15059955585317186,-1.0773685393812025,0.07774781634384986,-1.2520240472945916,0.05966755631225866,0.702750000000151,9.0,0.3130733248283145,-10.192805329761939,-15.083159551336834,-17.528336662124282
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,3.0,14,0.0,85.71428571428571,14.285714285714285,0.0,-0.7280575235544242,0.15059955585317186,-1.0773685393812025,0.07774781634384986,-1.2520240472945916,0.05966755631225866,0.702750000000151,9.0,0.3130733248283145,-10.192805329761939,-15.083159551336834,-17.528336662124282
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,1020,49.90196078431373,28.235294117647058,21.862745098039216,0.0,-0.06978491810751804,0.788558735248381,-0.18397926681815904,0.5147317409569359,-0.2410764411734795,0.4033775878009268,2.0517500000000837,1.0,0.10722580821406479,-71.1806164696684,-187.65885215452224,-245.89796999694912
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.0,1020,27.058823529411764,33.92156862745098,39.01960784313726,0.0,-0.06484810999060604,0.8386446536342589,-0.17904245870124705,0.6157383205940542,-0.23613963305656754,0.526626753694581,2.0517500000000837,1.0,0.10722580821406479,-66.14507219041816,-182.623307875272,-240.8624257176989
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.5,1020,15.686274509803921,36.27450980392157,48.03921568627451,0.0,-0.06083101480773159,0.8578681695904348,-0.1750253635183726,0.6480480086588247,-0.23212253787369314,0.5644454058044864,2.0517500000000837,1.0,0.10722580821406479,-62.04763510388622,-178.52587078874006,-236.764988631167
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.0,1020,9.019607843137255,37.05882352941177,53.92156862745098,0.0,-0.06504196865819302,0.8509024637158743,-0.17923631736883405,0.6466430361797559,-0.23633349172415452,0.5653936844482872,2.0517500000000837,1.0,0.10722580821406479,-66.34280803135688,-182.82104371621074,-241.06016155863762
