sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.5,11,36.36363636363637,63.63636363636363,0.0,9.090909090909092,-0.4545454545454474,0.28571428571429686,-0.6621287086176552,0.15141841163604067,-0.7659203356537589,0.1012789895690842,1.0305000000000746,7.0,0.2134885977680583,-4.999999999999922,-7.283415794794206,-8.425123692191349
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,11,36.36363636363637,63.63636363636363,0.0,9.090909090909092,-0.2727272727272727,0.5714285714285714,-0.4803105267994804,0.384435889224083,-0.5841021538355842,0.3146220912884908,1.0305000000000746,7.0,0.2134885977680583,-3.0,-5.283415794794284,-6.425123692191426
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.5,11,18.181818181818183,81.81818181818183,0.0,9.090909090909092,-0.5454545454545396,0.3333333333333404,-0.7530377995267474,0.24376154293573152,-0.8568294265628512,0.20997550483100447,1.0305000000000746,7.0,0.2134885977680583,-5.999999999999936,-8.283415794794221,-9.425123692191363
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.0,11,18.181818181818183,81.81818181818183,0.0,9.090909090909092,-0.45454545454545453,0.4444444444444444,-0.6621287086176623,0.33505702728646086,-0.765920335653766,0.2937966323800757,1.0305000000000746,7.0,0.2134885977680583,-5.0,-7.283415794794284,-8.425123692191427
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.5,11,9.090909090909092,90.9090909090909,0.0,9.090909090909092,-0.6818181818181818,0.25,-0.8894014358903896,0.1899676218503098,-0.9931930629264933,0.16708369485493424,1.0305000000000746,7.0,0.2134885977680583,-7.5,-9.783415794794285,-10.925123692191427
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,3.0,11,9.090909090909092,90.9090909090909,0.0,9.090909090909092,-0.6363636363636364,0.3,-0.8439468904358441,0.2313658612352036,-0.9477385174719479,0.2052030026363363,1.0305000000000746,7.0,0.2134885977680583,-7.0,-9.283415794794285,-10.425123692191427
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,889,51.74353205849269,24.9718785151856,23.28458942632171,0.0,-0.029871208400317872,0.9006229290381232,-0.09435666896271715,0.7099359844867733,-0.12659939924391678,0.6253528241537551,3.7199999999998,1.0,0.05913978494623974,-26.55550426788259,-83.88307870785555,-112.54686592784202
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.0,889,27.10911136107986,32.28346456692913,40.607424071991,0.0,-0.04681800101534173,0.8773440956400346,-0.111303461577741,0.7317899857416728,-0.14354619185894063,0.6677165276949035,3.7199999999998,1.0,0.05913978494623974,-41.6212029026388,-98.94877734261175,-127.61256456259822
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.5,889,15.29808773903262,34.758155230596174,49.9437570303712,0.0,-0.061136617256400384,0.8510487914385689,-0.12562207781879967,0.7190584244403927,-0.1578648080999993,0.6612458036669847,3.7199999999998,1.0,0.05913978494623974,-54.35045274093994,-111.6780271809129,-140.34181440089938
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.0,889,9.336332958380202,35.54555680539933,55.118110236220474,0.0,-0.06333067934760639,0.8490069263199833,-0.12781613991000568,0.7203127523071308,-0.16005887019120532,0.663956894057467,3.7199999999998,1.0,0.05913978494623974,-56.300973940022075,-113.62854837999504,-142.29233559998153
