sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,0.5,18,33.33333333333333,66.66666666666666,0.0,27.77777777777778,-0.5000000000000067,0.24999999999998992,-0.818010443599399,0.06117506944869769,-0.9770156653990951,0.016580341126155737,0.7222500000000309,7.5,0.30656363952073284,-9.00000000000012,-14.724187984789182,-17.586281977183713
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.0,18,33.33333333333333,66.66666666666666,0.0,27.77777777777778,-0.3333333333333333,0.5,-0.6513437769327255,0.24892958823127975,-0.8103489987324219,0.1624279446370177,0.7222500000000309,7.5,0.30656363952073284,-6.0,-11.72418798478906,-14.586281977183594
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,1.5,18,33.33333333333333,66.66666666666666,0.0,27.77777777777778,-0.16666666666665997,0.7500000000000101,-0.48467711026605215,0.4411144319261748,-0.6436823320657485,0.33469365086836117,0.7222500000000309,7.5,0.30656363952073284,-2.999999999999879,-8.724187984788939,-11.586281977183473
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.0,18,11.11111111111111,77.77777777777779,11.11111111111111,27.77777777777778,-0.4965368806787661,0.36159543912730063,-0.8145473242781585,0.20848003135781804,-0.9735525460778547,0.16114479169757476,0.7222500000000309,7.5,0.30656363952073284,-8.93766385221779,-14.661851837006852,-17.523945829401384
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,2.5,18,11.11111111111111,77.77777777777779,11.11111111111111,27.77777777777778,-0.4409813251232106,0.4330240105558721,-0.7589917687226029,0.2624650243478827,-0.9179969905222991,0.20901387417870226,0.7222500000000309,7.5,0.30656363952073284,-7.93766385221779,-13.661851837006852,-16.523945829401384
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,3.0,18,5.555555555555555,83.33333333333334,11.11111111111111,27.77777777777778,-0.6076479917898773,0.2708224098521473,-0.9256584353892694,0.15815741254853155,-1.0846636571889656,0.1242116320687873,0.7222500000000309,7.5,0.30656363952073284,-10.93766385221779,-16.66185183700685,-19.52394582940138
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,0.5,936,47.54273504273504,26.70940170940171,25.747863247863243,0.10683760683760685,-0.07259622185153733,0.7752315217235404,-0.18010217880290427,0.512775807103374,-0.2338551572785877,0.40601455069908854,2.24574999999993,1.0,0.09796284900746162,-67.95006365303894,-168.5756393595184,-218.88842721275807
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.0,936,25.85470085470086,32.7991452991453,41.34615384615385,0.10683760683760685,-0.07458909306915984,0.8108534844911487,-0.18209505002052678,0.5986501169683203,-0.23584802849621023,0.5130702143360185,2.24574999999993,1.0,0.09796284900746162,-69.81539111273361,-170.44096681921306,-220.75375467245277
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,1.5,936,15.17094017094017,34.72222222222222,50.10683760683761,0.10683760683760685,-0.07714107006579586,0.8162752239242635,-0.18464702701716285,0.6187407469180337,-0.23840000549284626,0.5395478041866032,2.24574999999993,1.0,0.09796284900746162,-72.20404158158493,-172.8296172880644,-223.1424051413041
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.0,936,8.333333333333332,35.47008547008547,56.1965811965812,0.10683760683760685,-0.0891769083892761,0.7922686731767665,-0.19668286534064308,0.6034519337080501,-0.25043584381632655,0.5281523355322459,2.24574999999993,1.0,0.09796284900746162,-83.46958625236243,-184.0951619588419,-234.40794981208165
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,2.5,936,5.769230769230769,35.57692307692308,58.65384615384615,0.0,-0.07861014661069983,0.8173377931351118,-0.1861161035620668,0.6258279112942758,-0.2398690820377502,0.5494207644691607,2.24574999999993,1.0,0.09796284900746162,-73.57909722761504,-174.2046729340945,-224.5174607873342
DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,3.0,936,4.05982905982906,35.68376068376068,60.256410256410255,0.0,-0.07675360508207454,0.8223836497665005,-0.1842595620334415,0.6312362006921964,-0.23801254050912496,0.5550374409311951,2.24574999999993,1.0,0.09796284900746162,-71.84137435682177,-172.46695006330123,-222.77973791654097
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,0.5,219,51.598173515981735,45.662100456621005,2.73972602739726,0.45662100456621,-0.20236449313116794,0.5604942776533218,-0.37323522078446064,0.31101912789670105,-0.45867058461110694,0.2127834847850123,1.4064999999998236,3.0,0.15641663704232323,-44.31782399572578,-81.73851335179688,-100.44885802983242
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,1.0,219,34.24657534246575,55.70776255707762,10.045662100456621,0.45662100456621,-0.20868737105022558,0.6337768710278516,-0.3795580987035183,0.43786149476875363,-0.46499346253016466,0.3613992936283341,1.4064999999998236,3.0,0.15641663704232323,-45.7025342599994,-83.1232236160705,-101.83356829410606
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,1.5,219,24.65753424657534,59.817351598173516,15.52511415525114,0.0,-0.2061150271979271,0.668116542668252,-0.3769857548512198,0.48669818643724455,-0.4624211186778661,0.41586878100457836,1.4064999999998236,3.0,0.15641663704232323,-45.139190956346035,-82.55988031241714,-101.27022499045268
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,2.0,219,16.894977168949772,61.18721461187214,21.91780821917808,0.0,-0.1827520033345399,0.7120859652907783,-0.35362273098783265,0.5294184331122275,-0.43905809481447894,0.45817293001201365,1.4064999999998236,3.0,0.15641663704232323,-40.022688730264235,-77.44337808633534,-96.15372276437088
