year,sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
2021,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,0.5,455,47.91208791208791,51.64835164835166,0.4395604395604395,19.12087912087912,-0.2855988697049245,0.4561671769573251,-0.4643652204059155,0.2544027162862167,-0.553748395756411,0.1763161421645014,1.2910000000001671,4.0,0.1704105344693814,-129.94748571574067,-211.2861752846916,-251.955520069167
2022,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,0.5,471,46.496815286624205,53.29087048832272,0.2123142250530785,20.382165605095544,-0.3050021766588102,0.4325395767719433,-0.4873511607338547,0.2421869601150703,-0.5785256527713769,0.1688798605861299,1.2542500000001835,4.0,0.1754036276659101,-143.6560252062996,-229.5423967056456,-272.48558245531854
2023,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,0.5,447,49.88814317673378,49.88814317673378,0.2237136465324384,17.002237136465325,-0.2489940727482675,0.5008952891548178,-0.4378481445934666,0.274271242904154,-0.532275180516066,0.188250886807919,1.2324999999998454,4.0,0.1784989858012394,-111.3003505184756,-195.7181206332796,-237.9270056906815
2024,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,0.5,481,54.054054054054056,45.53014553014553,0.4158004158004158,16.839916839916842,-0.1902514259092963,0.5869257184276373,-0.3533351331847874,0.3454219259503567,-0.4348769868225329,0.249728785760664,1.4299999999998363,3.0,0.1538461538461714,-91.51093586237155,-169.95419906188272,-209.17583066163832
2025,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,0.5,504,54.16666666666666,45.63492063492063,0.1984126984126984,14.88095238095238,-0.1860516510542997,0.592782303179284,-0.2793205005093651,0.4438039273304854,-0.3259549252368978,0.3789611937012772,2.660000000000082,4.0,0.0827068399736745,-93.77003213136707,-140.77753225672004,-164.2812823193965
2011,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,409,38.63080684596577,59.65770171149144,1.7114914425427872,11.246943765281172,-0.2060643325377001,0.6553928150594674,-0.359331535145479,0.4799724433556188,-0.4359651364493683,0.4088559950996984,1.4976886596896293,4.0,0.146893013161755,-84.28031200791938,-146.9665978745009,-178.30974080779166
2012,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,392,44.38775510204081,54.59183673469388,1.020408163265306,17.346938775510203,-0.1138876526443807,0.7966099490865873,-0.3090884269330988,0.5394649068558846,-0.4066888140774577,0.4404025667228466,1.154374999999959,4.0,0.1905793379241787,-44.64395983659727,-121.16266335777472,-159.42201511836345
2013,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,397,38.28715365239295,60.70528967254408,1.0075566750629723,29.72292191435768,-0.2312693829836671,0.6238735856087638,-0.42987921098954,0.420097069269582,-0.5291841249924765,0.3423660021068465,1.1579999999999018,2.0,0.1899827288428485,-91.81394504451583,-170.66204676284738,-210.08609762201317
2014,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,400,39.5,59.75,0.75,23.75,-0.207368117786401,0.6569722152966,-0.4614261128935476,0.3904078211655162,-0.5884551104471208,0.293715526488786,0.8581250000002001,1.0,0.2563729114849985,-82.9472471145604,-184.57044515741904,-235.38204417884836
2015,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,357,36.134453781512605,62.18487394957983,1.680672268907563,18.76750700280112,-0.2612293015070437,0.5820559091123289,-0.5013010000603431,0.3580903870884086,-0.6213368493369928,0.2766673413457446,0.91800000000012,3.0,0.239651416121973,-93.2588606380146,-178.96445702154247,-221.81725521330645
2016,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,475,39.36842105263158,60.0,0.631578947368421,16.0,-0.2052066612682533,0.6583010791202497,-0.4336841322434052,0.4138951712205119,-0.5479228677309811,0.3232515144785749,0.9739999999999328,3.0,0.2258726899384139,-97.47316410242033,-205.9999628156175,-260.26336217221603
2017,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,419,33.17422434367542,64.67780429594272,2.1479713603818613,25.29832935560859,-0.3181965406728186,0.5119780659416757,-0.6328671049936736,0.271164643412169,-0.7902023871541012,0.1907672600384307,0.7052499999999782,3.0,0.3119461183977409,-133.32435054191103,-265.17131699234926,-331.0948002175684
2018,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,475,37.89473684210527,60.21052631578947,1.8947368421052635,14.105263157894738,-0.2318371224733697,0.6217498097452722,-0.547013240460237,0.325432037964736,-0.7046012994536706,0.2257219502567897,0.6922500000000582,4.0,0.3178042614662065,-110.12263317485063,-259.8312892186126,-334.6856172404935
2019,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,430,36.27906976744186,62.55813953488372,1.162790697674419,16.046511627906977,-0.2661774766916894,0.5781844536690761,-0.5143295544187001,0.3483718578948963,-0.6384055932822054,0.2651065674280061,0.8957500000000209,4.0,0.2456044144360226,-114.45631497742646,-221.16170840004105,-274.5144051113483
2020,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,429,42.65734265734265,55.71095571095571,1.6317016317016315,15.384615384615383,-0.1261286891371039,0.7743443026648591,-0.2855084407931306,0.5613061926450498,-0.365198316621144,0.4759826016822969,1.53325000000018,4.0,0.1434860590249301,-54.10920763981758,-122.48312110025306,-156.67007783047077
2021,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,455,36.26373626373626,61.97802197802198,1.7582417582417582,18.021978021978025,-0.2654901369110273,0.5797304289408837,-0.4442564876120183,0.4045449066469571,-0.5336396629625139,0.3356587810518495,1.2910000000001671,4.0,0.1704105344693814,-120.79801229451743,-202.13670186346832,-242.8060466479438
2022,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,471,38.004246284501065,60.93418259023354,1.0615711252653928,19.745222929936308,-0.2339650438923617,0.6203162425987107,-0.4163140279674062,0.4347083659890298,-0.5074885200049284,0.3629183151445482,1.2542500000001835,4.0,0.1754036276659101,-110.19753567330238,-196.0839071726483,-239.0270929223213
2023,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,447,39.82102908277405,59.73154362416108,0.4474272930648769,16.10738255033557,-0.1992801338278661,0.6667205554523031,-0.388134205673065,0.4581798329759174,-0.4825612415956646,0.3777900470607032,1.2324999999998454,4.0,0.1784989858012394,-89.07821982105615,-173.49598993586008,-215.70487499326208
2024,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,481,38.66943866943867,59.66735966735966,1.6632016632016633,16.632016632016633,-0.2118790031961492,0.6484312325604442,-0.3749627104716402,0.4663403088208975,-0.4565045641093857,0.3934545059725978,1.4299999999998363,3.0,0.1538461538461714,-101.91380053734778,-180.35706373685895,-219.57869533661452
2025,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.0,504,40.87301587301587,57.738095238095234,1.3888888888888888,14.087301587301589,-0.167093440811194,0.7110435452405869,-0.2603622902662594,0.5887883527575758,-0.3069967149937921,0.5353115621318768,2.660000000000082,4.0,0.0827068399736745,-84.2150941688418,-131.22259429419478,-154.72634435687124
2011,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,409,30.56234718826406,65.77017114914425,3.6674816625916873,11.00244498777506,-0.1900420412963279,0.7126456343972631,-0.3433092439041066,0.5504225620191228,-0.4199428452079961,0.4845994660342375,1.4976886596896293,4.0,0.146893013161755,-77.72719489019812,-140.41348075677962,-171.7566236900704
2012,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,392,35.714285714285715,61.73469387755102,2.5510204081632653,16.83673469387755,-0.086860927882185,0.8626029944590644,-0.282061702170903,0.6259698665446936,-0.379662089315262,0.5342490551582765,1.154374999999959,4.0,0.1905793379241787,-34.049483729816544,-110.568187250994,-148.8275390115827
2013,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,397,31.48614609571788,65.4911838790932,3.022670025188917,29.47103274559194,-0.1744512733348697,0.7370756012962157,-0.3730611013407425,0.533751092034511,-0.472366015343679,0.4561875979058711,1.1579999999999018,2.0,0.1899827288428485,-69.25715551394327,-148.1052572322748,-187.52930809144056
2014,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,400,31.5,66.5,2.0,23.75,-0.1941423574388948,0.7112343748183961,-0.4482003525460415,0.468350940375498,-0.5752293500996148,0.380418509078879,0.8581250000002001,1.0,0.2563729114849985,-77.65694297555794,-179.2801410184166,-230.09174003984597
2015,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,357,29.69187675070028,67.50700280112045,2.801120448179272,18.487394957983195,-0.2260011164252449,0.6677335776886518,-0.4660728149785443,0.4510832019222153,-0.5861086642551941,0.3722096555512508,0.91800000000012,3.0,0.239651416121973,-80.68239856381246,-166.38799494734033,-209.2407931391043
2016,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,475,32.0,65.89473684210526,2.1052631578947367,15.36842105263158,-0.1707473318442424,0.7415921667343819,-0.3992248028193943,0.5101729870261217,-0.5134635383069702,0.424548126693645,0.9739999999999328,3.0,0.2258726899384139,-81.10498262601516,-189.6317813392123,-243.8951806958109
2017,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,419,25.775656324582343,68.73508353221956,5.4892601431980905,25.29832935560859,-0.2832218227884531,0.5911524046661916,-0.5978923871093081,0.3502870665090097,-0.7552276692697357,0.269825450382099,0.7052499999999782,3.0,0.3119461183977409,-118.66994374836186,-250.5169101988001,-316.44039342401925
2018,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,475,27.789473684210524,67.78947368421052,4.421052631578947,14.105263157894738,-0.2592350954937628,0.6243491381566412,-0.5744112134806301,0.3715659838482134,-0.7319992724740637,0.2867088129800386,0.6922500000000582,4.0,0.3178042614662065,-123.13667035953732,-272.8453264032993,-347.69965442518026
2019,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,430,24.65116279069768,72.55813953488372,2.7906976744186047,15.813953488372093,-0.3508969185719726,0.5200134760791312,-0.5990489962989833,0.3455033786858055,-0.7231250351624887,0.2825481313154259,0.8957500000000209,4.0,0.2456044144360226,-150.8856749859482,-257.5910684085628,-310.94376511987014
2020,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,429,33.56643356643357,63.63636363636363,2.797202797202797,14.918414918414918,-0.1251047401086648,0.804586116958638,-0.2844844917646916,0.617926961399509,-0.3641743675927049,0.5430339542218,1.53325000000018,4.0,0.1434860590249301,-53.66993350661722,-122.0438469670527,-156.2308036972704
2021,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,455,28.13186813186813,68.35164835164835,3.5164835164835164,18.021978021978025,-0.2652345737387116,0.6197696185721284,-0.4440009244397025,0.4605904014852646,-0.533384099790198,0.3979471166043089,1.2910000000001671,4.0,0.1704105344693814,-120.6817310511138,-202.02042062006467,-242.68976540454008
2022,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,471,29.29936305732484,68.57749469214437,2.123142250530785,19.745222929936308,-0.2446416559180697,0.6468000030269428,-0.4269906399931142,0.4829752464458194,-0.5181651320306363,0.4195121836148382,1.2542500000001835,4.0,0.1754036276659101,-115.22621993741085,-201.1125914367568,-244.0557771864297
2023,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,447,32.88590604026846,65.54809843400447,1.5659955257270697,16.10738255033557,-0.1598086237100723,0.7566742357034707,-0.3486626955552713,0.5566586309700338,-0.4430897314778708,0.4795019744076083,1.2324999999998454,4.0,0.1784989858012394,-71.43445479840234,-155.85222491320627,-198.06110997060827
2024,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,481,31.185031185031185,66.52806652806653,2.2869022869022877,16.008316008316008,-0.201367031580561,0.7009200287431924,-0.364450738856052,0.5363600090802203,-0.4459925924937974,0.4706345973721653,1.4299999999998363,3.0,0.1538461538461714,-96.85754219024984,-175.30080538976102,-214.52243698951656
2025,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,1.5,504,32.73809523809524,64.28571428571429,2.976190476190476,13.690476190476192,-0.1456479570062304,0.7746175800175693,-0.2389168064612958,0.6623469829896571,-0.2855512311888284,0.6132331422725769,2.660000000000082,4.0,0.0827068399736745,-73.40657033114013,-120.41407045649308,-143.91782051916954
2011,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,409,25.4278728606357,68.45965770171149,6.112469437652812,11.00244498777506,-0.1395847067568388,0.7974821745667511,-0.2928519093646176,0.6321757348480251,-0.369485510668507,0.5651381718956145,1.4976886596896293,4.0,0.146893013161755,-57.09014506354707,-119.77643093012858,-151.11957386341936
2012,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,392,26.27551020408163,68.87755102040816,4.846938775510204,16.83673469387755,-0.1499195334091597,0.787012174341366,-0.3451203076978777,0.5890491842837926,-0.4427206948422366,0.5123434677459139,1.154374999999959,4.0,0.1905793379241787,-58.768457096390605,-135.28716061756808,-173.54651237815676
2013,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,397,25.692695214105797,68.26196473551637,6.045340050377834,29.219143576826195,-0.1364523096195288,0.8030259394080373,-0.3350621376254017,0.5988660246983034,-0.4343670516283383,0.5209529935173675,1.1579999999999018,2.0,0.1899827288428485,-54.17156691895296,-133.0196686372845,-172.44371949645029
2014,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,400,25.25,70.75,4.0,23.5,-0.1953283388044521,0.7271695875769845,-0.4493863339115986,0.5010683685221563,-0.576415331465172,0.4196763954671414,0.8581250000002001,1.0,0.2563729114849985,-78.13133552178084,-179.75453356463947,-230.5661325860688
2015,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,357,23.52941176470588,70.58823529411765,5.88235294117647,18.487394957983195,-0.2132045784143679,0.7012214509828935,-0.4532762769676673,0.4912353547729245,-0.5733121262443172,0.4150645292081213,0.91800000000012,3.0,0.239651416121973,-76.11403449392937,-161.81963087745726,-204.6724290692212
2016,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,475,24.421052631578945,72.42105263157896,3.1578947368421053,15.36842105263158,-0.2197493690451124,0.6978276747367514,-0.4482268400202644,0.5007024491989158,-0.5624655755078404,0.4278480524995123,0.9739999999999328,3.0,0.2258726899384139,-104.3809502964284,-212.9077490096256,-267.1711483662242
2017,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,419,19.809069212410503,73.0310262529833,7.159904534606206,25.05966587112172,-0.2970721257150098,0.5962001126028926,-0.6117426900358648,0.3741295017787762,-0.7690779721962923,0.299953958423628,0.7052499999999782,3.0,0.3119461183977409,-124.4732206745891,-256.32018712502736,-322.2436703502465
2018,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,475,21.894736842105264,70.94736842105263,7.157894736842104,13.894736842105262,-0.2543977976709682,0.648844697836249,-0.5695739156578355,0.406839237657228,-0.7271619746512691,0.3258064469144959,0.6922500000000582,4.0,0.3178042614662065,-120.83895389370991,-270.54760993747186,-345.40193795935284
2019,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,430,18.13953488372093,76.9767441860465,4.883720930232558,15.813953488372093,-0.3842696941094529,0.5043227994626549,-0.6324217718364636,0.3483917387855302,-0.756497810699969,0.2923273913053721,0.8957500000000209,4.0,0.2456044144360226,-165.23596846706477,-271.94136188967934,-325.29405860098666
2020,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,429,26.107226107226104,68.53146853146853,5.361305361305361,14.918414918414918,-0.1409873620972469,0.7959590028685978,-0.3003671137532737,0.6265871235904367,-0.380056989581287,0.5587181227731427,1.53325000000018,4.0,0.1434860590249301,-60.48357833971895,-128.85749180015443,-163.04444853037214
2021,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,455,23.516483516483515,72.3076923076923,4.175824175824175,17.802197802197803,-0.2495431511471422,0.661463465004304,-0.4283095018481331,0.5081954707860598,-0.5176926771986287,0.4479810653959589,1.2910000000001671,4.0,0.1704105344693814,-113.54213377194972,-194.88082334090055,-235.550168125376
2022,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,471,24.203821656050955,72.1868365180467,3.609341825902336,19.53290870488323,-0.220542799615721,0.697417193869076,-0.4028917836907656,0.5362213928299069,-0.4940662757282877,0.473729817939774,1.2542500000001835,4.0,0.1754036276659101,-103.87565861900462,-189.7620301183506,-232.70521586802357
2023,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,447,23.93736017897092,71.81208053691275,4.250559284116331,16.10738255033557,-0.2082519931401593,0.7108291949119836,-0.3971060649853583,0.539515488033193,-0.4915331009079578,0.4734310299486872,1.2324999999998454,4.0,0.1784989858012394,-93.08864093365123,-177.50641104845516,-219.71529610585716
2024,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,481,25.57172557172557,70.89397089397089,3.5343035343035343,16.008316008316008,-0.1951764570568663,0.7286554030514908,-0.3582601643323574,0.5733788488705385,-0.4398020179701029,0.5113572454454929,1.4299999999998363,3.0,0.1538461538461714,-93.87987584435272,-172.32313904386393,-211.5447706436195
2025,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.0,504,26.38888888888889,69.24603174603175,4.365079365079365,13.690476190476192,-0.1511081170142413,0.7828373048588959,-0.2443769664693066,0.6797637179140329,-0.2910113911968393,0.6347784613071368,2.660000000000082,4.0,0.0827068399736745,-76.15849097517761,-123.16599110053056,-146.66974116320702
2011,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,409,20.78239608801956,71.88264058679707,7.334963325183375,11.00244498777506,-0.1526924432740611,0.7895593731300304,-0.3059596458818399,0.6348906198550537,-0.3825932471857292,0.5721507757874035,1.4976886596896293,4.0,0.146893013161755,-62.45120929909098,-125.1374951656725,-156.48063809896323
2012,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,392,22.95918367346939,70.91836734693877,6.122448979591836,16.83673469387755,-0.109548341914359,0.8491092411138018,-0.3047491162030771,0.6486925595211182,-0.4023495033474361,0.5711862343653137,1.154374999999959,4.0,0.1905793379241787,-42.94295003042875,-119.46165355160622,-157.72100531219493
2013,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,397,19.899244332493705,71.53652392947103,8.564231738035264,29.219143576826195,-0.1486642204775818,0.7950838677859293,-0.3472740484834548,0.60326830850037,-0.4465789624863912,0.5301986846182949,1.1579999999999018,2.0,0.1899827288428485,-59.01969552960001,-137.86779724793155,-177.2918481070973
2014,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,400,20.0,74.0,6.0,23.5,-0.1987567808206139,0.7344361635275396,-0.4528147759277605,0.519223273184091,-0.5798437734813338,0.4417760168257738,0.8581250000002001,1.0,0.2563729114849985,-79.50271232824558,-181.12591037110425,-231.9375093925335
2015,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,357,19.88795518207283,72.82913165266106,7.282913165266107,18.487394957983195,-0.1920583177536191,0.7390498743354975,-0.4321300163069186,0.5300758554014555,-0.5521658655835683,0.4543183017250425,0.91800000000012,3.0,0.239651416121973,-68.56481943804204,-154.27041582156994,-197.12321401333384
2016,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,475,19.157894736842103,75.1578947368421,5.684210526315789,15.36842105263158,-0.2249319807704926,0.7019190691029185,-0.4534094517456445,0.513543132317227,-0.5676481872332204,0.4439789629086254,0.9739999999999328,3.0,0.2258726899384139,-106.842690865984,-215.3694895791812,-269.6328889357797
2017,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,419,16.467780429594274,74.94033412887828,8.591885441527445,24.821002386634845,-0.2957928322849342,0.6129613826360869,-0.6104633966057893,0.3975046915562829,-0.7677986787662168,0.3253267595561702,0.7052499999999782,3.0,0.3119461183977409,-123.93719672738746,-255.7841631778257,-321.7076464030448
2018,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,475,15.789473684210526,74.10526315789474,10.105263157894736,13.894736842105262,-0.3009248566701638,0.6037231313309469,-0.6161009746570311,0.3895828933276807,-0.7736890336504647,0.318167077910165,0.6922500000000582,4.0,0.3178042614662065,-142.93930691832782,-292.64796296208976,-367.50229098397074
2019,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,430,14.186046511627906,78.83720930232559,6.976744186046512,15.58139534883721,-0.3758206353582679,0.526582721049384,-0.6239727130852787,0.3719577841186979,-0.748048751948784,0.3163131611601046,0.8957500000000209,4.0,0.2456044144360226,-161.6028732040552,-268.3082666266698,-321.6609633379771
2020,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,429,22.144522144522146,70.3962703962704,7.459207459207459,14.918414918414918,-0.1092071704685696,0.846207781039499,-0.2685869221245963,0.6753335228396689,-0.3482767979526097,0.6069724727400522,1.53325000000018,4.0,0.1434860590249301,-46.84987613101636,-115.22378959145183,-149.41074632166956
2021,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,455,19.78021978021978,74.06593406593407,6.153846153846154,17.802197802197803,-0.2201035120823408,0.7084694276415232,-0.3988698627833318,0.5529422840618308,-0.4882530381338272,0.4918572758625139,1.2910000000001671,4.0,0.1704105344693814,-100.14709799746508,-181.485787566416,-222.1551323508914
2022,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,471,21.231422505307854,74.09766454352442,4.670912951167728,19.53290870488323,-0.1740318204178839,0.7673296316670695,-0.3563808044929284,0.600083761245731,-0.4475552965304506,0.5351945787003156,1.2542500000001835,4.0,0.1754036276659101,-81.96898741682331,-167.85535891616928,-210.79854466584223
2023,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,447,19.686800894854585,74.72035794183445,5.592841163310962,16.10738255033557,-0.2087524995051438,0.721385563081354,-0.3976065713503429,0.5570223326911463,-0.4920336072729422,0.493656822537129,1.2324999999998454,4.0,0.1784989858012394,-93.3123672787993,-177.73013739360326,-219.9390224510052
2024,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,481,20.79002079002079,74.22037422037423,4.98960498960499,16.008316008316008,-0.2012722539802839,0.7325490827992288,-0.3643559612557748,0.5853105710103076,-0.4458978148935204,0.5265014544120816,1.4299999999998363,3.0,0.1538461538461714,-96.81195416451658,-175.25521736402771,-214.4768489637833
2025,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,2.5,504,22.81746031746032,71.03174603174604,6.15079365079365,13.293650793650794,-0.1084972115915087,0.8480007062847822,-0.2017660610465742,0.742495905518318,-0.2484004857741069,0.6965054786961682,2.660000000000082,4.0,0.0827068399736745,-54.68259464212043,-101.6900947674734,-125.19384483014989
2011,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,409,17.84841075794621,73.83863080684596,8.312958435207824,11.00244498777506,-0.1325282681211107,0.822144165139969,-0.2857954707288895,0.6678046581820456,-0.3624290720327788,0.6051704669002393,1.4976886596896293,4.0,0.146893013161755,-54.20406166153428,-116.8903475281158,-148.23349046140655
2012,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,392,18.112244897959183,73.21428571428571,8.673469387755102,16.83673469387755,-0.1222360487630723,0.8368619946890155,-0.3174368230517904,0.6458740802603878,-0.4150372101961493,0.5721426827205578,1.154374999999959,4.0,0.1905793379241787,-47.91653111512437,-124.43523463630184,-162.69458639689054
2013,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,397,14.86146095717884,74.3073047858942,10.831234256926953,29.219143576826195,-0.2092858218221578,0.7221362827605021,-0.4078956498280308,0.5518501210385783,-0.5072005638309672,0.487226282041482,1.1579999999999018,2.0,0.1899827288428485,-83.08647126339667,-161.93457298172822,-201.358623840894
2014,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,400,16.5,76.0,7.5,23.25,-0.2102375129670803,0.7269513943105301,-0.464295508074227,0.5210285753120304,-0.5913245056278003,0.4469692924734185,0.8581250000002001,1.0,0.2563729114849985,-84.09500518683215,-185.7182032296908,-236.5298022511201
2015,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,357,15.406162464985997,75.63025210084034,8.96358543417367,18.487394957983195,-0.2343234813225537,0.6941232162978256,-0.4743951798758531,0.5048343354633161,-0.5944310291525029,0.4363254800324404,0.91800000000012,3.0,0.239651416121973,-83.6534828321517,-169.35907921567957,-212.21187740744352
2016,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,475,15.36842105263158,76.21052631578948,8.421052631578947,15.36842105263158,-0.2218357667124558,0.7103353167686458,-0.4503132376876077,0.524354706817803,-0.5645519731751836,0.4560013938740609,0.9739999999999328,3.0,0.2258726899384139,-105.3719891884165,-213.89878790161367,-268.1621872582122
2017,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,419,13.365155131264917,76.84964200477327,9.785202863961814,24.821002386634845,-0.3080087794239886,0.606800338713363,-0.6226793437448437,0.4005121690413941,-0.780014625905271,0.3314856955920726,0.7052499999999782,3.0,0.3119461183977409,-129.05567857865125,-260.9026450290895,-326.82612825430857
2018,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,475,12.842105263157894,74.94736842105263,12.210526315789473,13.684210526315791,-0.2873464337757634,0.6257542083660521,-0.6025225517626306,0.409646743387637,-0.7601106107560643,0.3376891353152659,0.6922500000000582,4.0,0.3178042614662065,-136.48955604348765,-286.19821208724954,-361.0525401091306
2019,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,430,11.395348837209305,79.76744186046511,8.837209302325581,15.58139534883721,-0.3698546165756112,0.5396605135438449,-0.618006694302622,0.3856360296783268,-0.7420827331661274,0.3302240504523724,0.8957500000000209,4.0,0.2456044144360226,-159.0374851275128,-265.74287855012744,-319.0955752614348
2020,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,429,18.41491841491841,72.72727272727273,8.857808857808857,14.918414918414918,-0.1141987297357292,0.8445015043523578,-0.273578481391756,0.6801834089851068,-0.3532683572197693,0.61442565593309,1.53325000000018,4.0,0.1434860590249301,-48.99125505662786,-117.36516851706334,-151.55212524728103
2021,DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,3.0,455,15.824175824175825,76.48351648351648,7.6923076923076925,17.802197802197803,-0.2429043344586914,0.688351097585401,-0.4216706851596824,0.5424490371169965,-0.5110538605101779,0.4851892504422486,1.2910000000001671,4.0,0.1704105344693814,-110.5214721787046,-191.8601617476555,-232.5295065321309
